date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_max,city,year
2004-10-09,1744,8,0.75,1.0132,0.63,0.37,0.3,13.7,17.3,BUDAPEST,2004
2004-10-10,1745,8,0.83,1.0151,0.22,0.3,0.0,9.4,13.0,BUDAPEST,2004
2004-10-11,1746,5,0.61,1.0208,1.23,0.0,5.4,9.2,12.4,BUDAPEST,2004
2004-10-12,1747,6,0.51,1.0303,0.97,0.0,3.7,7.8,11.6,BUDAPEST,2004
2004-10-13,1748,7,0.55,1.03,0.66,0.0,2.8,7.7,10.1,BUDAPEST,2004
2004-10-14,1749,8,0.65,1.0222,0.22,0.0,0.0,8.7,9.8,BUDAPEST,2004
2004-10-15,1750,8,0.83,1.0133,0.24,0.5,0.0,10.1,11.0,BUDAPEST,2004
2004-10-16,1751,8,0.91,1.0061,0.24,1.29,0.0,10.4,13.0,BUDAPEST,2004
2004-10-17,1752,7,0.89,1.0064,0.14,2.54,0.0,6.4,13.0,BUDAPEST,2004
2004-10-18,1753,6,0.82,1.014,1.28,0.0,6.8,8.5,14.9,BUDAPEST,2004
2004-10-19,1754,5,0.76,1.015,1.0,0.0,5.4,10.8,15.9,BUDAPEST,2004
2004-10-20,1755,3,0.74,1.0156,1.27,0.23,7.3,12.3,16.4,BUDAPEST,2004
2004-10-21,1756,7,0.92,1.016,0.25,0.03,0.0,10.3,13.2,BUDAPEST,2004
2004-10-22,1757,8,0.94,1.0228,0.2,0.4,0.0,11.4,12.2,BUDAPEST,2004
2004-10-23,1758,8,0.89,1.0215,0.36,0.02,0.0,12.9,15.2,BUDAPEST,2004
2004-10-24,1759,8,0.92,1.0204,0.38,0.01,0.0,14.0,16.4,BUDAPEST,2004
2004-10-25,1760,7,0.89,1.0181,0.7,0.0,0.3,14.9,17.6,BUDAPEST,2004
2004-10-26,1761,7,0.9,1.0135,0.51,0.0,0.4,14.2,17.2,BUDAPEST,2004
2004-10-27,1762,5,0.91,1.0112,0.91,0.0,2.4,13.3,18.6,BUDAPEST,2004
2004-10-28,1763,3,0.86,1.0105,1.0,0.0,5.3,14.1,18.8,BUDAPEST,2004
2004-10-29,1764,4,0.7,1.0094,0.97,0.0,5.1,17.2,22.1,BUDAPEST,2004
2004-10-30,1765,7,0.72,1.0091,0.56,0.0,1.6,17.3,20.1,BUDAPEST,2004
2004-10-31,1766,7,0.84,1.0148,0.43,0.0,0.0,15.6,19.5,BUDAPEST,2004
2004-11-01,1767,6,0.81,1.0183,0.59,0.0,2.7,14.7,16.7,BUDAPEST,2004
2004-11-02,1768,7,0.75,1.0209,0.71,0.0,2.9,14.9,18.7,BUDAPEST,2004
2004-11-03,1769,6,0.75,1.0247,0.77,0.0,2.8,14.4,17.2,BUDAPEST,2004
2004-11-04,1770,3,0.72,1.027,0.96,0.0,8.4,12.7,16.8,BUDAPEST,2004
2004-11-05,1771,2,0.66,1.0245,1.01,0.0,8.6,10.2,13.7,BUDAPEST,2004
2004-11-06,1772,6,0.61,1.0193,0.85,0.0,4.4,9.0,11.7,BUDAPEST,2004
2004-11-07,1773,2,0.66,1.0151,0.97,0.0,7.6,6.5,9.8,BUDAPEST,2004
2004-11-08,1774,8,0.7,1.0127,0.29,2.8,0.0,5.9,8.0,BUDAPEST,2004
2004-11-09,1775,8,0.88,1.006,0.12,0.14,0.0,5.2,9.2,BUDAPEST,2004
2004-11-10,1776,3,0.74,1.0139,0.89,0.0,6.8,6.6,11.4,BUDAPEST,2004
2004-11-11,1777,5,0.8,1.0169,0.84,0.0,2.6,10.3,14.4,BUDAPEST,2004
2004-11-12,1778,6,0.82,1.0212,0.56,0.02,1.5,11.0,15.2,BUDAPEST,2004
2004-11-13,1779,8,0.88,1.0132,0.08,1.46,0.0,7.8,11.6,BUDAPEST,2004
2004-11-14,1780,8,0.55,1.0168,0.26,0.14,0.0,5.9,7.2,BUDAPEST,2004
2004-11-15,1781,8,0.72,1.0184,0.23,0.45,0.0,4.1,6.4,BUDAPEST,2004
2004-11-16,1782,5,0.75,1.0196,0.6,0.0,1.7,3.6,5.8,BUDAPEST,2004
2004-11-17,1783,7,0.7,1.0216,0.26,0.0,2.3,8.0,10.8,BUDAPEST,2004
2004-11-18,1784,7,0.63,1.0147,0.45,0.0,1.5,10.3,13.8,BUDAPEST,2004
2004-11-19,1785,6,0.69,1.0012,0.2,0.12,0.0,6.2,11.5,BUDAPEST,2004
2004-11-20,1786,2,0.66,1.0135,0.61,0.01,4.3,1.0,3.5,BUDAPEST,2004
2004-11-21,1787,3,0.61,1.0192,0.88,0.0,7.2,2.0,3.4,BUDAPEST,2004
2004-11-22,1788,8,0.72,1.0242,0.39,0.35,0.0,1.8,3.8,BUDAPEST,2004
2004-11-23,1789,6,0.74,1.0153,0.32,0.3,1.1,6.6,11.4,BUDAPEST,2004
2004-11-24,1790,1,0.58,1.0242,0.8,0.0,7.1,1.9,5.0,BUDAPEST,2004
2004-11-25,1791,1,0.63,1.03,0.78,0.0,7.4,0.8,4.9,BUDAPEST,2004
2004-11-26,1792,2,0.59,1.0262,0.76,0.0,7.1,1.8,5.2,BUDAPEST,2004
2004-11-27,1793,7,0.71,1.0223,0.4,0.0,0.4,4.9,7.9,BUDAPEST,2004
2004-11-28,1794,4,0.78,1.022,0.38,0.0,0.1,5.7,8.0,BUDAPEST,2004
2004-11-29,1795,8,0.89,1.018,0.26,0.0,0.0,2.9,6.0,BUDAPEST,2004
2004-11-30,1796,7,0.85,1.0213,0.24,0.0,0.3,3.3,4.5,BUDAPEST,2004
2004-12-01,1797,8,0.87,1.0202,0.2,0.41,0.0,4.4,6.1,BUDAPEST,2004
2004-12-02,1798,8,0.93,1.0142,0.16,0.17,0.0,7.5,9.1,BUDAPEST,2004
2004-12-03,1799,5,0.84,1.0177,0.21,0.0,0.0,6.7,9.1,BUDAPEST,2004
2004-12-04,1800,3,0.81,1.0286,0.51,0.0,4.6,4.8,8.0,BUDAPEST,2004
2004-12-05,1801,6,0.86,1.0317,0.72,0.0,4.9,2.0,5.7,BUDAPEST,2004
2004-12-06,1802,4,0.8,1.0274,0.35,0.0,1.4,3.1,5.0,BUDAPEST,2004
2004-12-07,1803,1,0.77,1.0318,0.64,0.0,7.7,3.9,8.0,BUDAPEST,2004
2004-12-08,1804,8,0.9,1.0324,0.1,0.0,0.0,0.3,3.9,BUDAPEST,2004
2004-12-09,1805,8,0.77,1.0347,0.36,0.0,0.0,1.3,2.4,BUDAPEST,2004
2004-12-10,1806,8,0.74,1.0323,0.13,0.0,0.0,0.0,1.3,BUDAPEST,2004
2004-12-11,1807,8,0.8,1.0329,0.12,0.0,0.0,-1.3,-0.5,BUDAPEST,2004
2004-12-12,1808,8,0.82,1.0331,0.09,0.0,0.0,-1.4,-0.6,BUDAPEST,2004
2004-12-13,1809,8,0.79,1.0338,0.16,0.0,0.0,-0.8,0.0,BUDAPEST,2004
2004-12-14,1810,8,0.76,1.0351,0.08,0.0,0.0,0.2,1.0,BUDAPEST,2004
2004-12-15,1811,8,0.8,1.0334,0.06,0.0,0.0,-2.3,-0.1,BUDAPEST,2004
2004-12-16,1812,8,0.82,1.028,0.06,0.0,0.0,-2.3,-1.5,BUDAPEST,2004
2004-12-17,1813,8,0.9,1.0137,0.08,1.19,0.0,-1.6,-0.6,BUDAPEST,2004
2004-12-18,1814,7,0.84,1.0013,0.23,0.0,0.6,1.6,3.8,BUDAPEST,2004
2004-12-19,1815,4,0.69,1.0068,0.67,0.0,7.0,1.9,4.6,BUDAPEST,2004
2004-12-20,1816,2,0.66,1.0159,0.43,0.0,5.0,0.7,3.0,BUDAPEST,2004
2004-12-21,1817,0,0.7,1.0259,0.79,0.0,7.6,-1.2,2.8,BUDAPEST,2004
2004-12-22,1818,1,0.74,1.0262,0.8,0.0,7.5,-1.8,2.5,BUDAPEST,2004
2004-12-23,1819,8,0.79,1.0178,0.24,0.05,0.0,-1.7,0.2,BUDAPEST,2004
2004-12-24,1820,7,0.75,1.0113,0.15,0.0,0.0,2.8,7.9,BUDAPEST,2004
2004-12-25,1821,6,0.7,1.0101,0.23,0.0,1.1,3.8,6.8,BUDAPEST,2004
2004-12-26,1822,8,0.76,1.0073,0.12,0.61,0.0,4.7,6.7,BUDAPEST,2004
2004-12-27,1823,8,0.89,1.0087,0.13,1.29,0.0,4.9,7.3,BUDAPEST,2004
2004-12-28,1824,6,0.79,1.013,0.34,0.05,0.3,3.2,4.6,BUDAPEST,2004
2004-12-29,1825,6,0.74,1.0149,0.37,0.0,3.1,3.4,5.2,BUDAPEST,2004
2004-12-30,1826,2,0.69,1.0288,0.57,0.0,5.8,2.8,6.0,BUDAPEST,2004
2004-12-31,1827,4,0.71,1.0297,0.66,0.0,5.0,2.0,4.7,BUDAPEST,2004
2005-01-01,1828,8,0.78,1.0252,0.16,0.0,0.0,4.7,5.7,BUDAPEST,2005
2005-01-02,1829,8,0.71,1.0201,0.21,0.0,0.0,6.2,8.6,BUDAPEST,2005
2005-01-03,1830,6,0.64,1.0242,0.5,0.0,5.3,4.1,8.1,BUDAPEST,2005
2005-01-04,1831,8,0.7,1.023,0.08,0.05,0.0,5.9,7.5,BUDAPEST,2005
2005-01-05,1832,6,0.5,1.0256,0.57,0.0,4.0,7.6,9.1,BUDAPEST,2005
2005-01-06,1833,6,0.71,1.025,0.24,0.36,0.6,6.3,8.4,BUDAPEST,2005
2005-01-07,1834,7,0.69,1.0324,0.23,0.0,0.0,5.5,7.3,BUDAPEST,2005
2005-01-08,1835,3,0.73,1.0271,0.72,0.0,7.9,5.5,10.1,BUDAPEST,2005
2005-01-09,1836,5,0.73,1.0274,0.38,0.0,2.2,6.2,12.5,BUDAPEST,2005
2005-01-10,1837,4,0.75,1.0317,0.67,0.0,7.1,6.9,11.7,BUDAPEST,2005
2005-01-11,1838,6,0.94,1.0298,0.21,0.0,2.8,2.4,7.8,BUDAPEST,2005
2005-01-12,1839,8,0.97,1.0291,0.15,0.0,0.0,1.1,2.6,BUDAPEST,2005
2005-01-13,1840,8,0.9,1.0258,0.16,0.0,0.0,1.9,4.6,BUDAPEST,2005
2005-01-14,1841,1,0.71,1.0259,0.64,0.0,6.5,2.9,5.0,BUDAPEST,2005
2005-01-15,1842,4,0.64,1.0278,0.8,0.0,7.4,3.0,6.1,BUDAPEST,2005
2005-01-16,1843,1,0.57,1.033,0.82,0.0,7.8,0.7,4.0,BUDAPEST,2005
2005-01-17,1844,0,0.7,1.0319,0.92,0.0,7.9,-1.6,2.1,BUDAPEST,2005
2005-01-18,1845,8,0.87,1.0187,0.19,0.0,0.0,-5.2,-0.4,BUDAPEST,2005
2005-01-19,1846,6,0.82,1.0109,0.25,0.0,0.0,-3.0,-0.3,BUDAPEST,2005
2005-01-20,1847,6,0.75,1.012,0.5,0.93,1.5,0.7,3.3,BUDAPEST,2005
2005-01-21,1848,4,0.74,0.9982,0.54,0.31,3.8,3.7,7.3,BUDAPEST,2005
2005-01-22,1849,4,0.65,1.0052,0.53,0.0,4.4,2.8,4.2,BUDAPEST,2005
2005-01-23,1850,4,0.71,1.0136,0.87,0.0,6.5,1.2,3.9,BUDAPEST,2005
2005-01-24,1851,7,0.74,1.0125,0.58,0.0,2.2,-0.5,2.4,BUDAPEST,2005
2005-01-25,1852,7,0.67,1.0109,0.66,0.1,4.3,-1.0,1.5,BUDAPEST,2005
2005-01-26,1853,8,0.86,1.0056,0.22,0.58,0.0,-1.8,-0.2,BUDAPEST,2005
2005-01-27,1854,7,0.68,1.008,0.78,0.0,4.0,-4.2,-1.5,BUDAPEST,2005
2005-01-28,1855,8,0.73,1.0146,0.27,0.0,0.0,-6.3,-4.3,BUDAPEST,2005
2005-01-29,1856,2,0.6,1.017,0.99,0.0,8.0,-4.8,-0.9,BUDAPEST,2005
2005-01-30,1857,2,0.6,1.0245,1.04,0.0,8.5,-5.4,-1.7,BUDAPEST,2005
2005-01-31,1858,8,0.79,1.0189,0.24,0.22,0.0,-1.9,1.0,BUDAPEST,2005
2005-02-01,1859,5,0.75,1.011,0.77,0.0,5.4,1.5,2.9,BUDAPEST,2005
2005-02-02,1860,7,0.75,1.0183,0.78,0.0,0.3,0.5,2.3,BUDAPEST,2005
2005-02-03,1861,8,0.87,1.0238,0.3,0.0,0.0,-3.2,0.9,BUDAPEST,2005
2005-02-04,1862,0,0.71,1.0313,1.13,0.0,7.8,-2.0,3.1,BUDAPEST,2005
2005-02-05,1863,2,0.63,1.0326,1.06,0.0,6.8,-3.3,0.6,BUDAPEST,2005
2005-02-06,1864,0,0.63,1.0355,1.07,0.0,8.1,-4.2,0.6,BUDAPEST,2005
2005-02-07,1865,0,0.54,1.0391,1.23,0.0,9.0,-5.6,-1.0,BUDAPEST,2005
2005-02-08,1866,0,0.55,1.0415,1.21,0.0,8.7,-5.7,0.1,BUDAPEST,2005
2005-02-09,1867,1,0.56,1.0397,1.24,0.0,9.0,-5.6,1.0,BUDAPEST,2005
2005-02-10,1868,0,0.54,1.0365,1.21,0.0,8.3,-5.7,-0.8,BUDAPEST,2005
2005-02-11,1869,8,0.76,1.0278,0.22,0.16,0.0,-4.8,-3.3,BUDAPEST,2005
2005-02-12,1870,8,0.89,1.0167,0.35,1.19,0.0,-4.2,-2.6,BUDAPEST,2005
2005-02-13,1871,6,0.71,0.9963,0.56,0.05,2.4,4.1,7.5,BUDAPEST,2005
2005-02-14,1872,5,0.64,0.9982,0.93,0.0,7.2,2.5,5.4,BUDAPEST,2005
2005-02-15,1873,8,0.77,0.9989,0.27,0.31,0.0,0.0,1.5,BUDAPEST,2005
2005-02-16,1874,8,0.88,1.0061,0.28,0.0,0.0,0.2,1.1,BUDAPEST,2005
2005-02-17,1875,8,0.75,1.0117,0.4,0.0,0.0,1.1,2.0,BUDAPEST,2005
2005-02-18,1876,7,0.72,1.0154,1.14,0.0,4.6,0.3,2.6,BUDAPEST,2005
2005-02-19,1877,6,0.61,1.0125,0.58,0.0,1.4,-0.2,1.6,BUDAPEST,2005
2005-02-20,1878,8,0.63,1.0103,0.81,0.0,0.0,1.0,2.9,BUDAPEST,2005
2005-02-21,1879,8,0.84,1.0093,0.28,0.76,0.0,-0.7,1.9,BUDAPEST,2005
2005-02-22,1880,8,0.89,1.0064,0.37,1.4,0.0,1.8,3.8,BUDAPEST,2005
2005-02-23,1881,8,0.88,1.008,0.59,0.65,1.5,2.0,4.2,BUDAPEST,2005
2005-02-24,1882,8,0.87,1.0102,0.33,0.06,0.2,1.0,2.6,BUDAPEST,2005
2005-02-25,1883,8,0.81,1.0148,0.85,0.0,0.2,1.1,3.4,BUDAPEST,2005
2005-02-26,1884,3,0.72,1.0107,1.47,0.0,6.3,0.7,4.3,BUDAPEST,2005
2005-02-27,1885,8,0.59,1.0043,0.61,0.0,0.0,-1.3,2.1,BUDAPEST,2005
2005-02-28,1886,2,0.45,1.0143,1.33,0.0,6.0,-6.1,-2.7,BUDAPEST,2005
2005-03-01,1887,1,0.53,1.0167,1.77,0.0,9.9,-5.3,-1.7,BUDAPEST,2005
2005-03-02,1888,1,0.5,1.0161,1.79,0.0,9.7,-4.6,-0.3,BUDAPEST,2005
2005-03-03,1889,8,0.65,1.0165,0.56,0.0,0.4,-3.2,-1.2,BUDAPEST,2005
2005-03-04,1890,8,0.89,1.0128,0.32,0.45,0.0,-1.7,-0.9,BUDAPEST,2005
2005-03-05,1891,7,0.75,1.0044,0.83,0.0,0.3,-1.1,1.5,BUDAPEST,2005
2005-03-06,1892,5,0.64,1.0052,1.5,0.0,5.9,-2.6,-0.1,BUDAPEST,2005
2005-03-07,1893,4,0.62,1.0129,1.45,0.0,6.6,-2.6,-1.0,BUDAPEST,2005
2005-03-08,1894,6,0.72,1.0136,1.29,0.0,5.1,0.2,3.1,BUDAPEST,2005
2005-03-09,1895,7,0.63,1.0166,1.11,0.0,1.4,1.8,4.0,BUDAPEST,2005
2005-03-10,1896,3,0.46,1.0235,1.65,0.0,9.6,-2.6,0.7,BUDAPEST,2005
2005-03-11,1897,6,0.53,1.0179,1.58,0.0,5.9,-1.0,2.1,BUDAPEST,2005
2005-03-12,1898,7,0.59,1.0017,1.45,0.08,4.5,5.1,9.1,BUDAPEST,2005
2005-03-13,1899,5,0.55,1.0087,1.65,0.0,7.2,4.5,7.3,BUDAPEST,2005
2005-03-14,1900,3,0.57,1.019,1.92,0.0,10.1,5.5,11.1,BUDAPEST,2005
2005-03-15,1901,3,0.61,1.0231,1.84,0.0,8.1,5.9,11.2,BUDAPEST,2005
2005-03-16,1902,5,0.58,1.0278,1.66,0.0,6.5,9.1,16.3,BUDAPEST,2005
2005-03-17,1903,5,0.47,1.0253,1.86,0.0,9.6,14.0,20.7,BUDAPEST,2005
2005-03-18,1904,6,0.58,1.0202,0.77,0.0,3.5,15.0,17.7,BUDAPEST,2005
2005-03-19,1905,6,0.51,1.0179,1.17,0.0,1.1,9.3,16.8,BUDAPEST,2005
2005-03-20,1906,3,0.48,1.0268,2.16,0.0,10.4,1.8,5.2,BUDAPEST,2005
2005-03-21,1907,3,0.53,1.0233,2.12,0.0,10.8,2.4,8.0,BUDAPEST,2005
2005-03-22,1908,1,0.52,1.0234,2.1,0.0,10.3,4.3,9.9,BUDAPEST,2005
2005-03-23,1909,7,0.49,1.0244,1.91,0.0,9.3,6.6,12.5,BUDAPEST,2005
2005-03-24,1910,6,0.47,1.0226,1.8,0.0,7.3,9.0,15.4,BUDAPEST,2005
2005-03-25,1911,4,0.55,1.0194,1.78,0.05,7.8,11.5,17.7,BUDAPEST,2005
2005-03-26,1912,7,0.84,1.0137,0.6,0.0,0.7,11.8,14.9,BUDAPEST,2005
2005-03-27,1913,8,0.89,1.0102,0.54,0.3,0.0,10.9,12.2,BUDAPEST,2005
2005-03-28,1914,6,0.64,1.0075,0.82,0.02,4.2,13.5,18.2,BUDAPEST,2005
2005-03-29,1915,5,0.61,1.0147,1.83,0.0,7.0,11.1,16.6,BUDAPEST,2005
2005-03-30,1916,5,0.53,1.0168,1.33,0.0,4.4,10.3,15.2,BUDAPEST,2005
2005-03-31,1917,1,0.32,1.0225,2.36,0.0,10.8,8.0,13.3,BUDAPEST,2005
2005-04-01,1918,1,0.4,1.0289,1.94,0.0,8.0,6.9,11.7,BUDAPEST,2005
2005-04-02,1919,0,0.39,1.0309,1.86,0.0,11.3,8.3,14.5,BUDAPEST,2005
2005-04-03,1920,2,0.36,1.0297,2.21,0.0,11.2,10.8,16.7,BUDAPEST,2005
2005-04-04,1921,0,0.36,1.0294,1.22,0.0,10.7,12.0,18.2,BUDAPEST,2005
2005-04-05,1922,0,0.36,1.028,1.81,0.0,10.8,12.1,18.1,BUDAPEST,2005
2005-04-06,1923,1,0.38,1.0245,1.57,0.0,10.6,14.1,20.8,BUDAPEST,2005
2005-04-07,1924,5,0.32,1.0167,2.46,0.0,8.2,15.4,20.6,BUDAPEST,2005
2005-04-08,1925,6,0.35,1.0072,2.19,0.0,7.5,16.1,20.6,BUDAPEST,2005
2005-04-09,1926,7,0.56,1.0063,1.97,0.51,4.8,14.3,20.0,BUDAPEST,2005
2005-04-10,1927,8,0.85,1.0153,0.29,1.4,0.0,7.6,15.0,BUDAPEST,2005
2005-04-11,1928,8,0.68,1.0231,0.64,0.01,0.0,8.6,11.1,BUDAPEST,2005
2005-04-12,1929,7,0.52,1.0184,0.46,0.04,0.2,11.2,14.6,BUDAPEST,2005
2005-04-13,1930,5,0.67,1.0108,1.86,0.21,5.4,14.0,19.2,BUDAPEST,2005
2005-04-14,1931,7,0.74,1.0052,1.05,0.64,4.6,14.6,20.1,BUDAPEST,2005
2005-04-15,1932,6,0.6,1.0049,2.35,0.0,9.0,16.7,21.8,BUDAPEST,2005
2005-04-16,1933,4,0.58,1.0053,2.27,0.0,9.6,15.7,20.7,BUDAPEST,2005
2005-04-17,1934,8,0.67,0.9985,2.12,1.16,0.3,14.4,18.8,BUDAPEST,2005
2005-04-18,1935,8,0.87,0.9937,1.35,1.25,0.0,11.9,15.1,BUDAPEST,2005
2005-04-19,1936,7,0.75,0.9982,2.09,0.03,4.5,14.5,19.1,BUDAPEST,2005
2005-04-20,1937,8,0.88,1.003,2.0,1.67,0.4,10.2,14.6,BUDAPEST,2005
2005-04-21,1938,7,0.71,1.0107,2.24,0.18,2.6,5.7,9.9,BUDAPEST,2005
2005-04-22,1939,1,0.4,1.015,2.57,0.0,11.8,7.0,12.4,BUDAPEST,2005
2005-04-23,1940,2,0.42,1.0149,2.18,0.0,11.3,11.0,16.4,BUDAPEST,2005
2005-04-24,1941,5,0.54,1.0149,1.53,0.46,9.8,13.0,19.3,BUDAPEST,2005
2005-04-25,1942,8,0.81,1.0114,2.05,1.1,1.1,12.7,17.0,BUDAPEST,2005
2005-04-26,1943,7,0.78,1.0093,1.54,0.0,1.7,11.9,14.9,BUDAPEST,2005
2005-04-27,1944,4,0.58,1.0165,1.03,1.12,11.5,14.5,20.3,BUDAPEST,2005
2005-04-28,1945,2,0.61,1.0195,2.92,0.0,11.3,13.0,17.0,BUDAPEST,2005
2005-04-29,1946,4,0.49,1.0204,2.58,0.0,9.6,13.5,18.1,BUDAPEST,2005
2005-04-30,1947,3,0.51,1.0198,2.72,0.0,11.1,13.5,19.5,BUDAPEST,2005
2005-05-01,1948,4,0.5,1.0174,2.63,0.0,11.1,16.9,22.9,BUDAPEST,2005
2005-05-02,1949,3,0.52,1.0167,2.84,0.0,12.3,20.4,28.2,BUDAPEST,2005
2005-05-03,1950,5,0.52,1.0135,2.7,0.0,10.3,22.5,29.1,BUDAPEST,2005
2005-05-04,1951,7,0.7,1.0079,0.96,0.0,1.8,16.6,25.6,BUDAPEST,2005
2005-05-05,1952,6,0.63,1.0074,2.55,0.0,8.5,15.3,18.8,BUDAPEST,2005
2005-05-06,1953,4,0.61,1.009,2.56,0.0,9.4,13.1,17.4,BUDAPEST,2005
2005-05-07,1954,3,0.52,1.0079,2.89,0.22,11.0,12.0,15.4,BUDAPEST,2005
2005-05-08,1955,6,0.55,1.0072,2.13,0.0,6.5,10.2,13.6,BUDAPEST,2005
2005-05-09,1956,8,0.57,1.0135,2.06,0.0,3.5,10.4,14.4,BUDAPEST,2005
2005-05-10,1957,4,0.54,1.016,2.79,0.12,8.8,12.2,17.0,BUDAPEST,2005
2005-05-11,1958,4,0.58,1.0168,2.51,0.0,10.6,12.2,16.4,BUDAPEST,2005
2005-05-12,1959,2,0.48,1.0213,2.98,0.0,12.6,11.7,16.1,BUDAPEST,2005
2005-05-13,1960,3,0.49,1.0227,3.03,0.0,10.8,13.1,19.6,BUDAPEST,2005
2005-05-14,1961,5,0.44,1.0181,2.73,0.8,9.3,16.2,21.5,BUDAPEST,2005
2005-05-15,1962,7,0.66,1.0132,1.88,0.0,4.6,17.2,22.4,BUDAPEST,2005
2005-05-16,1963,6,0.59,1.0144,2.22,0.0,8.3,18.8,23.4,BUDAPEST,2005
2005-05-17,1964,5,0.71,1.012,2.14,0.45,6.8,18.2,22.4,BUDAPEST,2005
2005-05-18,1965,8,0.9,1.0114,0.56,3.23,0.4,15.1,17.7,BUDAPEST,2005
2005-05-19,1966,7,0.75,1.0165,0.77,0.2,0.0,12.1,13.9,BUDAPEST,2005
2005-05-20,1967,5,0.61,1.0215,2.64,0.0,7.1,13.9,18.9,BUDAPEST,2005
2005-05-21,1968,1,0.57,1.0192,3.23,0.0,13.9,16.7,23.5,BUDAPEST,2005
2005-05-22,1969,3,0.61,1.0167,3.01,0.0,13.1,18.5,25.2,BUDAPEST,2005
2005-05-23,1970,2,0.59,1.0153,3.29,0.0,12.0,20.8,26.5,BUDAPEST,2005
2005-05-24,1971,6,0.68,1.0187,3.17,0.0,11.4,17.5,24.8,BUDAPEST,2005
2005-05-25,1972,5,0.6,1.0228,2.1,0.0,8.3,19.2,24.2,BUDAPEST,2005
2005-05-26,1973,1,0.5,1.023,3.18,0.0,14.2,21.3,26.8,BUDAPEST,2005
2005-05-27,1974,1,0.53,1.0194,3.28,0.0,14.2,23.6,30.0,BUDAPEST,2005
2005-05-28,1975,2,0.52,1.0185,3.2,0.0,13.0,24.7,31.4,BUDAPEST,2005
2005-05-29,1976,3,0.5,1.0172,3.23,0.0,13.9,25.6,32.4,BUDAPEST,2005
2005-05-30,1977,3,0.47,1.0142,3.11,0.0,13.6,26.9,32.5,BUDAPEST,2005
2005-05-31,1978,5,0.58,1.016,2.56,0.0,8.1,18.9,29.2,BUDAPEST,2005
2005-06-01,1979,2,0.44,1.0195,3.12,0.0,13.6,16.4,20.6,BUDAPEST,2005
2005-06-02,1980,3,0.44,1.02,2.5,0.0,12.6,16.8,22.0,BUDAPEST,2005
2005-06-03,1981,4,0.45,1.0186,3.24,0.0,13.0,19.6,25.3,BUDAPEST,2005
2005-06-04,1982,2,0.46,1.0143,3.31,0.0,12.2,21.3,27.8,BUDAPEST,2005
2005-06-05,1983,6,0.63,1.0152,1.95,0.0,5.9,17.4,25.8,BUDAPEST,2005
2005-06-06,1984,4,0.48,1.0157,2.89,0.0,12.9,18.4,22.4,BUDAPEST,2005
2005-06-07,1985,4,0.51,1.0178,3.24,0.0,10.5,15.0,19.8,BUDAPEST,2005
2005-06-08,1986,8,0.6,1.0221,1.56,0.88,0.2,12.7,16.3,BUDAPEST,2005
2005-06-09,1987,8,0.77,1.0172,0.47,2.64,0.0,10.1,13.7,BUDAPEST,2005
2005-06-10,1988,8,0.87,1.011,0.56,1.3,0.0,10.6,11.9,BUDAPEST,2005
2005-06-11,1989,6,0.71,1.0116,2.3,0.0,5.5,14.3,20.0,BUDAPEST,2005
2005-06-12,1990,7,0.73,1.0118,2.2,0.0,4.0,16.2,19.9,BUDAPEST,2005
2005-06-13,1991,1,0.63,1.0119,3.34,0.0,13.5,19.8,25.4,BUDAPEST,2005
2005-06-14,1992,3,0.53,1.0151,3.16,0.0,12.8,22.5,28.3,BUDAPEST,2005
2005-06-15,1993,6,0.6,1.0161,2.59,0.0,9.2,22.0,29.2,BUDAPEST,2005
2005-06-16,1994,4,0.61,1.0182,2.27,0.0,13.4,23.3,27.8,BUDAPEST,2005
2005-06-17,1995,4,0.56,1.0206,2.49,0.0,12.5,23.5,28.4,BUDAPEST,2005
2005-06-18,1996,3,0.52,1.0178,3.03,0.0,11.6,22.3,26.4,BUDAPEST,2005
2005-06-19,1997,4,0.48,1.0175,2.8,0.0,13.3,20.1,24.5,BUDAPEST,2005
2005-06-20,1998,2,0.47,1.0159,3.07,0.0,12.6,21.3,26.9,BUDAPEST,2005
2005-06-21,1999,3,0.49,1.0168,2.89,0.0,13.0,21.4,26.6,BUDAPEST,2005
2005-06-22,2000,5,0.51,1.0176,2.68,0.0,8.4,22.3,27.6,BUDAPEST,2005
2005-06-23,2001,3,0.51,1.0185,2.63,0.0,9.4,21.4,25.6,BUDAPEST,2005
2005-06-24,2002,1,0.45,1.0211,3.45,0.0,14.8,21.4,27.3,BUDAPEST,2005
2005-06-25,2003,3,0.47,1.0177,3.33,0.0,14.1,22.8,28.8,BUDAPEST,2005
2005-06-26,2004,6,0.63,1.0173,2.17,0.0,3.5,23.0,28.2,BUDAPEST,2005
2005-06-27,2005,3,0.53,1.0179,2.82,0.0,13.0,23.6,27.3,BUDAPEST,2005
2005-06-28,2006,4,0.48,1.0148,3.11,0.0,13.1,23.9,29.5,BUDAPEST,2005
2005-06-29,2007,4,0.48,1.0089,2.68,0.0,10.6,24.8,30.3,BUDAPEST,2005
2005-06-30,2008,6,0.69,1.0071,1.64,0.9,6.2,21.8,26.0,BUDAPEST,2005
2005-07-01,2009,7,0.7,1.0098,2.23,0.93,7.1,20.1,26.4,BUDAPEST,2005
2005-07-02,2010,8,0.78,1.0118,0.93,0.04,0.1,18.3,21.6,BUDAPEST,2005
