date,days,cloud_cover,pressure,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2004-08-28,1702,4,1.0022,0.05,5.9,16.7,14.2,20.4,STOCKHOLM,2004,8
2004-08-29,1703,1,1.0105,0.0,11.3,15.7,12.4,19.6,STOCKHOLM,2004,8
2004-08-30,1704,4,1.0102,0.35,11.3,16.9,13.4,21.5,STOCKHOLM,2004,8
2004-08-31,1705,4,1.0076,0.0,8.2,17.0,15.5,19.8,STOCKHOLM,2004,8
2004-09-01,1706,6,1.0101,0.4,4.5,16.2,13.5,19.5,STOCKHOLM,2004,9
2004-09-02,1707,6,1.0158,0.0,3.8,16.3,13.6,19.0,STOCKHOLM,2004,9
2004-09-03,1708,6,1.0241,0.0,7.5,16.8,13.5,20.4,STOCKHOLM,2004,9
2004-09-04,1709,8,1.0284,0.0,1.7,16.2,13.2,19.5,STOCKHOLM,2004,9
2004-09-05,1710,1,1.027,0.0,12.2,18.7,13.3,23.8,STOCKHOLM,2004,9
2004-09-06,1711,5,1.0243,0.0,2.3,16.6,15.7,20.5,STOCKHOLM,2004,9
2004-09-07,1712,4,1.0253,0.0,5.1,13.9,10.3,17.8,STOCKHOLM,2004,9
2004-09-08,1713,3,1.0294,0.0,10.3,11.5,9.7,15.5,STOCKHOLM,2004,9
2004-09-09,1714,4,1.0278,0.0,7.6,13.9,8.4,18.8,STOCKHOLM,2004,9
2004-09-10,1715,3,1.0163,0.0,8.9,15.6,10.6,20.5,STOCKHOLM,2004,9
2004-09-11,1716,4,1.0078,0.0,10.4,16.7,12.0,21.9,STOCKHOLM,2004,9
2004-09-12,1717,6,0.9959,0.1,3.9,17.0,14.4,21.4,STOCKHOLM,2004,9
2004-09-13,1718,4,0.9985,0.24,6.4,15.9,13.0,19.3,STOCKHOLM,2004,9
2004-09-14,1719,5,1.0004,0.12,6.7,13.6,12.3,16.6,STOCKHOLM,2004,9
2004-09-15,1720,7,0.9962,0.73,3.2,13.9,11.1,17.2,STOCKHOLM,2004,9
2004-09-16,1721,5,1.011,0.02,6.0,8.9,6.0,12.7,STOCKHOLM,2004,9
2004-09-17,1722,7,1.0185,0.08,1.8,12.5,8.0,16.7,STOCKHOLM,2004,9
2004-09-18,1723,8,1.0133,0.26,0.0,12.8,11.6,14.5,STOCKHOLM,2004,9
2004-09-19,1724,5,1.0062,0.23,2.0,13.2,12.3,14.6,STOCKHOLM,2004,9
2004-09-20,1725,6,1.004,0.5,5.3,11.9,9.4,14.6,STOCKHOLM,2004,9
2004-09-21,1726,6,0.9863,0.32,2.8,12.4,11.1,15.0,STOCKHOLM,2004,9
2004-09-22,1727,8,0.9851,0.65,0.5,10.9,9.3,13.2,STOCKHOLM,2004,9
2004-09-23,1728,7,0.9868,0.0,1.4,11.0,8.7,13.8,STOCKHOLM,2004,9
2004-09-24,1729,5,0.9918,0.0,5.4,11.2,9.0,14.1,STOCKHOLM,2004,9
2004-09-25,1730,6,1.0021,0.05,4.2,12.4,10.4,15.0,STOCKHOLM,2004,9
2004-09-26,1731,7,1.0072,0.17,2.6,11.5,9.9,13.9,STOCKHOLM,2004,9
2004-09-27,1732,5,0.9957,0.01,1.8,12.8,10.1,15.9,STOCKHOLM,2004,9
2004-09-28,1733,4,0.9994,0.0,5.5,11.3,9.7,13.2,STOCKHOLM,2004,9
2004-09-29,1734,5,1.0108,0.03,1.9,10.3,8.0,13.2,STOCKHOLM,2004,9
2004-09-30,1735,2,1.0222,0.0,7.5,10.0,6.0,14.6,STOCKHOLM,2004,9
2004-10-01,1736,5,1.0263,0.0,5.7,9.0,5.0,12.6,STOCKHOLM,2004,10
2004-10-02,1737,6,1.0237,0.0,3.3,9.4,5.5,13.8,STOCKHOLM,2004,10
2004-10-03,1738,7,1.0198,0.1,2.2,10.5,8.0,13.5,STOCKHOLM,2004,10
2004-10-04,1739,7,1.0185,0.25,0.1,10.6,8.0,12.8,STOCKHOLM,2004,10
2004-10-05,1740,4,1.009,0.01,3.0,10.6,9.9,12.6,STOCKHOLM,2004,10
2004-10-06,1741,7,1.006,0.05,1.6,10.3,6.6,12.5,STOCKHOLM,2004,10
2004-10-07,1742,6,1.0067,0.07,4.5,10.6,8.8,13.5,STOCKHOLM,2004,10
2004-10-08,1743,8,1.0068,0.01,0.0,8.9,7.9,11.0,STOCKHOLM,2004,10
2004-10-09,1744,4,1.0162,0.0,8.4,6.2,4.6,8.5,STOCKHOLM,2004,10
2004-10-10,1745,5,1.0238,0.07,4.1,3.8,2.9,6.7,STOCKHOLM,2004,10
2004-10-11,1746,5,1.034,0.0,3.2,3.1,0.3,5.9,STOCKHOLM,2004,10
2004-10-12,1747,1,1.0357,0.0,9.8,4.5,1.5,8.0,STOCKHOLM,2004,10
2004-10-13,1748,3,1.0307,0.0,7.4,6.5,3.1,10.6,STOCKHOLM,2004,10
2004-10-14,1749,6,1.0216,0.0,1.8,7.7,5.5,10.3,STOCKHOLM,2004,10
2004-10-15,1750,8,1.0142,0.0,0.0,8.2,6.2,9.3,STOCKHOLM,2004,10
2004-10-16,1751,8,1.0089,0.08,0.0,8.8,8.2,9.1,STOCKHOLM,2004,10
2004-10-17,1752,8,1.0012,0.52,0.0,8.8,8.5,9.2,STOCKHOLM,2004,10
2004-10-18,1753,7,0.9981,0.99,1.5,8.8,7.8,10.5,STOCKHOLM,2004,10
2004-10-19,1754,8,1.0064,0.06,0.0,7.5,6.9,8.4,STOCKHOLM,2004,10
2004-10-20,1755,8,1.0171,0.08,0.0,5.8,5.4,6.9,STOCKHOLM,2004,10
2004-10-21,1756,8,1.0064,0.35,0.0,8.2,5.2,9.5,STOCKHOLM,2004,10
2004-10-22,1757,5,1.0026,0.61,3.0,8.3,7.0,9.1,STOCKHOLM,2004,10
2004-10-23,1758,7,0.9952,0.03,0.0,9.4,8.5,10.2,STOCKHOLM,2004,10
2004-10-24,1759,8,1.0006,0.18,0.0,7.9,6.4,9.5,STOCKHOLM,2004,10
2004-10-25,1760,8,1.0022,0.19,0.0,8.4,5.9,10.5,STOCKHOLM,2004,10
2004-10-26,1761,7,0.9983,0.73,0.5,10.3,9.6,11.2,STOCKHOLM,2004,10
2004-10-27,1762,3,1.009,0.0,4.7,6.5,5.3,10.7,STOCKHOLM,2004,10
2004-10-28,1763,5,1.0148,0.0,4.9,4.7,1.7,8.0,STOCKHOLM,2004,10
2004-10-29,1764,6,1.0122,0.0,2.4,6.9,5.2,9.3,STOCKHOLM,2004,10
2004-10-30,1765,8,1.0137,0.07,0.0,6.5,5.8,7.8,STOCKHOLM,2004,10
2004-10-31,1766,8,1.0111,0.0,-1.7,5.1,3.6,6.4,STOCKHOLM,2004,10
2004-11-01,1767,1,1.0181,0.0,7.1,5.2,3.2,8.0,STOCKHOLM,2004,11
2004-11-02,1768,0,1.0283,0.0,8.2,4.2,1.4,7.1,STOCKHOLM,2004,11
2004-11-03,1769,1,1.026,0.03,6.9,6.1,4.1,7.2,STOCKHOLM,2004,11
2004-11-04,1770,8,1.0149,0.0,0.1,7.5,6.2,8.9,STOCKHOLM,2004,11
2004-11-05,1771,4,1.0025,0.01,4.0,7.2,6.2,8.8,STOCKHOLM,2004,11
2004-11-06,1772,6,1.005,0.15,0.0,4.7,3.6,6.5,STOCKHOLM,2004,11
2004-11-07,1773,5,1.0188,0.0,0.0,4.3,3.0,5.7,STOCKHOLM,2004,11
2004-11-08,1774,6,1.0204,0.0,3.2,5.5,3.5,6.9,STOCKHOLM,2004,11
2004-11-09,1775,1,1.0232,0.0,7.1,3.9,2.1,6.5,STOCKHOLM,2004,11
2004-11-10,1776,7,1.0191,0.01,0.0,7.1,4.1,7.8,STOCKHOLM,2004,11
2004-11-11,1777,4,1.0182,0.01,5.1,5.1,3.5,7.7,STOCKHOLM,2004,11
2004-11-12,1778,8,0.9936,0.66,0.0,7.7,5.0,10.8,STOCKHOLM,2004,11
2004-11-13,1779,3,1.0041,0.0,6.4,3.5,1.2,7.1,STOCKHOLM,2004,11
2004-11-14,1780,6,1.0145,0.0,6.0,2.9,1.0,5.5,STOCKHOLM,2004,11
2004-11-15,1781,6,0.9954,0.18,0.0,8.6,3.8,11.3,STOCKHOLM,2004,11
2004-11-16,1782,1,1.0045,0.0,6.7,3.0,2.3,7.0,STOCKHOLM,2004,11
2004-11-17,1783,4,1.0054,0.74,4.6,-1.0,-2.0,2.3,STOCKHOLM,2004,11
2004-11-18,1784,7,0.981,0.72,0.0,0.3,-2.3,1.5,STOCKHOLM,2004,11
2004-11-19,1785,5,0.9985,0.11,5.5,-4.0,-5.4,0.5,STOCKHOLM,2004,11
2004-11-20,1786,2,1.0028,0.02,4.3,-5.5,-6.3,-4.8,STOCKHOLM,2004,11
2004-11-21,1787,5,1.0123,0.0,1.0,-6.3,-7.4,-4.2,STOCKHOLM,2004,11
2004-11-22,1788,8,1.0047,0.7,0.0,-2.6,-7.2,1.0,STOCKHOLM,2004,11
2004-11-23,1789,5,1.0114,0.12,1.5,-1.0,-2.0,0.5,STOCKHOLM,2004,11
2004-11-24,1790,7,1.027,0.86,0.5,-4.2,-5.6,-1.9,STOCKHOLM,2004,11
2004-11-25,1791,6,1.0155,0.0,3.4,1.4,-4.0,3.0,STOCKHOLM,2004,11
2004-11-26,1792,7,1.0172,0.0,1.9,-2.7,-5.0,1.0,STOCKHOLM,2004,11
2004-11-27,1793,8,1.0149,0.16,0.0,-2.5,-6.1,-1.0,STOCKHOLM,2004,11
2004-11-28,1794,8,1.0134,0.24,0.0,0.0,-1.8,1.0,STOCKHOLM,2004,11
2004-11-29,1795,7,1.0134,0.02,0.0,-2.1,-4.3,1.0,STOCKHOLM,2004,11
2004-11-30,1796,8,1.0108,0.0,0.0,1.0,-5.2,3.4,STOCKHOLM,2004,11
2004-12-01,1797,7,1.0087,0.16,0.0,3.3,2.8,4.1,STOCKHOLM,2004,12
2004-12-02,1798,8,1.0035,0.44,0.0,1.8,1.3,2.8,STOCKHOLM,2004,12
2004-12-03,1799,8,1.0124,0.12,0.0,1.2,0.9,1.7,STOCKHOLM,2004,12
2004-12-04,1800,8,1.0128,0.01,0.0,2.4,0.0,3.7,STOCKHOLM,2004,12
2004-12-05,1801,8,0.999,0.18,0.0,6.3,1.3,8.0,STOCKHOLM,2004,12
2004-12-06,1802,3,1.0114,0.03,4.7,2.6,1.3,5.9,STOCKHOLM,2004,12
2004-12-07,1803,1,1.0045,0.0,4.8,6.5,1.7,8.0,STOCKHOLM,2004,12
2004-12-08,1804,1,1.0154,0.0,4.6,4.9,4.0,6.5,STOCKHOLM,2004,12
2004-12-09,1805,4,1.0232,0.0,0.3,1.5,0.5,4.0,STOCKHOLM,2004,12
2004-12-10,1806,8,1.0196,0.0,0.0,5.4,2.4,6.8,STOCKHOLM,2004,12
2004-12-11,1807,7,1.0155,0.0,2.9,1.9,-0.4,4.2,STOCKHOLM,2004,12
2004-12-12,1808,4,1.0219,0.0,3.9,1.9,1.4,3.3,STOCKHOLM,2004,12
2004-12-13,1809,5,1.0261,0.0,0.6,0.5,-0.1,1.7,STOCKHOLM,2004,12
2004-12-14,1810,8,1.0201,0.17,0.0,2.5,-2.4,5.3,STOCKHOLM,2004,12
2004-12-15,1811,8,1.0015,0.26,0.0,4.5,2.5,6.4,STOCKHOLM,2004,12
2004-12-16,1812,6,1.0012,0.14,0.9,3.8,2.0,7.0,STOCKHOLM,2004,12
2004-12-17,1813,6,0.9817,0.08,0.2,4.7,4.1,5.8,STOCKHOLM,2004,12
2004-12-18,1814,7,0.9847,0.55,0.0,3.0,2.2,5.3,STOCKHOLM,2004,12
2004-12-19,1815,6,0.9914,0.0,1.1,-1.4,-2.4,3.3,STOCKHOLM,2004,12
2004-12-20,1816,0,1.008,0.0,4.9,-3.4,-4.1,-1.7,STOCKHOLM,2004,12
2004-12-21,1817,4,1.0181,0.0,3.5,-3.4,-5.9,-1.1,STOCKHOLM,2004,12
2004-12-22,1818,8,0.9934,0.73,0.0,0.9,-1.5,1.9,STOCKHOLM,2004,12
2004-12-23,1819,8,0.9797,0.14,0.0,1.6,-0.6,3.9,STOCKHOLM,2004,12
2004-12-24,1820,5,0.9857,0.02,4.0,-1.0,-2.8,4.5,STOCKHOLM,2004,12
2004-12-25,1821,8,0.9872,0.87,0.0,-0.3,-3.3,2.4,STOCKHOLM,2004,12
2004-12-26,1822,6,1.0056,0.0,1.5,-1.1,-2.2,0.8,STOCKHOLM,2004,12
2004-12-27,1823,8,1.0139,0.0,0.0,-3.4,-4.4,-2.2,STOCKHOLM,2004,12
2004-12-28,1824,8,1.0058,0.0,1.3,-1.9,-3.8,-0.5,STOCKHOLM,2004,12
2004-12-29,1825,5,1.0163,0.01,1.7,-0.8,-3.4,1.1,STOCKHOLM,2004,12
2004-12-30,1826,8,1.0038,0.06,0.0,3.6,0.4,5.4,STOCKHOLM,2004,12
2004-12-31,1827,0,1.0122,0.0,5.1,1.6,0.2,5.4,STOCKHOLM,2004,12
2005-01-01,1828,5,1.0101,0.0,0.0,0.0,-1.5,1.8,STOCKHOLM,2005,1
2005-01-02,1829,7,0.9842,0.4,0.9,3.6,1.8,4.2,STOCKHOLM,2005,1
2005-01-03,1830,6,0.9937,0.0,0.2,1.9,0.5,4.0,STOCKHOLM,2005,1
2005-01-04,1831,4,0.9986,0.41,2.9,-0.2,-1.4,2.0,STOCKHOLM,2005,1
2005-01-05,1832,2,1.0013,0.04,5.1,2.7,1.2,5.5,STOCKHOLM,2005,1
2005-01-06,1833,7,1.0004,0.26,0.7,3.4,2.0,5.5,STOCKHOLM,2005,1
2005-01-07,1834,6,0.9903,0.0,0.0,7.7,2.6,9.8,STOCKHOLM,2005,1
2005-01-08,1835,6,0.9824,1.07,0.0,6.8,5.1,9.3,STOCKHOLM,2005,1
2005-01-09,1836,5,0.9888,0.03,1.6,4.4,3.4,5.5,STOCKHOLM,2005,1
2005-01-10,1837,8,0.9958,0.52,0.0,6.2,2.0,9.5,STOCKHOLM,2005,1
2005-01-11,1838,4,1.0055,0.01,1.6,6.4,5.4,9.8,STOCKHOLM,2005,1
2005-01-12,1839,7,1.0012,0.0,1.5,5.9,5.4,7.0,STOCKHOLM,2005,1
2005-01-13,1840,5,0.9934,0.12,0.6,5.3,4.1,6.8,STOCKHOLM,2005,1
2005-01-14,1841,3,1.0154,0.0,5.5,1.9,1.1,4.2,STOCKHOLM,2005,1
2005-01-15,1842,5,1.0275,0.16,3.7,-1.6,-3.0,1.5,STOCKHOLM,2005,1
2005-01-16,1843,8,1.0153,0.0,0.0,2.4,-1.8,4.0,STOCKHOLM,2005,1
2005-01-17,1844,6,1.007,0.0,1.9,3.2,2.9,4.0,STOCKHOLM,2005,1
2005-01-18,1845,8,0.9923,0.3,0.0,3.8,2.6,4.3,STOCKHOLM,2005,1
2005-01-19,1846,7,0.9976,0.12,0.0,1.5,1.1,3.6,STOCKHOLM,2005,1
2005-01-20,1847,7,0.9787,0.56,0.0,1.4,-0.5,2.1,STOCKHOLM,2005,1
2005-01-21,1848,8,0.9804,0.03,0.0,0.3,-0.5,1.5,STOCKHOLM,2005,1
2005-01-22,1849,4,0.9974,0.0,3.6,-2.1,-3.0,-0.1,STOCKHOLM,2005,1
2005-01-23,1850,6,1.0037,0.0,0.0,-1.7,-3.3,-1.0,STOCKHOLM,2005,1
2005-01-24,1851,8,1.0181,0.13,0.0,-2.1,-2.7,-1.3,STOCKHOLM,2005,1
2005-01-25,1852,8,1.0289,0.02,0.0,-2.1,-3.2,-1.6,STOCKHOLM,2005,1
2005-01-26,1853,8,1.0257,0.05,0.1,-3.6,-4.8,-1.7,STOCKHOLM,2005,1
2005-01-27,1854,4,1.0169,0.07,0.4,-3.1,-3.9,-1.5,STOCKHOLM,2005,1
2005-01-28,1855,6,1.0169,0.04,2.3,-5.2,-6.3,-3.1,STOCKHOLM,2005,1
2005-01-29,1856,7,1.0184,0.07,4.3,-5.9,-7.5,-4.7,STOCKHOLM,2005,1
2005-01-30,1857,8,1.0086,0.01,0.0,-0.8,-5.4,1.2,STOCKHOLM,2005,1
2005-01-31,1858,2,0.996,0.0,4.8,1.4,0.0,2.2,STOCKHOLM,2005,1
2005-02-01,1859,6,1.0062,0.0,0.1,1.6,-0.5,3.4,STOCKHOLM,2005,2
2005-02-02,1860,5,1.0149,0.0,6.4,1.1,-0.1,3.1,STOCKHOLM,2005,2
2005-02-03,1861,7,1.0277,0.03,1.1,-0.1,-1.2,1.1,STOCKHOLM,2005,2
2005-02-04,1862,8,1.0271,0.0,0.0,1.5,0.1,2.5,STOCKHOLM,2005,2
2005-02-05,1863,8,1.0258,0.0,0.0,3.7,2.2,4.9,STOCKHOLM,2005,2
2005-02-06,1864,6,1.0348,0.0,3.2,1.0,-0.8,4.2,STOCKHOLM,2005,2
2005-02-07,1865,2,1.0367,0.0,5.5,-0.4,-1.6,1.3,STOCKHOLM,2005,2
2005-02-08,1866,2,1.0354,0.0,5.5,-0.1,-1.7,2.0,STOCKHOLM,2005,2
2005-02-09,1867,4,1.0283,0.0,2.9,0.0,-1.2,1.2,STOCKHOLM,2005,2
2005-02-10,1868,8,1.0021,0.71,0.0,2.0,0.0,3.5,STOCKHOLM,2005,2
2005-02-11,1869,3,1.0035,0.0,7.3,1.0,0.1,3.1,STOCKHOLM,2005,2
2005-02-12,1870,8,0.9994,0.22,0.0,0.0,-1.5,1.5,STOCKHOLM,2005,2
2005-02-13,1871,8,0.985,0.93,0.0,-0.9,-1.5,1.0,STOCKHOLM,2005,2
2005-02-14,1872,8,1.0015,0.24,0.0,-1.9,-3.0,-0.6,STOCKHOLM,2005,2
2005-02-15,1873,8,1.0218,0.07,0.0,-3.8,-4.9,-2.9,STOCKHOLM,2005,2
2005-02-16,1874,8,1.0286,0.0,0.3,-4.6,-5.1,-3.0,STOCKHOLM,2005,2
2005-02-17,1875,8,1.0219,0.0,1.3,-4.6,-5.5,-3.9,STOCKHOLM,2005,2
2005-02-18,1876,8,1.006,0.06,0.0,-0.6,-3.9,3.1,STOCKHOLM,2005,2
2005-02-19,1877,8,1.0002,0.0,0.0,1.3,0.7,2.1,STOCKHOLM,2005,2
2005-02-20,1878,6,1.0097,0.02,0.6,1.3,0.3,2.8,STOCKHOLM,2005,2
2005-02-21,1879,8,1.0235,0.18,0.0,-1.2,-2.8,1.5,STOCKHOLM,2005,2
2005-02-22,1880,8,1.0297,0.19,2.2,-6.5,-9.0,-2.5,STOCKHOLM,2005,2
2005-02-23,1881,8,1.0338,0.15,0.0,-5.3,-9.0,-3.8,STOCKHOLM,2005,2
2005-02-24,1882,6,1.0308,0.0,0.0,-4.1,-5.5,-2.3,STOCKHOLM,2005,2
2005-02-25,1883,6,1.0208,0.0,3.9,-6.2,-9.3,-3.5,STOCKHOLM,2005,2
2005-02-26,1884,7,1.0198,0.49,3.7,-5.2,-6.2,-3.4,STOCKHOLM,2005,2
2005-02-27,1885,7,1.0209,0.51,2.0,-6.7,-8.1,-4.7,STOCKHOLM,2005,2
2005-02-28,1886,1,1.0134,0.04,7.0,-8.9,-12.4,-4.7,STOCKHOLM,2005,2
2005-03-01,1887,1,1.0104,0.0,6.9,-10.5,-14.6,-7.3,STOCKHOLM,2005,3
2005-03-02,1888,3,1.0122,0.0,9.9,-9.5,-14.1,-6.2,STOCKHOLM,2005,3
2005-03-03,1889,1,1.0149,0.0,10.3,-6.7,-10.6,-3.5,STOCKHOLM,2005,3
2005-03-04,1890,3,1.0127,0.0,3.4,-5.0,-9.5,-0.7,STOCKHOLM,2005,3
2005-03-05,1891,5,1.018,0.0,5.4,-3.0,-4.2,-1.0,STOCKHOLM,2005,3
2005-03-06,1892,2,1.0164,0.0,10.3,-5.1,-10.0,-1.5,STOCKHOLM,2005,3
2005-03-07,1893,8,1.0069,0.0,2.0,0.4,-4.0,4.0,STOCKHOLM,2005,3
2005-03-08,1894,4,1.0124,0.0,5.5,-1.3,-3.5,3.7,STOCKHOLM,2005,3
2005-03-09,1895,4,1.0237,0.0,6.6,-4.8,-6.4,-2.8,STOCKHOLM,2005,3
2005-03-10,1896,7,1.0139,0.01,0.7,-0.3,-5.6,3.7,STOCKHOLM,2005,3
2005-03-11,1897,8,0.9892,0.28,0.0,0.2,-1.7,2.6,STOCKHOLM,2005,3
2005-03-12,1898,5,0.9933,0.01,2.7,-6.3,-7.7,-0.9,STOCKHOLM,2005,3
2005-03-13,1899,5,1.0028,0.03,5.7,-7.3,-10.4,-4.4,STOCKHOLM,2005,3
2005-03-14,1900,7,1.005,0.19,0.0,-5.6,-7.2,-3.3,STOCKHOLM,2005,3
2005-03-15,1901,2,1.0152,0.0,10.5,-6.3,-10.0,-3.4,STOCKHOLM,2005,3
2005-03-16,1902,8,1.0105,0.82,0.0,-1.1,-5.0,0.0,STOCKHOLM,2005,3
2005-03-17,1903,8,0.9983,0.01,0.0,1.0,-1.6,2.6,STOCKHOLM,2005,3
2005-03-18,1904,5,1.0162,0.0,4.7,-4.5,-5.9,-0.2,STOCKHOLM,2005,3
2005-03-19,1905,0,1.0292,0.0,11.3,-5.4,-9.0,-1.8,STOCKHOLM,2005,3
2005-03-20,1906,2,1.0261,0.0,10.8,-4.4,-8.9,0.0,STOCKHOLM,2005,3
2005-03-21,1907,4,1.0209,0.05,9.1,-1.4,-7.3,3.8,STOCKHOLM,2005,3
2005-03-22,1908,7,1.0169,0.0,2.2,3.2,0.1,6.1,STOCKHOLM,2005,3
2005-03-23,1909,4,1.0156,0.0,6.0,5.0,0.6,9.8,STOCKHOLM,2005,3
2005-03-24,1910,4,1.0144,0.0,10.3,6.3,1.7,11.0,STOCKHOLM,2005,3
2005-03-25,1911,3,1.017,0.0,9.5,7.4,2.9,12.9,STOCKHOLM,2005,3
2005-03-26,1912,2,1.0204,0.0,11.4,5.4,2.0,10.0,STOCKHOLM,2005,3
2005-03-27,1913,3,1.0216,0.0,-1.7,3.0,-1.0,7.2,STOCKHOLM,2005,3
2005-03-28,1914,7,1.0209,0.0,0.4,3.7,0.3,6.5,STOCKHOLM,2005,3
2005-03-29,1915,7,1.0294,0.0,0.0,2.9,1.2,5.6,STOCKHOLM,2005,3
2005-03-30,1916,1,1.0303,0.0,12.4,2.7,-2.4,7.3,STOCKHOLM,2005,3
2005-03-31,1917,1,1.0313,0.0,12.8,4.6,-1.2,9.9,STOCKHOLM,2005,3
2005-04-01,1918,1,1.0297,0.0,12.9,8.0,2.2,12.9,STOCKHOLM,2005,4
2005-04-02,1919,4,1.0256,0.0,9.9,8.2,3.2,13.4,STOCKHOLM,2005,4
2005-04-03,1920,2,1.0251,0.0,12.5,9.1,3.6,13.8,STOCKHOLM,2005,4
2005-04-04,1921,2,1.0196,0.0,12.6,10.2,4.1,16.5,STOCKHOLM,2005,4
2005-04-05,1922,5,1.0082,0.0,6.6,8.4,5.8,12.1,STOCKHOLM,2005,4
2005-04-06,1923,3,1.0114,0.32,11.2,7.0,4.0,10.5,STOCKHOLM,2005,4
2005-04-07,1924,8,0.9975,0.06,0.5,5.3,4.3,7.7,STOCKHOLM,2005,4
2005-04-08,1925,7,0.9965,0.0,4.5,5.7,3.4,9.1,STOCKHOLM,2005,4
2005-04-09,1926,6,1.0068,0.0,8.7,5.0,1.5,9.2,STOCKHOLM,2005,4
2005-04-10,1927,3,1.0135,0.0,12.2,5.7,1.1,9.8,STOCKHOLM,2005,4
2005-04-11,1928,4,1.0078,0.0,8.3,9.9,4.6,14.8,STOCKHOLM,2005,4
2005-04-12,1929,7,1.0094,0.0,2.5,10.1,6.4,14.4,STOCKHOLM,2005,4
2005-04-13,1930,6,1.0086,0.0,7.7,7.9,5.0,12.0,STOCKHOLM,2005,4
2005-04-14,1931,7,1.0111,0.64,2.3,6.3,3.8,11.8,STOCKHOLM,2005,4
2005-04-15,1932,8,1.0139,0.01,0.0,7.4,5.6,9.3,STOCKHOLM,2005,4
2005-04-16,1933,4,1.0174,0.0,9.4,7.4,2.9,11.5,STOCKHOLM,2005,4
2005-04-17,1934,1,1.0142,0.0,13.1,7.2,2.5,12.9,STOCKHOLM,2005,4
2005-04-18,1935,1,1.0129,0.0,13.4,4.7,1.0,9.6,STOCKHOLM,2005,4
2005-04-19,1936,3,1.0155,0.0,11.2,2.6,-0.8,6.1,STOCKHOLM,2005,4
2005-04-20,1937,3,1.0183,0.0,11.2,1.3,-3.0,5.6,STOCKHOLM,2005,4
2005-04-21,1938,5,1.0116,0.04,5.8,3.5,-0.8,6.7,STOCKHOLM,2005,4
2005-04-22,1939,4,1.0182,0.0,3.6,2.6,-1.4,6.7,STOCKHOLM,2005,4
2005-04-23,1940,1,1.0204,0.0,13.1,4.5,-0.5,9.3,STOCKHOLM,2005,4
2005-04-24,1941,1,1.0199,0.0,14.3,5.3,0.5,10.3,STOCKHOLM,2005,4
2005-04-25,1942,3,1.0218,0.0,11.8,7.1,1.5,13.2,STOCKHOLM,2005,4
2005-04-26,1943,3,1.0238,0.0,14.3,7.4,1.5,12.9,STOCKHOLM,2005,4
2005-04-27,1944,2,1.022,0.0,14.0,8.4,2.7,13.3,STOCKHOLM,2005,4
2005-04-28,1945,4,1.022,0.0,6.7,9.2,2.5,14.7,STOCKHOLM,2005,4
2005-04-29,1946,6,1.0237,0.0,5.8,11.0,6.7,16.7,STOCKHOLM,2005,4
2005-04-30,1947,7,1.0182,0.0,1.8,9.7,6.0,14.9,STOCKHOLM,2005,4
2005-05-01,1948,6,1.0156,0.0,1.9,9.4,4.8,14.3,STOCKHOLM,2005,5
2005-05-02,1949,8,1.0188,2.1,3.2,9.1,4.9,11.9,STOCKHOLM,2005,5
2005-05-03,1950,8,1.0093,0.1,0.0,7.7,6.1,9.2,STOCKHOLM,2005,5
2005-05-04,1951,8,1.0085,0.07,0.2,8.2,6.7,10.7,STOCKHOLM,2005,5
2005-05-05,1952,4,1.0042,0.0,10.4,8.8,4.5,14.0,STOCKHOLM,2005,5
2005-05-06,1953,7,0.9983,0.06,4.0,10.5,7.5,14.2,STOCKHOLM,2005,5
2005-05-07,1954,6,0.9958,0.34,8.7,9.0,6.8,12.7,STOCKHOLM,2005,5
2005-05-08,1955,2,1.0009,0.48,6.2,9.1,6.2,11.8,STOCKHOLM,2005,5
2005-05-09,1956,7,1.0062,0.01,6.8,7.9,4.6,12.0,STOCKHOLM,2005,5
2005-05-10,1957,6,1.011,0.0,8.8,8.3,3.0,12.8,STOCKHOLM,2005,5
2005-05-11,1958,7,1.0135,0.0,4.5,10.2,7.0,15.3,STOCKHOLM,2005,5
2005-05-12,1959,5,1.0195,0.0,10.2,12.8,7.6,16.6,STOCKHOLM,2005,5
2005-05-13,1960,1,1.0225,0.0,16.0,11.5,7.5,15.7,STOCKHOLM,2005,5
2005-05-14,1961,3,1.0182,0.0,15.0,11.3,5.6,16.4,STOCKHOLM,2005,5
2005-05-15,1962,4,1.0111,0.01,15.2,13.4,8.6,19.4,STOCKHOLM,2005,5
2005-05-16,1963,8,1.001,0.14,0.5,9.7,7.0,13.6,STOCKHOLM,2005,5
2005-05-17,1964,4,1.0095,0.0,10.2,8.8,4.5,14.1,STOCKHOLM,2005,5
2005-05-18,1965,4,1.0131,0.12,8.1,8.8,5.1,12.6,STOCKHOLM,2005,5
2005-05-19,1966,4,1.0182,0.0,8.7,9.1,3.7,13.7,STOCKHOLM,2005,5
2005-05-20,1967,5,1.0247,0.0,11.6,11.6,6.3,17.7,STOCKHOLM,2005,5
2005-05-21,1968,7,1.017,0.06,5.0,12.5,8.5,17.9,STOCKHOLM,2005,5
2005-05-22,1969,7,1.014,0.0,4.9,14.2,9.2,20.2,STOCKHOLM,2005,5
2005-05-23,1970,8,1.0157,0.08,2.5,14.3,10.5,19.5,STOCKHOLM,2005,5
2005-05-24,1971,7,1.0152,0.01,5.7,14.3,11.4,17.4,STOCKHOLM,2005,5
