date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2004-06-20,1633,7,3.6,13.9,0.75,0.9974,3.05,0.3,1.6,9.1,7.0,12.6,OSLO,2004
2004-06-21,1634,6,3.6,11.8,0.76,1.006,3.25,0.46,3.9,11.5,8.5,15.5,OSLO,2004
2004-06-22,1635,7,2.4,9.3,0.74,1.0096,3.13,0.05,3.3,12.2,10.1,16.4,OSLO,2004
2004-06-23,1636,6,2.7,10.3,0.61,1.008,2.72,0.42,6.8,13.7,8.5,19.1,OSLO,2004
2004-06-24,1637,8,5.5,15.4,0.84,0.9965,3.16,0.88,0.0,11.2,9.5,17.7,OSLO,2004
2004-06-25,1638,7,1.2,7.7,0.78,1.0005,3.21,1.32,0.9,13.4,12.0,17.5,OSLO,2004
2004-06-26,1639,7,1.4,4.1,0.8,1.0126,3.15,0.13,1.6,15.1,13.0,17.8,OSLO,2004
2004-06-27,1640,6,2.2,7.2,0.76,1.0143,3.16,0.02,2.0,15.0,10.2,20.4,OSLO,2004
2004-06-28,1641,7,1.7,8.7,0.76,1.0102,3.15,0.1,4.5,14.6,11.9,21.1,OSLO,2004
2004-06-29,1642,7,1.7,11.3,0.74,1.0083,3.16,0.74,4.9,15.9,13.1,21.3,OSLO,2004
2004-06-30,1643,3,3.4,7.2,0.6,1.0077,3.02,0.0,13.1,17.3,11.4,23.0,OSLO,2004
2004-07-01,1644,8,3.4,8.7,0.76,1.0011,3.16,0.07,0.7,14.6,13.6,19.7,OSLO,2004
2004-07-02,1645,7,2.1,7.7,0.81,1.0003,3.19,0.25,4.6,13.6,12.6,18.8,OSLO,2004
2004-07-03,1646,3,2.4,8.7,0.66,1.0022,3.01,0.0,10.2,15.6,10.8,20.2,OSLO,2004
2004-07-04,1647,6,2.7,9.3,0.73,1.0045,3.2,0.01,5.9,14.2,9.3,19.5,OSLO,2004
2004-07-05,1648,7,1.9,8.7,0.8,1.0065,3.11,0.51,3.1,14.1,12.4,19.0,OSLO,2004
2004-07-06,1649,6,3.3,9.3,0.6,1.0093,3.16,0.42,8.4,16.1,12.0,21.0,OSLO,2004
2004-07-07,1650,5,2.4,7.2,0.61,1.0148,3.18,0.05,8.7,15.2,11.5,20.6,OSLO,2004
2004-07-08,1651,3,1.3,6.7,0.46,1.0154,3.11,0.01,14.7,16.2,8.3,21.3,OSLO,2004
2004-07-09,1652,8,4.3,11.3,0.71,1.0108,3.19,0.16,0.0,15.3,13.6,19.3,OSLO,2004
2004-07-10,1653,8,4.8,12.3,0.59,1.003,3.2,0.0,0.0,16.7,13.3,20.2,OSLO,2004
2004-07-11,1654,7,5.7,12.9,0.54,0.9976,3.17,0.0,3.5,17.1,15.0,21.2,OSLO,2004
2004-07-12,1655,7,2.4,8.2,0.73,0.9965,3.12,0.32,3.7,16.4,13.7,20.8,OSLO,2004
2004-07-13,1656,7,3.6,10.3,0.63,1.001,3.19,0.1,5.7,13.7,11.4,18.0,OSLO,2004
2004-07-14,1657,6,1.6,7.2,0.67,1.002,3.23,0.39,5.9,12.8,9.5,17.7,OSLO,2004
2004-07-15,1658,6,3.1,10.3,0.7,1.0034,3.14,0.7,12.9,14.7,8.6,19.8,OSLO,2004
2004-07-16,1659,5,3.1,9.3,0.63,1.0066,2.82,0.0,13.0,15.5,8.7,22.0,OSLO,2004
2004-07-17,1660,5,3.1,11.8,0.51,1.0148,3.13,0.01,12.1,15.6,8.6,21.6,OSLO,2004
2004-07-18,1661,8,1.3,8.7,0.85,1.0122,2.93,1.95,0.0,13.6,12.6,16.4,OSLO,2004
2004-07-19,1662,5,2.2,7.7,0.72,1.0114,2.85,0.01,7.3,16.2,13.5,21.4,OSLO,2004
2004-07-20,1663,2,3.7,10.8,0.55,1.0163,3.08,0.0,14.4,16.4,9.1,22.3,OSLO,2004
2004-07-21,1664,6,3.6,10.3,0.65,1.0201,3.04,0.03,10.9,17.1,10.5,24.2,OSLO,2004
2004-07-22,1665,8,2.2,8.7,0.72,1.0232,3.12,0.04,0.0,16.4,14.6,19.9,OSLO,2004
2004-07-23,1666,7,1.9,7.2,0.64,1.02,3.03,0.0,0.6,19.6,15.9,23.2,OSLO,2004
2004-07-24,1667,7,2.6,9.3,0.68,1.0125,3.06,0.06,6.3,18.8,16.8,22.9,OSLO,2004
2004-07-25,1668,5,4.8,11.3,0.67,1.0061,3.14,0.0,11.4,15.5,12.3,20.2,OSLO,2004
2004-07-26,1669,5,2.4,6.7,0.7,1.0085,3.12,0.01,6.8,14.9,10.2,19.8,OSLO,2004
2004-07-27,1670,4,2.2,7.2,0.64,1.0142,3.1,0.0,13.9,16.8,9.4,22.9,OSLO,2004
2004-07-28,1671,2,2.2,8.2,0.59,1.0196,3.11,0.0,13.0,17.8,10.6,25.5,OSLO,2004
2004-07-29,1672,5,2.6,6.2,0.67,1.0216,3.14,0.0,7.9,17.0,12.2,22.6,OSLO,2004
2004-07-30,1673,4,2.1,5.7,0.6,1.0229,3.01,0.0,10.6,18.2,12.2,27.3,OSLO,2004
2004-07-31,1674,6,3.6,9.3,0.54,1.0217,2.88,0.0,7.0,20.7,14.0,25.1,OSLO,2004
2004-08-01,1675,5,1.7,9.3,0.53,1.0199,3.14,0.0,9.1,22.1,18.6,27.3,OSLO,2004
2004-08-02,1676,4,3.3,9.3,0.5,1.019,3.1,0.0,7.3,21.9,15.5,26.6,OSLO,2004
2004-08-03,1677,8,4.6,9.8,0.73,1.0173,3.09,0.5,0.3,18.5,17.7,23.4,OSLO,2004
2004-08-04,1678,8,4.3,13.4,0.82,1.0162,2.98,0.52,0.1,19.1,17.4,20.1,OSLO,2004
2004-08-05,1679,5,2.4,8.2,0.69,1.018,2.87,0.0,8.4,21.4,18.1,25.7,OSLO,2004
2004-08-06,1680,5,2.6,7.7,0.65,1.0196,2.96,0.0,11.8,21.8,15.5,27.5,OSLO,2004
2004-08-07,1681,1,2.2,8.2,0.53,1.0218,3.04,0.0,13.6,22.2,15.9,27.9,OSLO,2004
2004-08-08,1682,1,1.5,5.7,0.5,1.0212,2.9,0.0,13.5,22.1,14.5,29.2,OSLO,2004
2004-08-09,1683,1,1.0,6.2,0.46,1.0217,2.65,0.0,13.7,23.7,15.2,30.8,OSLO,2004
2004-08-10,1684,2,1.4,6.2,0.46,1.0213,2.52,0.0,12.7,24.8,16.7,31.5,OSLO,2004
2004-08-11,1685,3,1.5,8.2,0.59,1.0157,2.04,0.0,8.2,23.2,17.6,29.4,OSLO,2004
2004-08-12,1686,2,2.1,6.2,0.41,1.0094,2.65,0.09,13.7,24.0,17.2,29.6,OSLO,2004
2004-08-13,1687,4,5.8,15.9,0.46,1.0067,2.34,0.0,11.0,18.6,15.7,26.5,OSLO,2004
2004-08-14,1688,2,1.9,9.3,0.59,1.0075,2.65,0.0,14.0,19.5,10.7,26.2,OSLO,2004
2004-08-15,1689,2,2.6,9.8,0.45,1.0053,2.61,0.0,13.8,19.9,12.5,25.1,OSLO,2004
2004-08-16,1690,7,3.4,9.8,0.68,1.0032,0.99,0.41,1.7,14.4,12.2,21.9,OSLO,2004
2004-08-17,1691,8,2.9,7.2,0.74,1.001,0.63,0.46,0.3,15.7,14.0,17.7,OSLO,2004
2004-08-18,1692,6,2.4,8.7,0.72,1.0056,1.97,0.0,8.5,17.9,14.9,23.2,OSLO,2004
2004-08-19,1693,7,2.9,12.3,0.73,0.9962,1.13,2.38,2.6,17.3,15.8,20.1,OSLO,2004
2004-08-20,1694,7,5.1,12.3,0.78,0.9934,1.52,0.03,5.2,16.7,15.0,20.5,OSLO,2004
2004-08-21,1695,4,3.7,11.8,0.54,0.9961,2.37,0.23,12.6,17.7,14.0,22.2,OSLO,2004
2004-08-22,1696,7,4.1,13.4,0.63,1.0095,1.25,0.16,3.5,11.9,9.0,17.8,OSLO,2004
2004-08-23,1697,2,2.0,6.7,0.52,1.0191,2.43,0.0,13.6,13.2,6.1,19.3,OSLO,2004
2004-08-24,1698,6,1.7,7.7,0.57,1.0153,1.34,0.0,4.3,13.8,7.8,17.6,OSLO,2004
2004-08-25,1699,8,6.2,12.9,0.75,1.0072,0.43,0.14,0.0,14.0,12.7,16.8,OSLO,2004
2004-08-26,1700,6,4.6,11.3,0.6,1.0078,1.64,0.0,6.8,13.7,11.0,18.0,OSLO,2004
2004-08-27,1701,7,2.6,10.8,0.73,1.0004,1.1,0.49,2.9,12.8,8.6,17.1,OSLO,2004
2004-08-28,1702,6,4.6,14.4,0.67,0.9962,1.07,0.13,2.8,14.7,12.1,18.4,OSLO,2004
2004-08-29,1703,6,2.9,11.8,0.72,1.007,1.55,0.52,6.4,14.0,9.8,17.7,OSLO,2004
2004-08-30,1704,7,2.9,7.7,0.82,1.0055,0.51,2.03,0.2,13.1,12.1,15.4,OSLO,2004
2004-08-31,1705,7,3.3,8.7,0.85,1.0031,0.46,1.05,0.1,12.9,12.0,14.8,OSLO,2004
2004-09-01,1706,6,2.6,6.7,0.76,1.0089,0.87,0.0,1.7,14.0,12.0,16.8,OSLO,2004
2004-09-02,1707,3,1.9,5.1,0.7,1.0178,2.01,0.0,12.8,14.3,7.6,20.5,OSLO,2004
2004-09-03,1708,5,1.5,6.7,0.74,1.0245,1.53,0.0,7.5,15.7,11.8,19.9,OSLO,2004
2004-09-04,1709,7,2.2,8.7,0.79,1.0271,0.96,0.0,2.5,15.4,11.0,19.6,OSLO,2004
2004-09-05,1710,5,2.1,8.2,0.78,1.0259,1.46,0.0,7.1,18.2,14.7,23.1,OSLO,2004
2004-09-06,1711,2,2.4,8.7,0.58,1.0272,1.73,0.0,10.4,16.7,12.5,21.6,OSLO,2004
2004-09-07,1712,5,3.8,11.8,0.53,1.0292,1.46,0.0,7.5,14.3,9.5,20.0,OSLO,2004
2004-09-08,1713,3,2.2,9.8,0.56,1.0335,1.67,0.0,10.2,13.0,7.0,19.2,OSLO,2004
2004-09-09,1714,5,2.1,6.7,0.73,1.0269,1.6,0.0,9.6,13.3,7.2,20.4,OSLO,2004
2004-09-10,1715,3,2.2,10.3,0.75,1.0166,1.61,0.0,10.0,13.7,6.0,22.2,OSLO,2004
2004-09-11,1716,7,1.2,6.2,0.85,1.0057,0.68,0.28,1.2,12.8,8.7,15.5,OSLO,2004
2004-09-12,1717,6,3.6,11.8,0.78,0.9914,0.84,0.0,2.3,14.2,12.6,17.4,OSLO,2004
2004-09-13,1718,7,5.0,13.9,0.76,0.9928,0.84,0.38,2.4,14.3,11.3,16.7,OSLO,2004
2004-09-14,1719,6,4.3,13.9,0.69,0.995,1.38,2.1,8.1,12.6,10.1,17.0,OSLO,2004
2004-09-15,1720,8,1.4,15.4,0.83,0.9945,0.66,1.46,1.3,9.9,6.5,14.0,OSLO,2004
2004-09-16,1721,4,2.9,13.4,0.54,1.0167,1.57,0.0,11.1,9.4,3.8,15.0,OSLO,2004
2004-09-17,1722,8,4.3,12.3,0.83,1.0121,0.33,0.72,0.0,13.0,9.6,14.0,OSLO,2004
2004-09-18,1723,8,3.9,11.8,0.92,1.0051,0.32,1.08,0.0,12.5,10.4,14.0,OSLO,2004
2004-09-19,1724,4,2.7,12.3,0.76,1.0021,1.21,0.4,7.1,12.3,9.5,16.6,OSLO,2004
2004-09-20,1725,8,4.3,13.4,0.91,0.992,0.31,1.94,0.0,11.8,10.0,12.9,OSLO,2004
2004-09-21,1726,7,1.9,8.7,0.84,0.9836,0.59,1.0,1.2,10.4,9.3,13.1,OSLO,2004
2004-09-22,1727,6,2.4,9.8,0.76,0.9907,0.64,0.01,1.7,10.4,8.5,13.7,OSLO,2004
2004-09-23,1728,5,1.9,5.1,0.75,0.9889,1.15,0.01,7.2,10.4,7.7,16.7,OSLO,2004
2004-09-24,1729,6,3.3,13.4,0.62,0.9959,0.74,0.0,2.7,12.4,7.1,18.7,OSLO,2004
2004-09-25,1730,6,1.2,5.7,0.73,1.0041,1.02,0.0,6.0,10.4,5.9,15.1,OSLO,2004
2004-09-26,1731,5,2.5,8.7,0.72,1.006,1.08,0.13,7.0,10.4,5.8,15.3,OSLO,2004
2004-09-27,1732,4,5.6,14.4,0.51,0.9955,1.14,0.0,8.1,13.3,10.9,17.5,OSLO,2004
2004-09-28,1733,2,2.6,11.3,0.66,1.0035,1.01,0.0,6.6,9.0,3.8,15.8,OSLO,2004
2004-09-29,1734,5,4.1,11.8,0.6,1.0135,0.88,0.0,5.1,11.2,5.4,14.7,OSLO,2004
2004-09-30,1735,1,1.7,7.7,0.72,1.0231,1.23,0.0,10.6,8.9,4.8,15.3,OSLO,2004
2004-10-01,1736,6,1.4,4.1,0.79,1.0254,0.69,0.0,3.1,8.1,3.3,12.8,OSLO,2004
2004-10-02,1737,8,2.2,9.8,0.72,1.0181,0.34,1.22,0.3,9.5,8.4,11.1,OSLO,2004
2004-10-03,1738,7,1.9,8.7,0.86,1.0134,0.66,1.21,3.1,9.9,9.0,12.1,OSLO,2004
2004-10-04,1739,8,5.2,15.4,0.88,1.0057,0.23,1.25,0.0,11.1,9.3,12.4,OSLO,2004
2004-10-05,1740,5,2.7,14.9,0.84,1.0046,0.64,0.29,3.1,9.7,6.6,12.2,OSLO,2004
2004-10-06,1741,7,4.1,10.3,0.84,1.0005,0.61,0.33,2.9,10.0,9.1,12.4,OSLO,2004
2004-10-07,1742,7,1.7,8.2,0.81,1.0019,0.42,1.0,1.1,9.6,7.9,12.4,OSLO,2004
2004-10-08,1743,2,5.3,13.9,0.57,1.0126,0.92,0.0,7.9,7.4,6.2,10.5,OSLO,2004
2004-10-09,1744,3,0.8,7.7,0.68,1.0197,0.96,0.0,9.0,5.5,1.6,11.2,OSLO,2004
2004-10-10,1745,5,1.5,5.1,0.71,1.0263,0.58,0.0,3.1,6.7,3.3,10.0,OSLO,2004
2004-10-11,1746,3,2.0,6.7,0.72,1.0327,0.7,0.0,5.0,5.2,1.2,9.3,OSLO,2004
2004-10-12,1747,7,1.4,6.2,0.83,1.0331,0.26,0.04,0.2,4.1,-0.1,7.0,OSLO,2004
2004-10-13,1748,6,3.1,7.7,0.8,1.0262,0.5,0.0,2.5,3.1,0.4,6.0,OSLO,2004
2004-10-14,1749,8,3.6,7.2,0.81,1.0172,0.18,0.0,0.0,4.9,3.4,6.3,OSLO,2004
2004-10-15,1750,8,4.0,9.3,0.8,1.0124,0.18,0.42,0.0,6.3,5.2,7.0,OSLO,2004
2004-10-16,1751,8,4.4,10.8,0.87,1.0069,0.18,0.25,0.0,7.0,6.3,7.7,OSLO,2004
2004-10-17,1752,8,6.9,13.9,0.74,1.0038,0.17,0.18,0.0,8.1,7.5,8.6,OSLO,2004
2004-10-18,1753,8,6.3,15.4,0.75,0.9995,0.17,0.06,0.0,6.9,5.8,8.1,OSLO,2004
2004-10-19,1754,7,2.9,8.2,0.73,1.0109,0.34,0.03,1.3,7.5,6.0,9.3,OSLO,2004
2004-10-20,1755,8,2.6,7.7,0.79,1.015,0.16,0.21,0.0,6.4,6.0,7.3,OSLO,2004
2004-10-21,1756,7,3.9,9.8,0.85,0.9988,0.15,1.03,0.0,6.9,5.1,8.5,OSLO,2004
2004-10-22,1757,7,4.3,12.9,0.76,0.9941,0.36,0.08,1.8,9.1,6.8,11.0,OSLO,2004
2004-10-23,1758,6,1.9,6.2,0.85,0.9958,0.3,0.0,1.2,4.9,2.3,9.0,OSLO,2004
2004-10-24,1759,8,2.1,4.6,0.83,0.9998,0.14,0.0,0.0,6.6,5.4,8.3,OSLO,2004
2004-10-25,1760,8,3.3,9.8,0.86,0.9947,0.14,2.25,0.0,6.9,5.1,8.6,OSLO,2004
2004-10-26,1761,7,1.5,9.3,0.86,0.9992,0.36,0.15,2.3,5.8,4.6,8.5,OSLO,2004
2004-10-27,1762,1,1.2,3.6,0.83,1.0111,0.59,0.0,7.4,1.8,-0.6,6.6,OSLO,2004
2004-10-28,1763,7,1.9,8.2,0.82,1.0129,0.27,0.0,1.2,1.4,-1.8,3.7,OSLO,2004
2004-10-29,1764,8,5.0,8.7,0.76,1.0124,0.12,0.01,0.0,4.5,2.9,5.5,OSLO,2004
2004-10-30,1765,8,6.2,10.3,0.75,1.0152,0.12,0.01,0.0,4.6,4.1,5.3,OSLO,2004
2004-10-31,1766,7,1.3,8.7,0.84,1.0122,0.14,0.0,0.1,3.8,2.0,5.5,OSLO,2004
2004-11-01,1767,2,1.5,4.1,0.71,1.0196,0.49,0.0,6.5,4.1,1.1,8.6,OSLO,2004
2004-11-02,1768,4,1.0,5.1,0.88,1.0286,0.5,0.03,7.0,1.8,-1.0,5.0,OSLO,2004
2004-11-03,1769,8,2.2,6.7,0.87,1.0217,0.14,0.1,0.2,4.8,2.2,6.1,OSLO,2004
2004-11-04,1770,8,3.3,8.2,0.89,1.008,0.1,0.26,0.0,8.9,4.9,9.9,OSLO,2004
2004-11-05,1771,6,1.3,12.3,0.71,1.0026,0.38,0.0,4.8,5.3,3.7,9.6,OSLO,2004
2004-11-06,1772,3,4.3,13.9,0.61,1.0134,0.45,0.0,7.1,5.9,-1.0,10.7,OSLO,2004
2004-11-07,1773,4,1.0,9.3,0.81,1.0182,0.4,0.17,6.0,2.9,-0.6,7.5,OSLO,2004
2004-11-08,1774,6,1.7,7.2,0.83,1.0189,0.34,0.01,4.4,3.7,2.0,5.8,OSLO,2004
2004-11-09,1775,7,2.7,9.3,0.82,1.0188,0.09,0.02,0.0,5.5,2.5,6.9,OSLO,2004
2004-11-10,1776,8,4.8,10.3,0.84,1.0173,0.08,0.4,0.0,3.3,2.7,5.2,OSLO,2004
2004-11-11,1777,8,5.3,11.8,0.84,1.0125,0.1,0.0,0.1,5.4,3.4,6.4,OSLO,2004
2004-11-12,1778,5,5.5,16.5,0.6,0.9924,0.16,0.03,0.9,8.1,3.9,11.6,OSLO,2004
2004-11-13,1779,1,2.6,12.3,0.45,1.0116,0.36,0.0,6.4,3.4,-1.5,6.6,OSLO,2004
2004-11-14,1780,7,2.4,9.3,0.73,1.0128,0.1,0.0,0.2,3.0,-1.9,6.2,OSLO,2004
2004-11-15,1781,4,2.7,12.3,0.59,0.9987,0.25,0.0,3.3,6.4,3.8,9.7,OSLO,2004
2004-11-16,1782,1,4.1,13.9,0.38,1.0107,0.35,0.0,7.1,2.7,0.4,4.8,OSLO,2004
2004-11-17,1783,7,2.6,8.2,0.69,1.0034,0.07,0.88,0.0,-1.1,-4.4,0.9,OSLO,2004
2004-11-18,1784,4,4.8,15.9,0.71,0.9933,0.19,0.0,2.2,-3.5,-6.3,-0.8,OSLO,2004
2004-11-19,1785,1,1.7,5.1,0.78,1.0022,0.32,0.0,6.9,-5.8,-9.8,-1.0,OSLO,2004
2004-11-20,1786,2,1.7,7.2,0.64,1.0081,0.3,0.0,6.3,-2.9,-7.6,1.2,OSLO,2004
2004-11-21,1787,1,1.5,9.3,0.79,1.0167,0.29,0.29,6.2,-5.2,-7.4,-0.3,OSLO,2004
2004-11-22,1788,8,5.5,11.3,0.83,0.9975,0.06,0.46,0.0,-2.6,-7.0,-0.6,OSLO,2004
2004-11-23,1789,1,3.9,14.4,0.65,1.0211,0.27,0.0,6.2,-1.1,-2.6,0.8,OSLO,2004
2004-11-24,1790,8,2.7,12.3,0.87,1.0232,0.06,0.16,0.0,-2.4,-8.0,3.1,OSLO,2004
2004-11-25,1791,7,2.4,8.7,0.87,1.0157,0.05,0.55,0.0,0.9,-1.2,3.8,OSLO,2004
2004-11-26,1792,8,4.6,10.3,0.87,1.0152,0.05,1.29,0.0,-1.1,-1.9,2.4,OSLO,2004
2004-11-27,1793,8,2.2,10.3,0.81,1.0141,0.05,0.01,0.0,-3.7,-4.5,-1.9,OSLO,2004
2004-11-28,1794,8,2.0,5.7,0.88,1.0125,0.05,0.0,0.0,-3.8,-5.9,-2.4,OSLO,2004
2004-11-29,1795,6,1.2,5.1,0.85,1.0146,0.16,0.0,2.8,-5.8,-9.2,-3.3,OSLO,2004
2004-11-30,1796,8,1.2,3.6,0.93,1.0099,0.05,0.0,0.0,-2.0,-4.7,-0.7,OSLO,2004
2004-12-01,1797,6,1.0,3.1,0.94,1.0081,0.05,0.0,0.0,-1.7,-3.9,-0.2,OSLO,2004
2004-12-02,1798,7,2.8,6.7,0.88,1.0064,0.05,0.0,0.0,-3.3,-5.2,-1.4,OSLO,2004
2004-12-03,1799,7,1.7,5.1,0.87,1.0134,0.05,0.17,0.0,0.0,-1.4,0.5,OSLO,2004
2004-12-04,1800,7,1.0,4.6,0.94,1.0123,0.05,0.0,0.0,1.1,0.0,1.7,OSLO,2004
2004-12-05,1801,6,2.9,11.3,0.75,1.0004,0.12,0.0,1.9,5.8,1.4,8.4,OSLO,2004
2004-12-06,1802,6,0.3,10.3,0.75,1.013,0.08,0.03,0.7,1.8,-0.5,8.3,OSLO,2004
2004-12-07,1803,2,2.0,10.8,0.66,1.0071,0.18,0.0,5.1,4.0,0.8,7.0,OSLO,2004
2004-12-08,1804,3,1.5,11.8,0.68,1.0223,0.07,0.0,0.5,0.4,-1.4,6.7,OSLO,2004
2004-12-09,1805,7,0.8,4.6,0.83,1.0237,0.04,0.01,0.0,-0.6,-3.0,0.9,OSLO,2004
2004-12-10,1806,8,1.9,5.1,0.92,1.0205,0.04,0.0,0.0,1.9,0.0,2.4,OSLO,2004
2004-12-11,1807,5,1.2,7.7,0.88,1.0196,0.05,0.0,0.1,-0.9,-2.3,2.5,OSLO,2004
2004-12-12,1808,6,0.5,4.1,0.79,1.0237,0.06,0.0,2.7,1.3,-1.4,4.0,OSLO,2004
2004-12-13,1809,1,1.5,3.6,0.88,1.0263,0.16,0.0,5.1,-1.5,-2.7,1.1,OSLO,2004
2004-12-14,1810,8,4.3,15.9,0.89,1.0127,0.04,0.06,0.0,3.7,-2.5,6.1,OSLO,2004
2004-12-15,1811,5,1.2,16.5,0.8,0.9988,0.07,0.2,0.6,5.9,3.0,8.6,OSLO,2004
2004-12-16,1812,8,5.5,17.0,0.84,0.9922,0.04,0.57,0.0,5.2,0.3,7.3,OSLO,2004
2004-12-17,1813,5,2.8,15.4,0.83,0.973,0.05,0.03,1.3,4.2,3.1,7.1,OSLO,2004
2004-12-18,1814,6,1.7,9.8,0.66,0.9884,0.04,0.0,0.0,0.1,-2.3,3.3,OSLO,2004
2004-12-19,1815,4,1.0,7.7,0.56,1.0002,0.06,0.0,2.7,-2.0,-5.9,-0.5,OSLO,2004
2004-12-20,1816,2,0.5,4.6,0.71,1.013,0.08,0.0,4.1,-5.6,-7.1,-0.6,OSLO,2004
2004-12-21,1817,8,0.7,4.6,0.84,1.0146,0.02,0.0,0.0,-3.2,-7.6,-2.5,OSLO,2004
2004-12-22,1818,6,5.8,19.0,0.68,0.9841,0.07,0.01,0.5,4.5,-2.6,6.2,OSLO,2004
2004-12-23,1819,6,2.5,8.7,0.7,0.9747,0.04,0.2,0.0,1.7,-1.5,3.9,OSLO,2004
2004-12-24,1820,6,1.0,11.8,0.62,0.9857,0.04,0.07,0.7,-3.3,-4.4,3.5,OSLO,2004
2004-12-25,1821,8,7.9,15.9,0.83,0.9836,0.04,0.96,0.0,-2.4,-5.9,-1.8,OSLO,2004
2004-12-26,1822,3,2.6,15.4,0.79,1.0078,0.09,0.0,4.4,-4.3,-8.2,-1.1,OSLO,2004
2004-12-27,1823,8,1.0,3.6,0.92,1.0109,0.03,0.02,0.0,-4.8,-9.6,-3.6,OSLO,2004
2004-12-28,1824,8,4.8,12.3,0.87,0.9973,0.04,0.93,0.0,1.6,-3.8,3.3,OSLO,2004
2004-12-29,1825,8,1.7,9.8,0.87,1.0125,0.05,0.0,0.0,-0.8,-3.1,0.3,OSLO,2004
2004-12-30,1826,7,2.8,13.4,0.88,1.0001,0.04,0.0,0.0,4.2,0.1,5.8,OSLO,2004
2004-12-31,1827,3,1.4,6.2,0.81,1.0137,0.16,0.0,4.9,-0.9,-2.6,2.3,OSLO,2004
2005-01-01,1828,8,1.0,3.6,0.92,1.0053,0.02,0.44,0.0,-1.1,-6.5,0.8,OSLO,2005
2005-01-02,1829,7,5.0,16.5,0.55,0.9811,0.05,0.0,0.5,3.5,0.8,5.5,OSLO,2005
2005-01-03,1830,2,4.6,18.3,0.47,0.9991,0.1,0.03,3.6,1.9,-0.4,4.4,OSLO,2005
2005-01-04,1831,8,1.4,4.1,0.87,0.9966,0.04,0.01,0.0,1.4,-2.3,2.1,OSLO,2005
2005-01-05,1832,5,1.9,10.3,0.75,1.0015,0.11,0.0,3.3,1.2,-2.1,5.7,OSLO,2005
2005-01-06,1833,4,2.4,11.3,0.62,1.0007,0.15,0.0,4.7,4.4,-0.1,6.1,OSLO,2005
2005-01-07,1834,5,4.6,14.4,0.69,0.9888,0.05,0.06,1.4,6.0,3.7,9.6,OSLO,2005
2005-01-08,1835,8,3.3,14.9,0.89,0.9731,0.05,1.14,0.0,4.7,2.1,6.9,OSLO,2005
2005-01-09,1836,3,2.6,17.5,0.56,0.9943,0.17,0.54,4.8,3.2,1.1,6.3,OSLO,2005
2005-01-10,1837,7,2.7,12.9,0.86,0.9888,0.03,0.05,0.3,6.3,-0.7,9.6,OSLO,2005
2005-01-11,1838,5,2.4,11.8,0.73,1.0043,0.11,0.1,2.3,5.4,3.5,7.6,OSLO,2005
2005-01-12,1839,7,8.1,18.5,0.69,0.9893,0.11,0.0,1.7,5.6,3.4,7.1,OSLO,2005
2005-01-13,1840,3,3.4,18.0,0.53,0.996,0.14,0.0,2.1,5.5,4.4,8.3,OSLO,2005
2005-01-14,1841,1,1.0,7.7,0.63,1.0224,0.23,0.0,5.9,0.1,-2.0,5.8,OSLO,2005
2005-01-15,1842,8,2.2,5.1,0.8,1.0245,0.04,0.01,0.0,-0.8,-4.8,1.6,OSLO,2005
2005-01-16,1843,8,4.1,10.3,0.86,1.011,0.02,0.0,0.6,5.4,1.6,6.1,OSLO,2005
2005-01-17,1844,8,4.6,12.9,0.87,0.9975,0.06,0.01,0.0,6.4,5.7,6.7,OSLO,2005
2005-01-18,1845,8,2.9,12.3,0.86,0.9837,0.02,0.79,1.8,3.7,2.5,6.6,OSLO,2005
2005-01-19,1846,7,1.2,7.7,0.9,0.9943,0.12,0.2,0.0,-0.4,-2.2,2.9,OSLO,2005
2005-01-20,1847,8,3.1,9.3,0.85,0.9758,0.04,0.15,0.0,0.0,-0.7,1.2,OSLO,2005
2005-01-21,1848,6,0.8,8.7,0.74,0.9879,0.24,0.0,1.9,-1.5,-2.7,1.0,OSLO,2005
2005-01-22,1849,2,1.6,10.8,0.63,1.0049,0.31,0.0,6.9,-1.5,-4.5,1.8,OSLO,2005
2005-01-23,1850,6,4.1,12.9,0.64,1.0085,0.13,0.0,1.2,-2.5,-6.1,0.4,OSLO,2005
2005-01-24,1851,3,3.6,13.4,0.5,1.0249,0.38,0.0,5.2,-0.7,-2.5,1.3,OSLO,2005
2005-01-25,1852,6,3.4,9.8,0.63,1.0324,0.3,0.0,3.3,-2.5,-3.4,-0.7,OSLO,2005
2005-01-26,1853,8,0.8,4.6,0.77,1.0276,0.11,0.0,0.0,-2.4,-4.3,-0.8,OSLO,2005
2005-01-27,1854,8,0.7,2.6,0.76,1.0166,0.16,0.05,0.3,-0.4,-1.6,1.1,OSLO,2005
2005-01-28,1855,8,1.5,4.1,0.89,1.0173,0.04,0.01,0.0,-0.5,-0.7,0.6,OSLO,2005
2005-01-29,1856,8,2.1,4.6,0.92,1.0165,0.05,0.0,0.0,-0.8,-1.3,-0.1,OSLO,2005
2005-01-30,1857,8,1.0,3.1,0.95,1.0079,0.11,0.0,0.0,-1.6,-2.4,-0.7,OSLO,2005
2005-01-31,1858,2,6.5,21.1,0.35,1.0038,0.41,0.0,7.4,3.6,-1.4,9.1,OSLO,2005
