date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2004-11-29,1795,8,1.6,5.0,0.95,1.0169,0.22,0.0,0.1,6.3,5.4,7.6,MAASTRICHT,2004
2004-11-30,1796,6,2.5,7.0,0.96,1.0141,0.41,0.0,3.9,3.7,0.5,6.0,MAASTRICHT,2004
2004-12-01,1797,8,1.0,4.0,0.98,1.0087,0.06,0.64,0.0,2.2,1.1,3.2,MAASTRICHT,2004
2004-12-02,1798,6,1.4,4.0,0.94,1.0131,0.26,0.0,0.9,2.1,0.2,5.1,MAASTRICHT,2004
2004-12-03,1799,1,1.4,4.0,0.91,1.0223,0.48,0.0,6.2,1.2,-2.4,6.2,MAASTRICHT,2004
2004-12-04,1800,4,2.0,5.0,0.9,1.0306,0.58,0.0,7.0,1.6,-3.0,6.1,MAASTRICHT,2004
2004-12-05,1801,8,3.7,8.0,0.92,1.0302,0.14,0.0,0.0,4.0,0.7,5.5,MAASTRICHT,2004
2004-12-06,1802,7,3.3,6.0,0.96,1.0304,0.28,0.0,2.2,5.1,2.5,8.4,MAASTRICHT,2004
2004-12-07,1803,8,2.2,7.0,0.95,1.0309,0.22,0.0,0.2,4.6,2.5,6.5,MAASTRICHT,2004
2004-12-08,1804,4,2.8,6.0,0.89,1.0315,0.19,0.0,2.0,4.5,0.6,6.7,MAASTRICHT,2004
2004-12-09,1805,2,3.6,9.0,0.86,1.0262,0.54,0.0,6.8,0.5,-5.1,4.8,MAASTRICHT,2004
2004-12-10,1806,7,1.9,5.0,0.97,1.0266,0.36,0.0,4.2,-1.4,-5.0,2.1,MAASTRICHT,2004
2004-12-11,1807,8,2.4,7.0,0.96,1.0298,0.07,0.0,0.0,1.3,-0.2,2.7,MAASTRICHT,2004
2004-12-12,1808,8,3.2,8.0,0.93,1.0304,0.11,0.0,0.0,-1.7,-2.3,0.4,MAASTRICHT,2004
2004-12-13,1809,5,1.7,5.0,0.89,1.0306,0.14,0.0,0.2,-2.9,-5.2,-1.4,MAASTRICHT,2004
2004-12-14,1810,0,2.2,5.0,0.84,1.0285,0.52,0.0,6.8,-0.9,-5.3,3.8,MAASTRICHT,2004
2004-12-15,1811,4,5.4,11.0,0.73,1.0223,0.42,0.0,4.7,4.2,-0.8,8.7,MAASTRICHT,2004
2004-12-16,1812,5,6.5,14.0,0.85,1.0091,0.33,0.17,4.0,5.1,1.8,7.2,MAASTRICHT,2004
2004-12-17,1813,8,6.6,16.0,0.89,0.9967,0.1,2.0,0.2,4.9,1.5,6.8,MAASTRICHT,2004
2004-12-18,1814,6,5.9,16.0,0.88,1.0077,0.21,0.16,1.2,3.6,1.1,5.7,MAASTRICHT,2004
2004-12-19,1815,3,3.0,10.0,0.91,1.0104,0.25,0.0,1.1,0.8,-2.6,3.7,MAASTRICHT,2004
2004-12-20,1816,0,1.8,7.0,0.86,1.0222,0.56,0.0,6.8,-2.9,-6.3,2.9,MAASTRICHT,2004
2004-12-21,1817,3,2.9,8.0,0.79,1.0244,0.48,0.0,6.5,-2.9,-7.5,-0.1,MAASTRICHT,2004
2004-12-22,1818,8,7.5,16.0,0.92,1.0175,0.08,0.4,0.0,1.2,-0.6,3.1,MAASTRICHT,2004
2004-12-23,1819,8,7.9,15.0,0.91,1.0098,0.06,0.1,0.0,7.7,3.0,9.8,MAASTRICHT,2004
2004-12-24,1820,7,8.5,19.0,0.84,1.0028,0.29,0.05,1.6,8.6,7.0,10.7,MAASTRICHT,2004
2004-12-25,1821,7,5.6,20.0,0.88,0.997,0.26,0.87,2.9,4.2,1.5,10.2,MAASTRICHT,2004
2004-12-26,1822,8,1.8,7.0,0.96,1.0079,0.17,0.0,0.4,1.3,-0.9,3.3,MAASTRICHT,2004
2004-12-27,1823,7,1.9,6.0,0.97,1.0183,0.17,0.0,0.0,-1.5,-3.8,-0.4,MAASTRICHT,2004
2004-12-28,1824,7,6.3,17.0,0.92,1.0083,0.06,0.71,0.0,1.0,-1.9,2.8,MAASTRICHT,2004
2004-12-29,1825,7,3.8,10.0,0.92,1.0256,0.33,0.12,3.2,2.8,1.4,4.9,MAASTRICHT,2004
2004-12-30,1826,8,6.1,13.0,0.89,1.0291,0.06,0.02,0.0,5.2,3.3,7.3,MAASTRICHT,2004
2004-12-31,1827,8,6.4,12.0,0.92,1.024,0.11,0.29,0.0,8.5,7.2,9.6,MAASTRICHT,2004
2005-01-01,1828,8,5.7,19.0,0.89,1.0213,0.19,0.1,0.0,7.7,5.4,10.6,MAASTRICHT,2005
2005-01-02,1829,5,6.8,17.0,0.72,1.0227,0.22,0.0,1.5,5.1,2.7,9.9,MAASTRICHT,2005
2005-01-03,1830,7,7.0,13.0,0.87,1.0313,0.23,0.0,0.7,5.3,2.3,7.7,MAASTRICHT,2005
2005-01-04,1831,7,9.4,16.0,0.8,1.0274,0.44,0.04,4.8,6.3,5.3,7.7,MAASTRICHT,2005
2005-01-05,1832,8,6.2,13.0,0.91,1.0248,0.23,0.21,0.5,6.1,4.3,7.0,MAASTRICHT,2005
2005-01-06,1833,6,6.5,13.0,0.86,1.0291,0.31,0.14,2.0,7.3,6.3,8.3,MAASTRICHT,2005
2005-01-07,1834,8,9.3,19.0,0.81,1.026,0.16,0.0,0.0,10.1,8.1,11.3,MAASTRICHT,2005
2005-01-08,1835,6,10.3,21.0,0.73,1.0172,0.09,0.06,0.2,8.3,6.0,10.6,MAASTRICHT,2005
2005-01-09,1836,6,7.3,13.0,0.77,1.0245,0.46,0.0,5.9,7.7,5.8,10.7,MAASTRICHT,2005
2005-01-10,1837,6,7.4,14.0,0.73,1.0211,0.48,0.09,4.6,10.9,7.7,14.2,MAASTRICHT,2005
2005-01-11,1838,7,7.3,16.0,0.84,1.0229,0.33,0.08,1.9,9.6,7.7,10.8,MAASTRICHT,2005
2005-01-12,1839,6,6.3,12.0,0.85,1.0224,0.31,0.26,1.9,7.7,4.9,10.1,MAASTRICHT,2005
2005-01-13,1840,3,5.4,12.0,0.82,1.0279,0.36,0.03,3.3,4.3,0.8,6.9,MAASTRICHT,2005
2005-01-14,1841,0,2.5,5.0,0.88,1.0317,0.54,0.0,7.1,1.1,-3.9,5.7,MAASTRICHT,2005
2005-01-15,1842,0,1.8,4.0,0.84,1.029,0.6,0.0,7.1,-0.4,-4.1,4.8,MAASTRICHT,2005
2005-01-16,1843,2,3.2,8.0,0.72,1.0249,0.56,0.0,7.3,1.9,-3.9,7.2,MAASTRICHT,2005
2005-01-17,1844,8,6.8,14.0,0.88,1.0173,0.3,0.22,1.5,5.4,2.9,7.5,MAASTRICHT,2005
2005-01-18,1845,7,6.7,15.0,0.92,0.9987,0.07,1.59,0.0,3.9,0.0,7.2,MAASTRICHT,2005
2005-01-19,1846,6,5.9,15.0,0.84,1.0103,0.25,0.04,1.3,4.5,2.9,5.9,MAASTRICHT,2005
2005-01-20,1847,8,9.4,20.0,0.88,1.0053,0.1,1.54,0.0,9.3,4.9,10.8,MAASTRICHT,2005
2005-01-21,1848,6,6.5,22.0,0.76,1.01,0.3,0.05,1.3,4.9,2.6,8.1,MAASTRICHT,2005
2005-01-22,1849,6,3.4,8.0,0.86,1.0178,0.41,0.04,2.5,3.2,1.8,6.5,MAASTRICHT,2005
2005-01-23,1850,5,3.7,12.0,0.86,1.0207,0.59,0.26,6.4,1.9,-0.8,5.3,MAASTRICHT,2005
2005-01-24,1851,7,4.7,12.0,0.82,1.0219,0.46,0.08,2.7,-0.4,-3.1,1.5,MAASTRICHT,2005
2005-01-25,1852,7,4.6,11.0,0.82,1.025,0.45,0.02,3.2,-1.7,-4.7,-0.3,MAASTRICHT,2005
2005-01-26,1853,6,5.6,11.0,0.76,1.0284,0.56,0.0,4.7,-2.0,-3.3,0.6,MAASTRICHT,2005
2005-01-27,1854,8,2.5,7.0,0.89,1.0203,0.26,0.0,0.0,-1.3,-3.0,-0.2,MAASTRICHT,2005
2005-01-28,1855,8,1.8,5.0,0.9,1.0149,0.49,0.0,3.1,0.4,-1.0,3.1,MAASTRICHT,2005
2005-01-29,1856,6,2.4,6.0,0.75,1.025,0.71,0.0,5.9,-0.3,-3.8,1.6,MAASTRICHT,2005
2005-01-30,1857,8,3.5,10.0,0.94,1.0297,0.22,0.19,0.1,2.4,-0.1,5.1,MAASTRICHT,2005
2005-01-31,1858,8,5.0,13.0,0.95,1.0261,0.18,0.46,0.0,5.5,4.3,7.6,MAASTRICHT,2005
2005-02-01,1859,8,4.4,12.0,0.83,1.0278,0.39,0.0,1.9,4.2,3.2,5.7,MAASTRICHT,2005
2005-02-02,1860,8,3.8,9.0,0.93,1.0308,0.24,0.33,0.8,5.0,3.2,7.0,MAASTRICHT,2005
2005-02-03,1861,8,2.7,8.0,0.89,1.0332,0.22,0.09,0.1,5.2,4.3,6.2,MAASTRICHT,2005
2005-02-04,1862,5,2.2,5.0,0.82,1.0318,0.35,0.0,2.1,4.0,0.4,8.6,MAASTRICHT,2005
2005-02-05,1863,2,3.1,8.0,0.76,1.0235,0.79,0.0,7.6,1.3,-2.9,5.3,MAASTRICHT,2005
2005-02-06,1864,2,2.7,7.0,0.76,1.0253,0.82,0.0,6.8,2.2,-1.6,7.6,MAASTRICHT,2005
2005-02-07,1865,0,2.8,6.0,0.82,1.0257,0.84,0.0,8.3,-0.2,-3.2,4.6,MAASTRICHT,2005
2005-02-08,1866,1,2.3,6.0,0.79,1.0281,0.87,0.0,8.3,1.8,-3.8,7.8,MAASTRICHT,2005
2005-02-09,1867,6,5.3,13.0,0.77,1.0291,0.46,0.0,2.1,5.8,1.9,9.9,MAASTRICHT,2005
2005-02-10,1868,8,9.2,15.0,0.88,1.0239,0.09,1.41,0.0,7.4,6.6,8.1,MAASTRICHT,2005
2005-02-11,1869,8,4.4,12.0,0.96,1.0191,0.12,0.89,0.0,7.8,7.1,8.9,MAASTRICHT,2005
2005-02-12,1870,8,9.7,21.0,0.9,1.0021,0.13,1.49,0.0,8.8,4.1,11.6,MAASTRICHT,2005
2005-02-13,1871,7,6.3,18.0,0.89,0.9996,0.39,0.65,2.5,2.6,0.4,5.7,MAASTRICHT,2005
2005-02-14,1872,7,5.6,14.0,0.88,1.0068,0.45,0.53,3.1,2.5,0.7,4.8,MAASTRICHT,2005
2005-02-15,1873,8,7.1,14.0,0.82,1.0165,0.33,0.0,1.2,0.5,-1.5,3.4,MAASTRICHT,2005
2005-02-16,1874,8,5.3,11.0,0.73,1.0248,0.47,0.0,1.6,-0.8,-2.3,1.7,MAASTRICHT,2005
2005-02-17,1875,8,2.3,9.0,0.67,1.0269,0.3,0.0,0.0,-1.4,-2.2,-0.7,MAASTRICHT,2005
2005-02-18,1876,7,4.5,11.0,0.73,1.0203,0.79,0.28,5.4,-0.4,-4.1,1.8,MAASTRICHT,2005
2005-02-19,1877,8,3.5,10.0,0.94,1.0103,0.49,0.11,2.1,1.7,0.5,4.9,MAASTRICHT,2005
2005-02-20,1878,8,3.3,9.0,0.96,1.0077,0.33,0.17,0.8,0.8,-0.5,3.8,MAASTRICHT,2005
2005-02-21,1879,7,2.9,9.0,0.87,1.0089,0.62,0.03,2.8,0.7,-0.4,3.4,MAASTRICHT,2005
2005-02-22,1880,6,5.9,13.0,0.76,1.0106,0.78,0.0,4.1,-0.9,-2.6,1.8,MAASTRICHT,2005
2005-02-23,1881,8,2.8,6.0,0.89,1.011,0.3,0.08,0.2,-2.4,-3.6,-1.1,MAASTRICHT,2005
2005-02-24,1882,5,3.3,7.0,0.78,1.0137,1.08,0.0,8.9,-1.8,-3.9,0.5,MAASTRICHT,2005
2005-02-25,1883,4,2.3,8.0,0.79,1.0179,1.11,0.0,7.9,-1.3,-5.6,2.2,MAASTRICHT,2005
2005-02-26,1884,8,2.5,11.0,0.93,1.0152,0.15,0.09,0.0,0.0,-1.4,1.7,MAASTRICHT,2005
2005-02-27,1885,3,6.0,13.0,0.64,1.0225,1.11,0.0,7.4,-3.3,-5.8,-0.9,MAASTRICHT,2005
2005-02-28,1886,1,2.5,6.0,0.63,1.0238,1.38,0.0,9.8,-4.8,-7.9,-0.8,MAASTRICHT,2005
2005-03-01,1887,8,6.4,13.0,0.62,1.0101,0.51,0.0,0.4,-3.6,-7.5,-1.2,MAASTRICHT,2005
2005-03-02,1888,7,5.2,13.0,0.63,1.0037,0.58,0.01,1.1,-0.4,-3.0,3.0,MAASTRICHT,2005
2005-03-03,1889,7,4.3,11.0,0.87,1.0108,0.6,0.05,1.2,-1.4,-2.8,0.5,MAASTRICHT,2005
2005-03-04,1890,6,3.7,9.0,0.79,1.0122,1.1,0.05,4.4,-2.4,-6.8,0.4,MAASTRICHT,2005
2005-03-05,1891,7,2.6,8.0,0.92,1.0066,0.48,0.06,0.3,-1.3,-2.3,0.2,MAASTRICHT,2005
2005-03-06,1892,7,4.4,9.0,0.83,1.0221,1.05,0.12,4.4,-1.9,-5.9,0.8,MAASTRICHT,2005
2005-03-07,1893,8,3.2,8.0,0.91,1.0227,0.49,0.05,0.6,2.5,0.3,4.9,MAASTRICHT,2005
2005-03-08,1894,8,3.9,9.0,0.91,1.0241,0.37,0.09,0.1,4.0,2.9,5.7,MAASTRICHT,2005
2005-03-09,1895,8,3.5,9.0,0.89,1.0285,0.55,0.1,0.8,4.0,1.7,6.6,MAASTRICHT,2005
2005-03-10,1896,5,2.1,7.0,0.79,1.0286,1.4,0.0,8.0,3.4,-1.1,7.7,MAASTRICHT,2005
2005-03-11,1897,8,8.3,16.0,0.84,1.0111,0.16,0.6,0.0,4.0,0.7,6.7,MAASTRICHT,2005
2005-03-12,1898,8,5.5,16.0,0.87,1.0047,0.74,0.15,2.5,2.3,0.4,4.6,MAASTRICHT,2005
2005-03-13,1899,8,5.0,13.0,0.74,1.0117,0.97,0.03,3.3,4.1,2.1,7.6,MAASTRICHT,2005
2005-03-14,1900,7,3.5,8.0,0.7,1.0149,0.72,0.0,0.5,4.8,0.6,7.7,MAASTRICHT,2005
2005-03-15,1901,3,5.3,12.0,0.65,1.0211,1.64,0.0,10.1,8.1,0.3,13.4,MAASTRICHT,2005
2005-03-16,1902,2,7.1,14.0,0.6,1.0219,1.61,0.0,10.4,15.0,9.3,20.4,MAASTRICHT,2005
2005-03-17,1903,6,8.5,18.0,0.78,1.0251,1.15,0.01,5.8,12.8,9.0,15.5,MAASTRICHT,2005
2005-03-18,1904,6,5.6,13.0,0.82,1.028,1.18,0.0,4.0,10.6,7.0,14.0,MAASTRICHT,2005
2005-03-19,1905,8,2.3,5.0,0.88,1.0253,0.49,0.0,0.0,10.8,9.5,12.6,MAASTRICHT,2005
2005-03-20,1906,7,3.2,6.0,0.84,1.0218,0.95,0.0,3.6,8.9,6.8,12.4,MAASTRICHT,2005
2005-03-21,1907,2,4.9,10.0,0.58,1.0145,1.91,0.0,10.8,10.3,4.0,17.1,MAASTRICHT,2005
2005-03-22,1908,7,4.4,13.0,0.68,1.0108,1.25,0.17,4.2,12.7,7.6,19.4,MAASTRICHT,2005
2005-03-23,1909,2,2.8,9.0,0.75,1.018,1.73,0.0,9.7,12.5,6.8,17.9,MAASTRICHT,2005
2005-03-24,1910,6,3.2,10.0,0.82,1.0155,0.59,0.25,0.7,12.3,7.6,18.6,MAASTRICHT,2005
2005-03-25,1911,7,2.6,10.0,0.85,1.0168,1.29,0.08,4.6,11.6,8.8,16.1,MAASTRICHT,2005
2005-03-26,1912,4,2.1,6.0,0.78,1.0076,1.85,0.0,8.7,11.9,6.2,17.1,MAASTRICHT,2005
2005-03-27,1913,8,2.3,6.0,0.86,1.0058,0.66,0.03,0.3,11.9,8.9,15.3,MAASTRICHT,2005
2005-03-28,1914,6,2.9,8.0,0.88,1.0118,0.96,0.01,3.6,11.0,7.7,13.9,MAASTRICHT,2005
2005-03-29,1915,8,2.3,7.0,0.83,1.0127,1.19,0.14,3.2,12.0,7.1,16.6,MAASTRICHT,2005
2005-03-30,1916,8,2.3,7.0,0.93,1.015,0.5,1.21,0.0,10.8,8.9,13.3,MAASTRICHT,2005
2005-03-31,1917,6,1.7,5.0,0.85,1.0231,1.32,0.0,3.5,11.3,8.0,15.4,MAASTRICHT,2005
2005-04-01,1918,0,3.0,8.0,0.63,1.0254,2.1,0.0,11.4,10.9,4.6,17.0,MAASTRICHT,2005
2005-04-02,1919,1,3.0,7.0,0.52,1.0218,2.29,0.0,11.6,11.1,3.3,18.4,MAASTRICHT,2005
2005-04-03,1920,2,3.3,8.0,0.53,1.022,2.15,0.0,11.6,14.5,8.7,20.5,MAASTRICHT,2005
2005-04-04,1921,4,5.2,14.0,0.58,1.0218,1.86,0.03,8.7,14.0,7.3,19.3,MAASTRICHT,2005
2005-04-05,1922,7,3.5,9.0,0.74,1.0251,1.59,0.21,6.7,9.1,5.8,12.9,MAASTRICHT,2005
2005-04-06,1923,6,5.8,16.0,0.75,1.0158,1.31,0.14,3.2,9.9,4.3,14.5,MAASTRICHT,2005
2005-04-07,1924,5,8.0,19.0,0.71,1.0032,1.55,0.13,8.1,9.1,5.6,12.6,MAASTRICHT,2005
2005-04-08,1925,7,5.0,11.0,0.81,1.0044,0.77,0.02,2.0,6.2,3.6,9.4,MAASTRICHT,2005
2005-04-09,1926,7,5.5,14.0,0.71,1.0192,1.83,0.09,6.1,4.7,1.5,8.3,MAASTRICHT,2005
2005-04-10,1927,6,3.9,8.0,0.85,1.0251,0.8,0.09,1.8,7.1,4.2,11.1,MAASTRICHT,2005
2005-04-11,1928,4,1.4,4.0,0.8,1.0289,1.25,0.0,3.0,8.0,0.8,13.5,MAASTRICHT,2005
2005-04-12,1929,7,1.2,4.0,0.72,1.0216,1.14,0.0,1.3,10.5,4.1,14.9,MAASTRICHT,2005
2005-04-13,1930,7,4.5,12.0,0.79,1.0111,1.3,0.01,1.5,10.8,5.1,15.4,MAASTRICHT,2005
2005-04-14,1931,6,3.8,10.0,0.68,1.0047,1.45,0.04,2.0,12.8,9.3,16.7,MAASTRICHT,2005
2005-04-15,1932,7,4.2,14.0,0.73,1.0043,1.29,0.02,4.1,10.9,7.6,16.8,MAASTRICHT,2005
2005-04-16,1933,8,4.0,9.0,0.95,1.0054,0.2,0.58,0.0,7.5,6.5,8.6,MAASTRICHT,2005
2005-04-17,1934,8,3.0,6.0,0.98,1.0019,0.39,0.0,0.0,9.0,7.3,10.6,MAASTRICHT,2005
2005-04-18,1935,6,3.8,11.0,0.81,1.0014,1.57,0.0,4.8,11.1,8.2,16.2,MAASTRICHT,2005
2005-04-19,1936,8,1.5,5.0,0.92,1.0055,0.49,0.48,0.2,8.1,5.4,9.4,MAASTRICHT,2005
2005-04-20,1937,6,2.4,8.0,0.85,1.0121,0.71,0.2,1.5,7.6,3.7,11.4,MAASTRICHT,2005
2005-04-21,1938,0,3.2,9.0,0.57,1.0193,2.76,0.0,13.0,7.8,1.5,12.8,MAASTRICHT,2005
2005-04-22,1939,0,2.3,7.0,0.56,1.016,2.73,0.0,13.2,9.5,0.7,15.3,MAASTRICHT,2005
2005-04-23,1940,4,2.8,9.0,0.6,1.0112,1.9,0.0,6.0,11.0,2.9,17.3,MAASTRICHT,2005
2005-04-24,1941,5,2.8,9.0,0.75,1.0086,2.04,0.01,7.3,13.1,6.0,18.7,MAASTRICHT,2005
2005-04-25,1942,8,3.3,8.0,0.91,1.0075,0.79,0.81,0.2,12.4,10.1,15.0,MAASTRICHT,2005
2005-04-26,1943,7,4.5,11.0,0.79,1.0133,1.67,0.34,4.1,12.3,9.5,16.3,MAASTRICHT,2005
2005-04-27,1944,5,5.9,15.0,0.74,1.0168,2.01,0.23,7.3,10.9,6.2,15.4,MAASTRICHT,2005
2005-04-28,1945,7,3.3,9.0,0.64,1.0208,1.99,0.0,5.7,13.4,6.1,18.5,MAASTRICHT,2005
2005-04-29,1946,8,2.8,9.0,0.92,1.0199,0.53,0.93,0.1,14.1,11.9,16.8,MAASTRICHT,2005
2005-04-30,1947,6,1.8,9.0,0.79,1.0158,1.83,0.0,4.4,16.8,13.0,21.8,MAASTRICHT,2005
2005-05-01,1948,1,3.1,8.0,0.59,1.0103,2.73,0.0,12.8,21.5,12.0,29.2,MAASTRICHT,2005
2005-05-02,1949,5,3.0,17.0,0.7,1.0119,1.78,0.0,5.1,19.2,14.9,23.8,MAASTRICHT,2005
2005-05-03,1950,6,3.8,13.0,0.79,1.0126,1.62,0.46,5.2,15.5,11.7,19.3,MAASTRICHT,2005
2005-05-04,1951,8,3.8,9.0,0.91,1.0139,0.71,0.43,0.0,11.7,10.5,13.7,MAASTRICHT,2005
2005-05-05,1952,7,4.3,11.0,0.65,1.0186,2.21,0.03,5.8,10.4,6.0,14.1,MAASTRICHT,2005
2005-05-06,1953,7,4.4,14.0,0.76,1.0151,1.38,0.48,4.4,10.2,7.0,13.2,MAASTRICHT,2005
2005-05-07,1954,6,5.7,18.0,0.8,1.0086,1.25,1.22,4.3,8.9,4.7,11.9,MAASTRICHT,2005
2005-05-08,1955,6,4.4,16.0,0.79,1.0117,1.96,0.07,6.5,7.4,2.8,11.5,MAASTRICHT,2005
2005-05-09,1956,5,4.2,12.0,0.73,1.0138,2.25,0.07,9.9,7.9,4.1,12.9,MAASTRICHT,2005
2005-05-10,1957,6,2.9,12.0,0.77,1.0192,1.83,0.33,6.3,7.4,3.2,12.1,MAASTRICHT,2005
2005-05-11,1958,5,2.8,8.0,0.74,1.0243,2.07,0.0,5.7,8.0,2.9,13.0,MAASTRICHT,2005
2005-05-12,1959,1,4.6,11.0,0.66,1.022,3.19,0.0,14.0,9.7,3.0,14.9,MAASTRICHT,2005
2005-05-13,1960,7,4.8,10.0,0.68,1.0177,0.95,0.0,1.3,10.9,5.8,14.3,MAASTRICHT,2005
2005-05-14,1961,7,4.2,10.0,0.71,1.0124,1.33,0.0,0.4,12.3,6.8,16.6,MAASTRICHT,2005
2005-05-15,1962,6,3.2,9.0,0.82,1.0159,0.71,0.0,2.5,9.4,6.1,15.1,MAASTRICHT,2005
2005-05-16,1963,4,3.1,9.0,0.69,1.014,2.64,0.0,9.2,11.9,5.2,18.2,MAASTRICHT,2005
2005-05-17,1964,7,3.6,8.0,0.69,1.0176,1.51,0.03,1.8,7.8,4.4,11.2,MAASTRICHT,2005
2005-05-18,1965,2,2.0,8.0,0.62,1.023,2.94,0.0,11.4,8.3,2.9,14.1,MAASTRICHT,2005
2005-05-19,1966,5,4.1,10.0,0.55,1.0215,2.74,0.0,8.5,13.7,4.9,19.5,MAASTRICHT,2005
2005-05-20,1967,8,3.8,12.0,0.68,1.0156,1.89,0.46,3.8,17.1,12.0,22.7,MAASTRICHT,2005
2005-05-21,1968,7,4.4,13.0,0.71,1.0122,2.24,0.0,7.3,16.1,12.7,20.4,MAASTRICHT,2005
2005-05-22,1969,6,4.6,11.0,0.66,1.0116,2.28,0.0,7.1,15.2,11.3,20.3,MAASTRICHT,2005
2005-05-23,1970,4,4.6,13.0,0.66,1.0181,2.6,0.0,8.6,13.0,7.9,17.9,MAASTRICHT,2005
2005-05-24,1971,7,4.7,12.0,0.64,1.0226,1.78,0.0,3.2,14.4,7.4,19.3,MAASTRICHT,2005
2005-05-25,1972,3,3.0,9.0,0.65,1.0238,3.02,0.0,12.1,18.7,12.5,24.4,MAASTRICHT,2005
2005-05-26,1973,2,3.5,11.0,0.54,1.0185,2.95,0.0,11.8,22.8,12.8,29.8,MAASTRICHT,2005
2005-05-27,1974,0,2.4,7.0,0.52,1.0147,3.18,0.0,14.5,24.6,15.5,32.1,MAASTRICHT,2005
2005-05-28,1975,1,4.4,9.0,0.57,1.0156,3.05,0.0,14.1,22.8,15.4,28.7,MAASTRICHT,2005
2005-05-29,1976,5,3.5,11.0,0.55,1.0187,2.84,0.02,9.2,17.5,12.3,23.5,MAASTRICHT,2005
2005-05-30,1977,7,3.3,11.0,0.86,1.0207,0.63,0.3,0.2,11.1,7.0,13.5,MAASTRICHT,2005
2005-05-31,1978,4,3.4,9.0,0.75,1.0259,2.35,0.0,8.4,12.2,5.8,18.5,MAASTRICHT,2005
2005-06-01,1979,3,1.7,6.0,0.61,1.0229,2.92,0.0,11.2,14.1,6.4,19.8,MAASTRICHT,2005
2005-06-02,1980,6,4.1,11.0,0.72,1.0166,1.83,0.01,4.2,17.0,13.1,21.9,MAASTRICHT,2005
2005-06-03,1981,4,4.4,17.0,0.68,1.0097,2.47,0.13,7.8,19.4,12.5,28.5,MAASTRICHT,2005
2005-06-04,1982,6,6.9,15.0,0.74,1.0136,1.77,0.99,6.4,13.9,11.0,17.9,MAASTRICHT,2005
2005-06-05,1983,8,5.3,13.0,0.79,1.0174,1.2,0.25,0.5,13.6,11.2,17.0,MAASTRICHT,2005
2005-06-06,1984,7,4.4,9.0,0.75,1.022,1.55,0.0,2.9,12.3,8.1,15.9,MAASTRICHT,2005
2005-06-07,1985,6,4.0,9.0,0.63,1.0332,1.97,0.0,5.5,10.5,7.2,14.4,MAASTRICHT,2005
2005-06-08,1986,2,3.0,9.0,0.63,1.0358,2.99,0.0,11.9,11.8,5.6,17.0,MAASTRICHT,2005
2005-06-09,1987,1,2.3,7.0,0.58,1.03,3.18,0.0,13.5,13.5,7.0,18.6,MAASTRICHT,2005
2005-06-10,1988,6,3.0,9.0,0.63,1.0212,2.32,0.0,7.4,14.6,8.1,20.4,MAASTRICHT,2005
2005-06-11,1989,6,3.0,8.0,0.62,1.0157,1.68,0.0,3.6,11.4,7.8,14.9,MAASTRICHT,2005
2005-06-12,1990,5,3.8,10.0,0.63,1.01,2.47,0.0,7.2,12.7,6.2,17.9,MAASTRICHT,2005
2005-06-13,1991,4,3.8,10.0,0.59,1.0074,2.93,0.11,10.6,13.7,9.4,18.4,MAASTRICHT,2005
2005-06-14,1992,2,2.9,9.0,0.5,1.0122,3.16,0.0,11.5,16.3,7.2,22.8,MAASTRICHT,2005
2005-06-15,1993,4,3.8,11.0,0.58,1.018,2.78,0.0,9.4,18.8,9.0,26.2,MAASTRICHT,2005
2005-06-16,1994,7,5.0,13.0,0.62,1.023,2.5,0.06,5.2,19.7,15.7,24.5,MAASTRICHT,2005
2005-06-17,1995,8,3.9,10.0,0.78,1.0268,0.96,0.0,0.4,20.1,17.2,22.5,MAASTRICHT,2005
2005-06-18,1996,2,2.9,7.0,0.59,1.026,3.39,0.0,13.4,21.4,16.7,26.1,MAASTRICHT,2005
2005-06-19,1997,0,2.8,9.0,0.46,1.0195,3.5,0.0,15.2,23.3,13.2,30.6,MAASTRICHT,2005
2005-06-20,1998,1,2.1,7.0,0.45,1.0153,3.34,0.0,14.5,26.5,16.5,33.5,MAASTRICHT,2005
2005-06-21,1999,4,3.4,9.0,0.59,1.018,2.57,0.0,7.8,22.9,18.7,28.7,MAASTRICHT,2005
2005-06-22,2000,1,2.3,7.0,0.56,1.0224,3.17,0.0,12.8,21.2,15.3,26.6,MAASTRICHT,2005
2005-06-23,2001,2,2.2,6.0,0.5,1.0183,3.28,0.0,14.7,25.2,16.1,31.6,MAASTRICHT,2005
2005-06-24,2002,2,3.0,8.0,0.48,1.0129,3.15,0.0,13.0,26.9,21.3,32.9,MAASTRICHT,2005
2005-06-25,2003,8,4.3,11.0,0.73,1.0163,1.19,0.01,0.9,21.7,17.0,24.9,MAASTRICHT,2005
2005-06-26,2004,5,3.1,8.0,0.66,1.0235,2.7,0.0,8.4,19.0,14.8,24.1,MAASTRICHT,2005
2005-06-27,2005,1,2.7,7.0,0.57,1.0209,3.28,0.0,14.4,21.0,13.0,27.5,MAASTRICHT,2005
2005-06-28,2006,2,4.0,11.0,0.54,1.0158,3.18,0.42,12.4,21.7,14.5,28.5,MAASTRICHT,2005
2005-06-29,2007,7,3.0,9.0,0.85,1.0086,1.86,1.46,3.8,20.1,16.3,26.3,MAASTRICHT,2005
