date,days,wind_speed,humidity,pressure,global_radiation,precipitation,temp_mean,temp_min,temp_max,city
2004-12-06,1802,2.6,0.61,1.0241,0.67,0.22,6.3,1.8,10.8,PERPIGNAN
2004-12-07,1803,4.5,0.8,1.0225,0.07,4.14,8.4,7.2,9.5,PERPIGNAN
2004-12-08,1804,4.0,0.83,1.0206,0.06,2.7,9.3,7.9,10.7,PERPIGNAN
2004-12-09,1805,3.4,0.81,1.0192,0.2,0.48,11.1,8.9,13.3,PERPIGNAN
2004-12-10,1806,2.0,0.66,1.0198,0.64,0.0,12.2,6.1,18.3,PERPIGNAN
2004-12-11,1807,1.1,0.76,1.0234,0.93,0.0,9.8,4.4,15.1,PERPIGNAN
2004-12-12,1808,1.5,0.85,1.0248,0.29,0.46,6.8,2.8,10.7,PERPIGNAN
2004-12-13,1809,1.8,0.79,1.0272,0.41,0.0,9.5,6.0,13.0,PERPIGNAN
2004-12-14,1810,2.1,0.8,1.0269,0.3,0.0,11.5,8.6,14.3,PERPIGNAN
2004-12-15,1811,1.4,0.84,1.0234,0.45,0.0,9.4,6.1,12.7,PERPIGNAN
2004-12-16,1812,2.4,0.78,1.0184,0.6,0.04,9.8,6.5,13.0,PERPIGNAN
2004-12-17,1813,10.9,0.54,1.013,0.55,0.0,11.6,7.4,15.8,PERPIGNAN
2004-12-18,1814,8.8,0.53,1.0172,0.65,0.0,12.4,9.7,15.2,PERPIGNAN
2004-12-19,1815,9.9,0.5,1.0082,0.79,0.02,14.3,9.8,18.8,PERPIGNAN
2004-12-20,1816,7.8,0.61,1.0136,0.83,0.04,9.2,6.7,11.6,PERPIGNAN
2004-12-21,1817,5.4,0.36,1.0224,0.91,0.0,7.8,4.7,11.0,PERPIGNAN
2004-12-22,1818,7.6,0.41,1.0257,0.95,0.0,8.5,4.7,12.4,PERPIGNAN
2004-12-23,1819,7.9,0.52,1.0221,0.52,0.0,11.6,7.3,15.8,PERPIGNAN
2004-12-24,1820,3.2,0.65,1.0166,0.94,0.0,12.4,9.2,15.5,PERPIGNAN
2004-12-25,1821,4.5,0.7,1.0038,0.19,0.1,6.6,3.6,9.6,PERPIGNAN
2004-12-26,1822,11.4,0.58,1.0006,0.8,0.0,5.6,4.6,6.7,PERPIGNAN
2004-12-27,1823,12.8,0.46,1.0143,0.69,0.0,6.0,4.4,7.6,PERPIGNAN
2004-12-28,1824,7.9,0.48,1.0166,0.2,0.2,6.8,3.6,10.0,PERPIGNAN
2004-12-29,1825,11.2,0.5,1.0245,0.58,0.0,8.0,6.9,9.2,PERPIGNAN
2004-12-30,1826,9.6,0.48,1.0306,0.97,0.0,9.8,7.8,11.9,PERPIGNAN
2004-12-31,1827,8.4,0.57,1.0278,0.92,0.0,12.0,9.9,14.0,PERPIGNAN
2005-01-01,1828,6.9,0.54,1.0283,0.95,0.0,14.0,10.8,17.1,PERPIGNAN
2005-01-02,1829,9.0,0.53,1.031,0.75,0.0,13.5,11.0,16.0,PERPIGNAN
2005-01-03,1830,6.3,0.5,1.036,0.99,0.0,9.8,7.3,12.4,PERPIGNAN
2005-01-04,1831,2.4,0.7,1.0343,0.96,0.0,5.4,-1.6,12.4,PERPIGNAN
2005-01-05,1832,3.4,0.57,1.0342,0.91,0.0,8.6,1.9,15.2,PERPIGNAN
2005-01-06,1833,5.9,0.53,1.0357,0.93,0.0,11.3,5.4,17.3,PERPIGNAN
2005-01-07,1834,2.1,0.75,1.0346,0.98,0.0,8.2,2.6,13.8,PERPIGNAN
2005-01-08,1835,2.0,0.8,1.0321,0.32,0.0,9.0,5.5,12.5,PERPIGNAN
2005-01-09,1836,2.1,0.8,1.031,0.99,0.0,6.8,0.3,13.2,PERPIGNAN
2005-01-10,1837,1.9,0.77,1.0303,0.86,0.0,9.7,5.6,13.8,PERPIGNAN
2005-01-11,1838,2.0,0.8,1.0303,0.9,0.0,6.8,1.0,12.6,PERPIGNAN
2005-01-12,1839,2.5,0.76,1.0287,0.86,0.0,6.2,0.4,12.0,PERPIGNAN
2005-01-13,1840,4.9,0.54,1.028,1.04,0.0,9.4,2.9,15.8,PERPIGNAN
2005-01-14,1841,1.1,0.69,1.0263,1.08,0.0,5.9,-1.9,13.7,PERPIGNAN
2005-01-15,1842,1.6,0.78,1.0256,0.5,0.0,5.1,-1.6,11.8,PERPIGNAN
2005-01-16,1843,1.9,0.78,1.0271,0.75,0.0,8.8,4.2,13.5,PERPIGNAN
2005-01-17,1844,1.8,0.83,1.0251,0.92,0.0,6.8,1.3,12.4,PERPIGNAN
2005-01-18,1845,7.8,0.64,1.016,0.73,0.38,9.8,1.9,17.8,PERPIGNAN
2005-01-19,1846,8.2,0.65,1.0187,0.29,0.18,10.2,5.7,14.6,PERPIGNAN
2005-01-20,1847,12.1,0.56,1.0222,0.62,0.0,12.4,7.9,16.9,PERPIGNAN
2005-01-21,1848,10.2,0.5,1.021,1.12,0.0,13.8,12.2,15.4,PERPIGNAN
2005-01-22,1849,7.8,0.5,1.019,1.15,0.0,14.1,12.2,16.0,PERPIGNAN
2005-01-23,1850,5.8,0.6,1.0156,0.91,0.08,11.3,7.0,15.6,PERPIGNAN
2005-01-24,1851,10.9,0.54,1.0158,0.81,0.1,3.6,0.8,6.4,PERPIGNAN
2005-01-25,1852,12.6,0.42,1.012,1.14,0.0,2.0,0.3,3.6,PERPIGNAN
2005-01-26,1853,11.0,0.48,1.0108,1.04,0.0,0.2,-0.8,1.3,PERPIGNAN
2005-01-27,1854,11.8,0.46,1.0131,1.15,0.0,0.5,-0.7,1.7,PERPIGNAN
2005-01-28,1855,11.5,0.48,1.0108,0.56,0.0,3.2,-0.1,6.4,PERPIGNAN
2005-01-29,1856,10.3,0.46,1.0141,1.24,0.0,5.1,3.6,6.6,PERPIGNAN
2005-01-30,1857,10.4,0.41,1.0246,1.31,0.0,3.8,0.9,6.6,PERPIGNAN
2005-01-31,1858,10.0,0.46,1.0275,1.29,0.0,6.4,3.1,9.6,PERPIGNAN
2005-02-01,1859,13.5,0.51,1.0233,1.29,0.0,8.8,6.4,11.2,PERPIGNAN
2005-02-02,1860,12.1,0.46,1.0285,1.17,0.0,8.5,5.7,11.3,PERPIGNAN
2005-02-03,1861,8.2,0.46,1.0273,1.34,0.0,9.5,7.2,11.9,PERPIGNAN
2005-02-04,1862,2.4,0.58,1.0269,1.32,0.0,6.1,-0.1,12.3,PERPIGNAN
2005-02-05,1863,2.0,0.72,1.022,1.03,0.02,5.4,0.5,10.2,PERPIGNAN
2005-02-06,1864,2.2,0.86,1.0196,0.55,4.54,7.3,2.3,12.3,PERPIGNAN
2005-02-07,1865,4.2,0.84,1.0222,0.19,6.48,7.9,6.4,9.4,PERPIGNAN
2005-02-08,1866,2.0,0.89,1.0262,0.23,5.88,8.0,6.5,9.6,PERPIGNAN
2005-02-09,1867,2.1,0.77,1.0314,0.99,0.0,9.8,6.4,13.3,PERPIGNAN
2005-02-10,1868,4.4,0.58,1.0349,1.44,0.0,11.2,6.9,15.4,PERPIGNAN
2005-02-11,1869,6.6,0.42,1.0318,0.58,0.06,12.2,7.7,16.7,PERPIGNAN
2005-02-12,1870,9.5,0.57,1.0234,0.59,0.0,14.4,13.0,15.9,PERPIGNAN
2005-02-13,1871,11.5,0.61,1.0116,1.41,0.6,11.3,9.3,13.3,PERPIGNAN
2005-02-14,1872,13.4,0.51,1.0106,1.31,0.0,5.8,4.0,7.7,PERPIGNAN
2005-02-15,1873,12.4,0.51,1.008,1.31,0.12,4.3,2.4,6.2,PERPIGNAN
2005-02-16,1874,12.6,0.52,1.0135,1.34,0.0,3.4,2.0,4.9,PERPIGNAN
2005-02-17,1875,11.9,0.47,1.019,1.54,0.0,2.5,1.2,3.8,PERPIGNAN
2005-02-18,1876,6.0,0.47,1.0206,1.64,0.0,3.4,0.0,6.9,PERPIGNAN
2005-02-19,1877,7.5,0.57,1.0149,0.82,0.42,5.8,1.9,9.6,PERPIGNAN
2005-02-20,1878,6.2,0.62,1.0109,0.85,0.0,4.7,3.2,6.2,PERPIGNAN
2005-02-21,1879,6.2,0.52,1.007,1.6,0.0,4.1,1.3,6.9,PERPIGNAN
2005-02-22,1880,3.9,0.58,1.0045,1.31,0.0,2.0,-2.6,6.7,PERPIGNAN
2005-02-23,1881,5.2,0.52,1.0104,1.78,0.0,5.0,1.4,8.5,PERPIGNAN
2005-02-24,1882,1.2,0.56,1.0125,1.35,0.0,2.1,-3.2,7.4,PERPIGNAN
2005-02-25,1883,1.5,0.64,1.0108,1.71,0.0,2.3,-3.9,8.5,PERPIGNAN
2005-02-26,1884,2.1,0.6,1.009,1.71,0.0,3.6,-3.0,10.2,PERPIGNAN
2005-02-27,1885,7.5,0.52,1.0094,1.76,0.0,5.5,2.8,8.1,PERPIGNAN
2005-02-28,1886,9.5,0.4,1.0124,1.92,0.0,-0.6,-2.7,1.5,PERPIGNAN
2005-03-01,1887,3.4,0.41,1.011,1.78,0.0,3.6,-1.0,8.2,PERPIGNAN
2005-03-02,1888,2.2,0.65,1.0069,1.83,0.0,1.6,-5.2,8.5,PERPIGNAN
2005-03-03,1889,3.9,0.62,1.0073,1.37,0.0,4.1,-2.9,11.2,PERPIGNAN
2005-03-04,1890,9.5,0.47,1.0128,1.95,0.0,5.4,3.0,7.9,PERPIGNAN
2005-03-05,1891,8.9,0.57,1.0092,1.44,0.18,6.4,2.7,10.2,PERPIGNAN
2005-03-06,1892,9.1,0.6,1.0151,1.92,0.0,5.1,2.7,7.5,PERPIGNAN
2005-03-07,1893,11.9,0.47,1.023,1.96,0.0,2.4,-0.6,5.3,PERPIGNAN
2005-03-08,1894,10.1,0.42,1.0272,2.05,0.0,6.5,3.2,9.8,PERPIGNAN
2005-03-09,1895,7.5,0.43,1.0265,2.1,0.0,8.6,5.5,11.6,PERPIGNAN
2005-03-10,1896,4.4,0.46,1.0235,2.13,0.0,9.0,3.6,14.4,PERPIGNAN
2005-03-11,1897,3.5,0.52,1.0209,1.38,0.0,6.7,1.9,11.5,PERPIGNAN
2005-03-12,1898,1.6,0.54,1.0126,2.19,0.0,5.8,-2.4,14.0,PERPIGNAN
2005-03-13,1899,2.5,0.59,1.0121,2.16,0.0,8.1,0.8,15.4,PERPIGNAN
2005-03-14,1900,2.8,0.77,1.0173,1.65,0.0,7.5,0.5,14.5,PERPIGNAN
2005-03-15,1901,1.6,0.81,1.0249,1.65,0.0,12.5,9.1,15.8,PERPIGNAN
2005-03-16,1902,2.0,0.88,1.0303,0.86,0.0,9.6,4.5,14.6,PERPIGNAN
2005-03-17,1903,1.4,0.76,1.0312,1.83,0.0,13.4,9.2,17.7,PERPIGNAN
2005-03-18,1904,2.0,0.8,1.0278,2.17,0.0,10.7,5.1,16.3,PERPIGNAN
2005-03-19,1905,1.9,0.85,1.0217,1.68,0.0,11.6,8.0,15.1,PERPIGNAN
2005-03-20,1906,1.8,0.87,1.0167,1.62,0.0,10.2,6.4,13.9,PERPIGNAN
2005-03-21,1907,2.5,0.89,1.0132,0.66,0.04,11.4,7.8,14.9,PERPIGNAN
2005-03-22,1908,2.1,0.93,1.0151,0.53,0.1,13.0,11.1,14.8,PERPIGNAN
2005-03-23,1909,2.9,0.91,1.0162,0.48,0.0,12.6,10.8,14.3,PERPIGNAN
2005-03-24,1910,2.5,0.86,1.0182,1.38,0.0,14.8,11.5,18.1,PERPIGNAN
2005-03-25,1911,3.5,0.86,1.015,0.76,0.0,14.0,12.2,15.8,PERPIGNAN
2005-03-26,1912,2.2,0.84,1.0087,0.79,0.0,13.7,11.8,15.6,PERPIGNAN
2005-03-27,1913,3.1,0.71,1.0106,1.17,0.04,14.0,7.9,20.2,PERPIGNAN
2005-03-28,1914,3.2,0.55,1.0145,2.2,0.0,15.2,10.3,20.0,PERPIGNAN
2005-03-29,1915,4.5,0.74,1.0158,1.02,2.72,14.4,8.4,20.5,PERPIGNAN
2005-03-30,1916,7.0,0.58,1.0184,2.03,0.02,14.8,11.5,18.1,PERPIGNAN
2005-03-31,1917,7.0,0.48,1.0207,2.54,0.0,14.6,11.6,17.7,PERPIGNAN
2005-04-01,1918,5.1,0.7,1.0192,2.47,0.0,10.7,4.6,16.7,PERPIGNAN
2005-04-02,1919,6.1,0.79,1.0208,0.58,0.14,13.2,11.7,14.7,PERPIGNAN
2005-04-03,1920,4.6,0.89,1.0237,1.06,0.54,13.3,11.6,15.0,PERPIGNAN
2005-04-04,1921,2.6,0.84,1.0262,1.23,0.0,12.6,10.2,15.1,PERPIGNAN
2005-04-05,1922,1.6,0.8,1.0278,1.81,0.0,12.9,8.1,17.7,PERPIGNAN
2005-04-06,1923,2.4,0.84,1.0226,2.15,0.0,12.8,7.4,18.1,PERPIGNAN
2005-04-07,1924,2.9,0.76,1.0111,2.27,0.0,14.8,10.5,19.0,PERPIGNAN
2005-04-08,1925,7.8,0.63,1.0089,0.65,0.02,12.5,11.1,13.8,PERPIGNAN
2005-04-09,1926,11.0,0.53,1.0162,1.6,0.02,7.0,5.2,8.9,PERPIGNAN
2005-04-10,1927,15.5,0.5,1.0169,2.57,0.0,8.4,5.4,11.3,PERPIGNAN
2005-04-11,1928,12.6,0.46,1.0164,2.51,0.0,12.9,9.2,16.6,PERPIGNAN
2005-04-12,1929,9.6,0.46,1.0171,2.18,0.0,15.5,12.2,18.8,PERPIGNAN
2005-04-13,1930,5.0,0.53,1.0126,1.71,0.0,16.4,12.8,20.1,PERPIGNAN
2005-04-14,1931,2.9,0.73,1.0061,2.48,0.08,12.1,5.7,18.5,PERPIGNAN
2005-04-15,1932,5.1,0.64,1.0065,1.16,0.12,10.7,7.5,13.9,PERPIGNAN
2005-04-16,1933,10.4,0.54,1.0061,2.69,0.0,11.8,8.1,15.4,PERPIGNAN
2005-04-17,1934,12.4,0.49,1.0048,2.99,0.0,13.8,8.2,19.3,PERPIGNAN
2005-04-18,1935,4.1,0.63,1.0047,1.44,0.14,15.5,11.5,19.5,PERPIGNAN
2005-04-19,1936,4.5,0.5,1.0093,2.09,0.0,14.3,9.7,18.9,PERPIGNAN
2005-04-20,1937,7.3,0.52,1.0136,1.97,0.1,12.5,9.9,15.1,PERPIGNAN
2005-04-21,1938,5.4,0.51,1.013,2.31,0.0,14.8,9.4,20.1,PERPIGNAN
2005-04-22,1939,3.2,0.65,1.0134,2.13,0.02,14.4,11.0,17.7,PERPIGNAN
2005-04-23,1940,3.6,0.84,1.0107,1.25,0.0,13.8,10.8,16.9,PERPIGNAN
2005-04-24,1941,2.5,0.87,1.0084,0.45,0.02,14.4,13.3,15.5,PERPIGNAN
2005-04-25,1942,3.2,0.57,1.0155,2.11,0.0,15.4,10.6,20.3,PERPIGNAN
2005-04-26,1943,2.9,0.7,1.0174,3.08,0.0,14.0,6.9,21.1,PERPIGNAN
2005-04-27,1944,2.2,0.65,1.0186,3.05,0.0,14.8,7.9,21.7,PERPIGNAN
2005-04-28,1945,1.8,0.72,1.0196,3.05,0.0,16.2,10.3,22.1,PERPIGNAN
2005-04-29,1946,2.2,0.66,1.0182,2.74,0.02,17.9,10.4,25.4,PERPIGNAN
2005-04-30,1947,3.9,0.77,1.014,3.03,0.0,16.1,10.6,21.6,PERPIGNAN
2005-05-01,1948,3.6,0.74,1.0139,2.67,0.0,15.2,8.8,21.5,PERPIGNAN
2005-05-02,1949,3.6,0.87,1.0165,0.6,0.0,16.2,13.6,18.9,PERPIGNAN
2005-05-03,1950,3.2,0.61,1.018,2.04,0.0,19.7,14.2,25.2,PERPIGNAN
2005-05-04,1951,6.4,0.55,1.0179,2.53,0.02,18.8,15.9,21.7,PERPIGNAN
2005-05-05,1952,9.6,0.53,1.018,3.12,0.02,16.2,12.7,19.7,PERPIGNAN
2005-05-06,1953,9.8,0.44,1.0195,3.3,0.0,17.8,13.7,22.0,PERPIGNAN
2005-05-07,1954,5.4,0.43,1.0155,3.26,0.0,19.8,13.7,25.8,PERPIGNAN
2005-05-08,1955,4.5,0.49,1.0119,3.2,0.0,18.8,13.1,24.5,PERPIGNAN
2005-05-09,1956,2.8,0.6,1.0105,2.36,0.02,16.8,12.5,21.2,PERPIGNAN
2005-05-10,1957,2.4,0.79,1.0113,1.34,0.06,17.0,14.2,19.7,PERPIGNAN
2005-05-11,1958,2.2,0.67,1.0138,2.34,0.14,17.8,14.1,21.4,PERPIGNAN
2005-05-12,1959,4.4,0.86,1.0117,1.81,0.02,16.6,13.0,20.3,PERPIGNAN
2005-05-13,1960,4.5,0.86,1.0121,1.2,0.54,16.8,14.7,18.9,PERPIGNAN
2005-05-14,1961,4.1,0.61,1.0164,1.82,0.0,18.0,14.4,21.5,PERPIGNAN
2005-05-15,1962,2.9,0.7,1.015,2.83,0.08,16.8,11.3,22.3,PERPIGNAN
2005-05-16,1963,2.1,0.8,1.0116,2.15,0.16,16.8,13.8,19.8,PERPIGNAN
2005-05-17,1964,5.2,0.82,1.0099,0.26,3.94,14.0,11.6,16.3,PERPIGNAN
2005-05-18,1965,8.6,0.49,1.0188,3.25,0.0,17.5,13.8,21.2,PERPIGNAN
2005-05-19,1966,3.0,0.54,1.0208,3.41,0.0,18.5,11.6,25.4,PERPIGNAN
2005-05-20,1967,3.0,0.71,1.0184,3.24,0.0,17.6,11.9,23.4,PERPIGNAN
2005-05-21,1968,2.4,0.83,1.0156,1.2,0.0,16.3,12.8,19.8,PERPIGNAN
2005-05-22,1969,5.2,0.74,1.014,1.75,0.4,18.0,14.7,21.4,PERPIGNAN
2005-05-23,1970,5.7,0.53,1.0212,3.27,0.0,17.4,12.8,21.9,PERPIGNAN
2005-05-24,1971,2.4,0.55,1.0225,3.39,0.0,17.5,10.7,24.3,PERPIGNAN
2005-05-25,1972,2.7,0.61,1.022,3.36,0.0,18.0,10.8,25.1,PERPIGNAN
2005-05-26,1973,3.2,0.66,1.0197,3.41,0.0,18.4,12.0,24.7,PERPIGNAN
2005-05-27,1974,4.6,0.65,1.016,3.51,0.0,21.1,14.2,28.0,PERPIGNAN
2005-05-28,1975,2.3,0.66,1.0178,3.24,0.0,21.4,15.7,27.1,PERPIGNAN
2005-05-29,1976,4.0,0.65,1.0157,3.35,0.0,21.7,13.7,29.7,PERPIGNAN
2005-05-30,1977,7.5,0.62,1.0219,1.48,0.08,19.4,16.7,22.1,PERPIGNAN
2005-05-31,1978,8.9,0.44,1.0207,2.35,0.0,20.6,16.8,24.3,PERPIGNAN
2005-06-01,1979,7.4,0.39,1.0167,3.15,0.0,23.8,18.9,28.6,PERPIGNAN
2005-06-02,1980,3.1,0.55,1.015,3.52,0.0,22.2,18.0,26.5,PERPIGNAN
2005-06-03,1981,3.6,0.7,1.0149,2.84,0.0,20.3,15.0,25.6,PERPIGNAN
2005-06-04,1982,6.7,0.58,1.0184,2.61,0.0,21.0,17.4,24.5,PERPIGNAN
2005-06-05,1983,5.8,0.44,1.0192,3.58,0.0,21.4,16.4,26.5,PERPIGNAN
2005-06-06,1984,6.9,0.43,1.0195,2.87,0.0,22.8,18.5,27.0,PERPIGNAN
2005-06-07,1985,7.9,0.45,1.0221,3.47,0.0,23.4,19.3,27.5,PERPIGNAN
2005-06-08,1986,3.7,0.49,1.0236,3.08,0.0,20.4,17.8,23.0,PERPIGNAN
2005-06-09,1987,2.6,0.57,1.0194,3.47,0.0,18.7,10.9,26.5,PERPIGNAN
2005-06-10,1988,2.3,0.62,1.0164,3.22,0.0,16.8,11.6,21.9,PERPIGNAN
2005-06-11,1989,3.0,0.77,1.0114,1.9,0.2,18.4,13.4,23.5,PERPIGNAN
2005-06-12,1990,3.0,0.82,1.0092,1.71,0.02,20.0,16.6,23.5,PERPIGNAN
2005-06-13,1991,3.6,0.81,1.0084,1.58,0.02,21.0,17.9,24.1,PERPIGNAN
2005-06-14,1992,4.1,0.59,1.0142,2.13,0.22,21.0,16.0,25.9,PERPIGNAN
2005-06-15,1993,3.2,0.47,1.0194,2.68,0.0,23.0,17.2,28.9,PERPIGNAN
2005-06-16,1994,7.9,0.49,1.0229,2.82,0.0,24.9,21.3,28.5,PERPIGNAN
2005-06-17,1995,4.0,0.49,1.0228,3.48,0.0,26.5,21.8,31.2,PERPIGNAN
2005-06-18,1996,2.4,0.56,1.0182,3.45,0.0,23.8,17.5,30.2,PERPIGNAN
2005-06-19,1997,2.2,0.48,1.0143,3.34,0.0,25.8,17.6,33.9,PERPIGNAN
2005-06-20,1998,3.5,0.56,1.0138,2.86,0.0,29.0,24.2,33.7,PERPIGNAN
2005-06-21,1999,2.3,0.59,1.0166,2.16,0.0,28.2,23.7,32.6,PERPIGNAN
2005-06-22,2000,3.8,0.62,1.0176,3.1,0.0,27.4,22.3,32.5,PERPIGNAN
2005-06-23,2001,2.5,0.79,1.0174,2.37,0.0,24.4,20.3,28.6,PERPIGNAN
2005-06-24,2002,2.6,0.78,1.0153,2.29,0.0,25.6,21.8,29.3,PERPIGNAN
2005-06-25,2003,3.6,0.76,1.0158,2.78,0.0,24.6,19.9,29.2,PERPIGNAN
2005-06-26,2004,4.1,0.77,1.0177,3.23,0.0,24.6,19.5,29.6,PERPIGNAN
2005-06-27,2005,3.0,0.78,1.0172,2.39,0.0,25.8,23.0,28.7,PERPIGNAN
2005-06-28,2006,3.3,0.57,1.0138,1.64,0.0,28.0,20.9,35.0,PERPIGNAN
2005-06-29,2007,7.1,0.56,1.0103,3.07,0.0,25.0,19.2,30.7,PERPIGNAN
2005-06-30,2008,5.5,0.46,1.0137,2.99,0.0,25.6,20.2,31.0,PERPIGNAN
2005-07-01,2009,7.1,0.45,1.0194,2.92,0.0,23.3,18.8,27.9,PERPIGNAN
2005-07-02,2010,4.3,0.38,1.0179,3.52,0.0,27.0,19.7,34.2,PERPIGNAN
2005-07-03,2011,2.7,0.54,1.0139,3.47,0.0,25.6,20.3,30.8,PERPIGNAN
2005-07-04,2012,5.2,0.68,1.014,1.5,0.56,22.0,17.9,26.1,PERPIGNAN
2005-07-05,2013,7.0,0.43,1.0161,3.51,0.0,21.1,16.2,26.0,PERPIGNAN
2005-07-06,2014,7.6,0.5,1.0152,3.35,0.0,24.4,18.9,29.9,PERPIGNAN
2005-07-07,2015,8.3,0.48,1.0162,3.43,0.0,22.2,18.5,26.0,PERPIGNAN
2005-07-08,2016,6.8,0.49,1.0162,2.58,0.0,22.2,17.8,26.7,PERPIGNAN
2005-07-09,2017,6.2,0.48,1.0169,1.93,0.0,23.7,19.9,27.5,PERPIGNAN
2005-07-10,2018,7.7,0.44,1.0192,3.42,0.0,22.7,17.5,27.9,PERPIGNAN
2005-07-11,2019,7.6,0.34,1.0192,3.29,0.0,27.1,21.8,32.4,PERPIGNAN
2005-07-12,2020,6.3,0.28,1.0181,3.49,0.0,28.3,22.8,33.8,PERPIGNAN
2005-07-13,2021,3.5,0.34,1.0172,3.4,0.0,27.4,20.9,33.8,PERPIGNAN
2005-07-14,2022,3.5,0.74,1.0178,3.32,0.0,23.1,18.8,27.4,PERPIGNAN
2005-07-15,2023,2.2,0.76,1.0174,2.83,0.0,23.7,19.1,28.3,PERPIGNAN
2005-07-16,2024,2.0,0.72,1.0159,3.19,0.0,24.8,18.7,30.8,PERPIGNAN
2005-07-17,2025,2.3,0.75,1.013,3.03,0.0,25.6,21.1,30.0,PERPIGNAN
2005-07-18,2026,7.1,0.55,1.0151,2.32,0.04,24.8,21.5,28.0,PERPIGNAN
2005-07-19,2027,6.2,0.44,1.0221,3.41,0.0,25.5,20.0,31.0,PERPIGNAN
2005-07-20,2028,5.3,0.33,1.0227,3.46,0.0,27.4,20.5,34.2,PERPIGNAN
2005-07-21,2029,4.8,0.33,1.0169,3.33,0.0,28.1,21.9,34.3,PERPIGNAN
2005-07-22,2030,5.8,0.36,1.0116,3.31,0.0,28.0,22.5,33.5,PERPIGNAN
2005-07-23,2031,2.5,0.53,1.0098,2.79,0.0,26.7,22.8,30.6,PERPIGNAN
2005-07-24,2032,2.8,0.75,1.0092,3.07,0.0,23.8,19.0,28.7,PERPIGNAN
2005-07-25,2033,2.7,0.77,1.0105,0.76,0.0,24.1,22.4,25.8,PERPIGNAN
2005-07-26,2034,3.8,0.73,1.0101,3.07,0.0,23.9,19.4,28.4,PERPIGNAN
2005-07-27,2035,4.5,0.8,1.0099,2.75,0.0,25.8,22.2,29.3,PERPIGNAN
2005-07-28,2036,4.5,0.82,1.0117,2.29,0.0,25.2,21.9,28.5,PERPIGNAN
2005-07-29,2037,4.9,0.68,1.0135,2.27,0.0,26.4,22.9,29.9,PERPIGNAN
2005-07-30,2038,5.4,0.48,1.0163,2.33,0.0,24.4,20.8,28.1,PERPIGNAN
2005-07-31,2039,5.3,0.44,1.0159,2.33,0.34,24.2,20.0,28.3,PERPIGNAN
2005-08-01,2040,4.5,0.71,1.0164,1.14,0.48,21.0,17.2,24.7,PERPIGNAN
2005-08-02,2041,7.9,0.5,1.0179,2.38,0.0,22.0,17.6,26.4,PERPIGNAN
2005-08-03,2042,8.9,0.4,1.021,3.27,0.0,24.2,19.8,28.7,PERPIGNAN
2005-08-04,2043,8.1,0.35,1.0215,3.28,0.0,25.9,21.3,30.5,PERPIGNAN
2005-08-05,2044,5.9,0.24,1.0193,3.3,0.0,26.3,18.4,34.2,PERPIGNAN
2005-08-06,2045,6.5,0.34,1.0163,3.27,0.0,28.3,22.9,33.7,PERPIGNAN
2005-08-07,2046,6.6,0.42,1.0126,3.11,0.0,27.8,23.0,32.6,PERPIGNAN
2005-08-08,2047,2.4,0.39,1.0128,3.01,0.0,22.6,16.8,28.3,PERPIGNAN
2005-08-09,2048,3.7,0.69,1.0117,2.32,0.06,22.0,18.7,25.3,PERPIGNAN
2005-08-10,2049,4.4,0.87,1.0094,0.87,0.86,23.0,21.1,24.8,PERPIGNAN
2005-08-11,2050,5.0,0.63,1.0121,2.29,0.0,23.0,18.0,27.9,PERPIGNAN
2005-08-12,2051,6.2,0.42,1.0152,3.1,0.0,27.0,21.6,32.5,PERPIGNAN
2005-08-13,2052,5.8,0.44,1.0184,3.1,0.0,25.7,21.2,30.2,PERPIGNAN
2005-08-14,2053,7.3,0.44,1.0188,3.09,0.0,23.6,18.3,28.9,PERPIGNAN
2005-08-15,2054,5.3,0.43,1.0172,3.09,0.0,24.8,20.1,29.6,PERPIGNAN
2005-08-16,2055,2.5,0.44,1.0136,3.01,0.0,21.4,14.8,27.9,PERPIGNAN
2005-08-17,2056,3.0,0.62,1.0133,2.12,0.0,22.0,18.0,26.1,PERPIGNAN
2005-08-18,2057,2.3,0.62,1.0147,2.28,0.0,23.1,17.8,28.4,PERPIGNAN
2005-08-19,2058,5.9,0.5,1.0187,2.12,0.06,25.2,21.2,29.3,PERPIGNAN
2005-08-20,2059,8.8,0.49,1.0182,2.03,0.0,22.0,18.6,25.4,PERPIGNAN
2005-08-21,2060,11.3,0.52,1.0163,1.55,0.0,19.3,16.4,22.3,PERPIGNAN
2005-08-22,2061,10.0,0.44,1.0169,2.79,0.0,22.3,18.9,25.8,PERPIGNAN
2005-08-23,2062,8.5,0.48,1.0164,2.88,0.0,22.9,18.9,26.9,PERPIGNAN
2005-08-24,2063,4.4,0.43,1.0152,2.88,0.0,23.3,17.4,29.2,PERPIGNAN
2005-08-25,2064,3.0,0.5,1.0138,2.77,0.0,21.3,14.3,28.3,PERPIGNAN
2005-08-26,2065,2.6,0.59,1.0169,1.45,0.0,24.6,20.2,28.9,PERPIGNAN
2005-08-27,2066,2.0,0.66,1.0168,0.87,0.06,20.3,17.4,23.2,PERPIGNAN
2005-08-28,2067,4.7,0.55,1.0178,2.39,0.0,24.4,19.8,29.1,PERPIGNAN
2005-08-29,2068,3.5,0.66,1.0206,2.76,0.0,22.0,15.4,28.6,PERPIGNAN
2005-08-30,2069,2.9,0.7,1.0199,2.67,0.0,21.8,14.9,28.7,PERPIGNAN
