date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2005-01-02,1829,8,0.86,1.0283,0.14,0.61,0.0,5.7,2.1,10.0,BASEL,2005
2005-01-03,1830,5,0.78,1.0382,0.43,0.0,1.9,3.7,2.1,5.9,BASEL,2005
2005-01-04,1831,0,0.8,1.0355,0.67,0.0,7.7,1.8,-1.9,6.9,BASEL,2005
2005-01-05,1832,6,0.8,1.0331,0.28,0.11,0.3,3.7,-2.2,8.3,BASEL,2005
2005-01-06,1833,7,0.78,1.0349,0.24,0.01,0.0,8.4,5.5,9.9,BASEL,2005
2005-01-07,1834,3,0.81,1.0355,0.64,0.0,4.5,5.7,1.6,9.5,BASEL,2005
2005-01-08,1835,3,0.7,1.028,0.69,0.03,6.4,6.1,-1.1,13.3,BASEL,2005
2005-01-09,1836,6,0.83,1.0307,0.3,0.06,0.0,8.6,5.2,11.4,BASEL,2005
2005-01-10,1837,0,0.86,1.0296,0.69,0.0,7.2,5.4,1.3,11.4,BASEL,2005
2005-01-11,1838,3,0.79,1.0311,0.69,0.0,7.3,4.6,1.1,10.1,BASEL,2005
2005-01-12,1839,7,0.84,1.0286,0.41,0.22,0.7,5.1,1.3,8.7,BASEL,2005
2005-01-13,1840,2,0.77,1.0316,0.71,0.0,7.4,4.8,-0.6,7.6,BASEL,2005
2005-01-14,1841,0,0.85,1.0326,0.72,0.0,6.7,0.4,-2.8,5.3,BASEL,2005
2005-01-15,1842,1,0.78,1.0301,0.76,0.0,7.6,-0.5,-2.8,3.4,BASEL,2005
2005-01-16,1843,0,0.81,1.0299,0.76,0.0,7.4,-1.2,-3.0,2.6,BASEL,2005
2005-01-17,1844,1,0.85,1.026,0.72,0.0,7.1,-0.7,-3.2,3.3,BASEL,2005
2005-01-18,1845,8,0.81,1.0086,0.14,0.32,0.0,2.6,-1.3,9.1,BASEL,2005
2005-01-19,1846,6,0.76,1.0164,0.56,0.0,2.3,3.2,1.6,5.9,BASEL,2005
2005-01-20,1847,8,0.74,1.0173,0.12,0.06,0.0,6.5,3.0,9.7,BASEL,2005
2005-01-21,1848,7,0.77,1.0141,0.22,0.63,0.0,6.6,4.3,9.6,BASEL,2005
2005-01-22,1849,5,0.74,1.0192,0.5,0.0,3.4,2.6,-1.2,5.5,BASEL,2005
2005-01-23,1850,7,0.8,1.0194,0.43,0.03,0.7,0.5,-1.1,2.6,BASEL,2005
2005-01-24,1851,6,0.78,1.0179,0.48,0.08,1.4,-1.2,-2.9,0.5,BASEL,2005
2005-01-25,1852,7,0.83,1.0192,0.39,0.12,0.0,-2.9,-3.6,-1.6,BASEL,2005
2005-01-26,1853,7,0.76,1.0198,0.53,0.0,0.8,-3.7,-6.2,-1.6,BASEL,2005
2005-01-27,1854,5,0.75,1.0199,0.63,0.0,2.3,-6.1,-8.8,-3.6,BASEL,2005
2005-01-28,1855,7,0.73,1.0156,0.8,0.0,2.4,-4.6,-7.1,-1.5,BASEL,2005
2005-01-29,1856,1,0.67,1.0232,0.91,0.0,7.7,-5.9,-8.2,-3.7,BASEL,2005
2005-01-30,1857,5,0.68,1.0329,0.57,0.0,1.4,-6.1,-10.7,-3.3,BASEL,2005
2005-01-31,1858,8,0.69,1.0308,0.38,0.07,0.0,-0.7,-3.4,2.3,BASEL,2005
2005-02-01,1859,8,0.84,1.0268,0.46,0.13,0.7,2.0,-0.9,4.1,BASEL,2005
2005-02-02,1860,7,0.84,1.0324,0.45,0.01,0.2,1.7,-2.2,4.1,BASEL,2005
2005-02-03,1861,6,0.85,1.0327,0.57,0.0,1.3,2.6,-1.0,5.7,BASEL,2005
2005-02-04,1862,5,0.8,1.0314,0.94,0.0,5.1,1.4,-1.9,5.4,BASEL,2005
2005-02-05,1863,1,0.76,1.0258,1.01,0.0,8.3,0.8,-2.2,4.4,BASEL,2005
2005-02-06,1864,4,0.81,1.026,0.7,0.0,1.8,0.7,-1.9,4.8,BASEL,2005
2005-02-07,1865,5,0.8,1.0269,0.91,0.0,4.3,1.6,-1.3,6.5,BASEL,2005
2005-02-08,1866,3,0.67,1.0303,1.01,0.0,6.1,2.9,-0.5,9.7,BASEL,2005
2005-02-09,1867,1,0.6,1.0331,1.11,0.0,9.1,3.5,-1.0,10.4,BASEL,2005
2005-02-10,1868,5,0.68,1.0341,0.54,0.0,0.1,4.1,-1.6,9.2,BASEL,2005
2005-02-11,1869,8,0.81,1.0274,0.12,0.38,0.0,6.6,5.3,7.9,BASEL,2005
2005-02-12,1870,7,0.76,1.0133,0.28,0.54,0.0,10.2,6.5,13.0,BASEL,2005
2005-02-13,1871,7,0.8,1.0052,0.42,0.33,0.3,3.0,0.3,7.0,BASEL,2005
2005-02-14,1872,5,0.81,1.008,0.56,0.18,1.1,1.1,-0.4,3.2,BASEL,2005
2005-02-15,1873,7,0.84,1.01,0.76,0.0,1.4,-0.3,-1.3,1.4,BASEL,2005
2005-02-16,1874,7,0.81,1.0186,0.53,0.0,0.1,-1.1,-2.2,0.3,BASEL,2005
2005-02-17,1875,8,0.82,1.0239,0.5,0.0,0.3,-1.3,-2.6,0.5,BASEL,2005
2005-02-18,1876,7,0.77,1.0229,0.32,0.01,0.0,-0.9,-1.9,0.5,BASEL,2005
2005-02-19,1877,8,0.82,1.0135,0.35,0.12,0.0,-1.0,-3.2,0.3,BASEL,2005
2005-02-20,1878,8,0.79,1.0097,0.99,0.01,3.8,0.2,-1.6,4.2,BASEL,2005
2005-02-21,1879,8,0.86,1.0069,0.45,0.28,0.0,-1.2,-2.0,-0.2,BASEL,2005
2005-02-22,1880,8,0.89,1.006,0.64,0.06,0.0,-1.7,-3.1,0.5,BASEL,2005
2005-02-23,1881,7,0.78,1.0104,0.84,0.06,0.6,-2.2,-3.7,0.7,BASEL,2005
2005-02-24,1882,5,0.76,1.0138,0.93,0.0,1.8,-2.0,-4.0,1.7,BASEL,2005
2005-02-25,1883,7,0.79,1.0159,0.7,0.0,0.1,-2.7,-5.7,-0.2,BASEL,2005
2005-02-26,1884,7,0.71,1.0135,0.73,0.0,0.7,-1.3,-3.8,0.9,BASEL,2005
2005-02-27,1885,8,0.81,1.0143,0.44,0.5,0.0,-4.0,-6.5,-2.5,BASEL,2005
2005-02-28,1886,1,0.6,1.0209,1.72,0.0,9.9,-6.2,-11.4,-2.4,BASEL,2005
2005-03-01,1887,1,0.66,1.015,1.62,0.0,7.9,-7.6,-14.7,-1.1,BASEL,2005
2005-03-02,1888,3,0.63,1.0091,1.65,0.0,9.4,-3.9,-10.7,3.1,BASEL,2005
2005-03-03,1889,4,0.58,1.0075,1.48,0.0,7.2,0.5,-4.3,7.2,BASEL,2005
2005-03-04,1890,3,0.64,1.0125,1.37,0.0,6.3,-0.2,-4.4,3.7,BASEL,2005
2005-03-05,1891,7,0.79,1.0073,0.78,0.06,0.1,-0.3,-2.3,2.1,BASEL,2005
2005-03-06,1892,7,0.84,1.0175,0.45,0.0,0.0,-2.2,-6.1,-0.3,BASEL,2005
2005-03-07,1893,6,0.79,1.0254,1.41,0.27,5.1,-3.4,-10.1,1.3,BASEL,2005
2005-03-08,1894,8,0.84,1.0267,0.78,0.26,0.4,1.6,-1.4,4.9,BASEL,2005
2005-03-09,1895,8,0.78,1.0295,0.56,0.0,0.4,3.0,1.1,5.6,BASEL,2005
2005-03-10,1896,5,0.76,1.0283,0.9,0.0,2.9,2.6,-1.6,6.8,BASEL,2005
2005-03-11,1897,4,0.66,1.02,1.57,0.0,6.8,2.5,-3.7,7.6,BASEL,2005
2005-03-12,1898,8,0.7,1.0106,0.33,0.19,0.0,3.4,0.7,6.3,BASEL,2005
2005-03-13,1899,3,0.66,1.0155,1.92,0.0,10.2,2.2,-2.8,7.4,BASEL,2005
2005-03-14,1900,5,0.61,1.0169,1.76,0.0,8.2,5.4,-1.1,12.2,BASEL,2005
2005-03-15,1901,1,0.63,1.0245,1.85,0.0,10.9,9.5,1.0,17.8,BASEL,2005
2005-03-16,1902,1,0.54,1.0289,1.95,0.0,11.1,11.2,3.6,20.7,BASEL,2005
2005-03-17,1903,4,0.54,1.0303,1.8,0.0,9.6,13.0,5.4,21.5,BASEL,2005
2005-03-18,1904,1,0.58,1.0288,1.95,0.0,11.2,13.8,6.5,22.5,BASEL,2005
2005-03-19,1905,2,0.62,1.0228,1.94,0.0,10.6,13.6,5.3,21.8,BASEL,2005
2005-03-20,1906,7,0.77,1.0188,1.36,0.0,4.1,12.0,8.8,16.7,BASEL,2005
2005-03-21,1907,3,0.66,1.0147,1.91,0.0,9.2,11.4,4.5,17.6,BASEL,2005
2005-03-22,1908,8,0.72,1.0151,0.61,0.61,0.1,11.0,8.6,14.2,BASEL,2005
2005-03-23,1909,6,0.8,1.0183,1.94,0.0,9.0,13.2,9.4,18.1,BASEL,2005
2005-03-24,1910,8,0.85,1.0179,0.9,0.86,1.5,12.1,7.9,16.5,BASEL,2005
2005-03-25,1911,4,0.72,1.0172,1.77,0.04,7.1,12.5,7.6,17.7,BASEL,2005
2005-03-26,1912,6,0.85,1.0089,1.06,1.11,1.2,11.1,6.7,16.6,BASEL,2005
2005-03-27,1913,7,0.87,1.0079,0.78,0.16,0.7,11.3,9.6,14.1,BASEL,2005
2005-03-28,1914,7,0.75,1.0134,1.15,0.0,1.2,11.9,8.3,15.9,BASEL,2005
2005-03-29,1915,7,0.8,1.0137,1.22,0.41,1.6,11.7,8.3,17.5,BASEL,2005
2005-03-30,1916,8,0.74,1.0163,1.19,0.0,1.0,11.0,6.7,14.4,BASEL,2005
2005-03-31,1917,6,0.8,1.0217,1.22,0.08,1.9,9.6,4.7,14.6,BASEL,2005
2005-04-01,1918,3,0.62,1.0235,2.2,0.0,10.4,10.9,5.7,16.9,BASEL,2005
2005-04-02,1919,2,0.53,1.0217,2.24,0.0,11.5,11.6,4.4,19.5,BASEL,2005
2005-04-03,1920,1,0.52,1.0239,2.28,0.0,11.0,11.9,5.4,19.5,BASEL,2005
2005-04-04,1921,2,0.5,1.0251,2.3,0.0,11.5,11.9,5.0,18.7,BASEL,2005
2005-04-05,1922,8,0.69,1.0268,0.5,0.01,0.0,10.4,6.9,13.8,BASEL,2005
2005-04-06,1923,7,0.66,1.0208,1.82,0.1,5.8,13.2,6.6,19.5,BASEL,2005
2005-04-07,1924,8,0.72,1.01,0.68,0.76,0.0,12.0,7.7,14.6,BASEL,2005
2005-04-08,1925,7,0.8,1.0063,0.9,0.76,0.2,7.6,5.4,9.7,BASEL,2005
2005-04-09,1926,8,0.85,1.0157,0.37,0.06,0.0,3.6,0.8,5.4,BASEL,2005
2005-04-10,1927,5,0.69,1.0254,1.59,0.01,4.9,5.1,-1.2,9.0,BASEL,2005
2005-04-11,1928,4,0.54,1.0234,2.02,0.0,6.3,9.1,3.0,15.0,BASEL,2005
2005-04-12,1929,8,0.69,1.0193,0.84,0.0,0.0,8.7,6.1,10.6,BASEL,2005
2005-04-13,1930,8,0.68,1.0133,1.1,0.0,0.0,10.1,6.5,13.9,BASEL,2005
2005-04-14,1931,5,0.64,1.0071,2.11,0.0,7.1,12.0,5.4,18.6,BASEL,2005
2005-04-15,1932,6,0.67,1.0048,2.15,0.0,7.1,10.9,6.1,17.6,BASEL,2005
2005-04-16,1933,8,0.81,0.9986,0.38,1.86,0.0,8.6,6.2,11.2,BASEL,2005
2005-04-17,1934,8,0.92,1.0002,0.39,1.12,0.0,6.3,3.5,8.5,BASEL,2005
2005-04-18,1935,8,0.8,1.0033,1.15,0.39,0.9,10.5,7.6,14.0,BASEL,2005
2005-04-19,1936,7,0.74,1.006,1.11,0.04,0.7,9.5,6.8,12.4,BASEL,2005
2005-04-20,1937,8,0.84,1.011,0.61,0.53,0.0,7.5,6.1,9.3,BASEL,2005
2005-04-21,1938,6,0.78,1.0166,1.41,0.0,2.2,8.1,4.0,12.9,BASEL,2005
2005-04-22,1939,1,0.54,1.0155,2.86,0.0,12.2,9.3,0.7,16.8,BASEL,2005
2005-04-23,1940,7,0.7,1.0127,1.03,0.27,1.6,10.7,5.8,16.5,BASEL,2005
2005-04-24,1941,8,0.96,1.0104,0.43,1.57,0.0,11.0,10.0,12.5,BASEL,2005
2005-04-25,1942,7,0.82,1.011,0.98,0.06,0.2,10.8,9.1,13.3,BASEL,2005
2005-04-26,1943,6,0.7,1.0169,1.89,0.07,3.2,12.8,8.3,18.8,BASEL,2005
2005-04-27,1944,8,0.88,1.0206,0.54,0.42,1.1,11.0,9.4,13.8,BASEL,2005
2005-04-28,1945,7,0.72,1.022,2.0,0.0,4.1,14.4,8.5,19.5,BASEL,2005
2005-04-29,1946,5,0.61,1.0199,2.65,0.0,9.7,17.8,11.2,25.2,BASEL,2005
2005-04-30,1947,5,0.57,1.0153,2.81,0.0,11.9,19.0,10.9,26.3,BASEL,2005
2005-05-01,1948,4,0.52,1.013,2.74,0.0,10.9,20.6,12.6,28.7,BASEL,2005
2005-05-02,1949,4,0.53,1.0149,2.22,0.16,6.8,19.9,12.2,27.7,BASEL,2005
2005-05-03,1950,6,0.86,1.0174,1.0,0.89,0.9,14.7,10.2,21.0,BASEL,2005
2005-05-04,1951,7,0.84,1.0168,1.39,0.41,1.9,11.8,9.5,17.9,BASEL,2005
2005-05-05,1952,7,0.84,1.0171,1.6,0.51,2.2,11.4,8.6,16.7,BASEL,2005
2005-05-06,1953,7,0.79,1.0191,0.8,0.85,1.1,10.0,7.8,13.6,BASEL,2005
2005-05-07,1954,7,0.83,1.0141,0.79,0.48,0.2,10.2,7.7,14.0,BASEL,2005
2005-05-08,1955,5,0.61,1.0143,2.78,0.0,8.6,10.1,5.3,15.0,BASEL,2005
2005-05-09,1956,4,0.6,1.0135,2.83,0.08,9.9,10.5,6.4,15.2,BASEL,2005
2005-05-10,1957,5,0.63,1.0161,2.42,0.0,6.6,9.7,4.8,14.8,BASEL,2005
2005-05-11,1958,2,0.66,1.0206,3.06,0.0,12.7,9.4,2.0,16.7,BASEL,2005
2005-05-12,1959,3,0.54,1.0167,2.8,0.25,10.6,12.4,2.5,20.2,BASEL,2005
2005-05-13,1960,6,0.7,1.0153,2.05,0.06,5.4,14.1,8.8,21.0,BASEL,2005
2005-05-14,1961,8,0.79,1.0136,0.8,0.3,0.3,13.5,11.3,16.8,BASEL,2005
2005-05-15,1962,5,0.73,1.016,1.89,0.0,3.9,13.6,9.1,17.8,BASEL,2005
2005-05-16,1963,7,0.92,1.0139,0.63,0.88,0.0,9.9,7.7,12.4,BASEL,2005
2005-05-17,1964,5,0.77,1.0125,2.85,1.46,7.2,12.3,7.4,19.1,BASEL,2005
2005-05-18,1965,8,0.82,1.0199,0.72,0.47,0.0,9.0,6.4,12.6,BASEL,2005
2005-05-19,1966,4,0.7,1.0234,2.94,0.0,10.7,12.0,4.9,19.3,BASEL,2005
2005-05-20,1967,4,0.62,1.019,2.99,0.3,11.4,17.4,8.0,26.0,BASEL,2005
2005-05-21,1968,8,0.82,1.0156,1.19,0.07,1.1,16.7,13.8,20.0,BASEL,2005
2005-05-22,1969,5,0.86,1.0148,1.48,1.75,2.4,14.6,12.4,21.0,BASEL,2005
2005-05-23,1970,7,0.9,1.0205,1.08,0.48,1.2,12.1,9.1,15.1,BASEL,2005
2005-05-24,1971,4,0.67,1.025,3.16,0.0,12.3,14.7,7.9,20.9,BASEL,2005
2005-05-25,1972,4,0.6,1.0244,3.15,0.0,13.4,18.2,9.4,26.3,BASEL,2005
2005-05-26,1973,1,0.62,1.02,3.18,0.0,14.1,21.1,11.2,29.2,BASEL,2005
2005-05-27,1974,3,0.58,1.0158,2.88,0.0,13.5,22.8,14.4,30.6,BASEL,2005
2005-05-28,1975,3,0.56,1.0164,3.13,0.0,14.0,23.5,16.0,30.0,BASEL,2005
2005-05-29,1976,4,0.67,1.015,2.9,0.0,11.4,23.3,16.5,30.8,BASEL,2005
2005-05-30,1977,7,0.83,1.0202,0.54,0.43,0.8,17.4,11.1,21.9,BASEL,2005
2005-05-31,1978,4,0.67,1.0255,2.82,0.0,10.6,14.2,8.4,19.8,BASEL,2005
2005-06-01,1979,4,0.63,1.022,3.19,0.0,12.0,15.1,8.8,21.3,BASEL,2005
2005-06-02,1980,2,0.56,1.018,3.22,0.0,13.2,17.7,9.4,24.4,BASEL,2005
2005-06-03,1981,3,0.59,1.0133,2.97,0.43,10.7,20.8,12.5,29.3,BASEL,2005
2005-06-04,1982,7,0.68,1.0181,1.98,0.0,4.5,16.9,14.2,20.6,BASEL,2005
2005-06-05,1983,7,0.61,1.0207,2.01,0.0,2.0,16.1,12.4,20.0,BASEL,2005
2005-06-06,1984,7,0.77,1.0213,1.32,0.58,0.2,14.6,12.9,18.1,BASEL,2005
2005-06-07,1985,4,0.64,1.0299,2.93,0.0,8.7,12.1,7.5,15.6,BASEL,2005
2005-06-08,1986,4,0.58,1.0322,2.76,0.0,8.3,11.9,4.2,18.4,BASEL,2005
2005-06-09,1987,6,0.57,1.0275,2.28,0.0,6.1,12.0,5.1,18.3,BASEL,2005
2005-06-10,1988,3,0.56,1.0208,2.86,0.0,11.5,13.3,4.4,20.1,BASEL,2005
2005-06-11,1989,4,0.59,1.0135,2.94,0.0,9.6,15.1,6.9,22.6,BASEL,2005
2005-06-12,1990,2,0.69,1.0101,2.65,0.16,7.6,15.9,10.1,21.9,BASEL,2005
2005-06-13,1991,6,0.85,1.009,1.83,1.99,3.3,16.9,13.4,23.4,BASEL,2005
2005-06-14,1992,8,0.91,1.0133,0.91,0.96,0.0,16.2,14.6,19.5,BASEL,2005
2005-06-15,1993,5,0.71,1.02,2.67,0.0,7.9,18.5,13.3,24.3,BASEL,2005
2005-06-16,1994,6,0.66,1.0246,2.9,0.0,9.1,19.6,15.3,24.4,BASEL,2005
2005-06-17,1995,4,0.66,1.0272,2.89,0.0,10.3,20.9,14.3,26.9,BASEL,2005
2005-06-18,1996,3,0.68,1.0232,2.94,0.0,9.4,22.2,15.7,28.3,BASEL,2005
2005-06-19,1997,0,0.51,1.018,3.47,0.0,15.1,22.4,13.5,30.3,BASEL,2005
2005-06-20,1998,0,0.47,1.0156,3.47,0.0,15.0,23.7,13.5,31.5,BASEL,2005
2005-06-21,1999,6,0.54,1.0167,3.06,0.0,11.9,24.7,16.3,32.4,BASEL,2005
2005-06-22,2000,5,0.62,1.0195,2.88,0.0,12.3,24.4,17.6,31.0,BASEL,2005
2005-06-23,2001,4,0.61,1.0183,3.09,0.0,11.9,24.6,16.7,32.1,BASEL,2005
2005-06-24,2002,6,0.64,1.0149,2.38,0.0,8.0,25.5,19.7,32.5,BASEL,2005
2005-06-25,2003,5,0.8,1.0177,1.73,0.98,5.9,21.5,19.0,26.0,BASEL,2005
2005-06-26,2004,5,0.71,1.0206,3.15,0.0,12.7,23.8,18.1,30.8,BASEL,2005
2005-06-27,2005,4,0.68,1.0187,2.93,0.0,9.5,24.9,18.3,32.6,BASEL,2005
2005-06-28,2006,3,0.66,1.0143,2.56,0.3,9.1,25.1,19.4,34.0,BASEL,2005
2005-06-29,2007,4,0.8,1.0098,2.09,2.69,6.5,21.9,17.5,30.0,BASEL,2005
2005-06-30,2008,7,0.74,1.0122,2.29,0.33,5.1,19.9,16.0,25.0,BASEL,2005
2005-07-01,2009,6,0.72,1.0185,1.79,0.14,2.3,17.2,14.6,21.1,BASEL,2005
2005-07-02,2010,8,0.8,1.0228,1.39,0.0,0.3,18.0,14.7,21.2,BASEL,2005
2005-07-03,2011,2,0.7,1.0175,2.67,0.0,10.6,21.3,15.6,26.8,BASEL,2005
2005-07-04,2012,5,0.79,1.012,1.37,1.0,4.6,18.5,13.2,29.0,BASEL,2005
2005-07-05,2013,4,0.66,1.0165,3.03,0.23,10.5,15.6,11.3,20.5,BASEL,2005
2005-07-06,2014,7,0.8,1.0137,1.27,1.49,1.0,14.6,11.1,18.3,BASEL,2005
2005-07-07,2015,8,0.82,1.0153,1.08,0.51,0.7,13.5,11.6,17.0,BASEL,2005
2005-07-08,2016,7,0.79,1.0166,1.59,0.01,1.9,14.1,11.6,18.3,BASEL,2005
2005-07-09,2017,7,0.75,1.0182,2.68,0.0,7.4,16.1,10.4,22.0,BASEL,2005
2005-07-10,2018,6,0.83,1.0211,1.98,0.81,5.2,17.0,11.9,22.9,BASEL,2005
2005-07-11,2019,5,0.89,1.0248,1.79,1.91,3.0,16.9,13.6,22.4,BASEL,2005
2005-07-12,2020,7,0.86,1.0238,2.07,0.82,4.7,17.8,14.3,25.2,BASEL,2005
2005-07-13,2021,3,0.7,1.0209,2.94,0.0,11.7,20.4,13.3,27.4,BASEL,2005
2005-07-14,2022,1,0.54,1.0197,3.34,0.0,14.5,22.1,13.3,30.1,BASEL,2005
2005-07-15,2023,4,0.54,1.017,2.97,0.04,10.3,23.4,16.1,30.9,BASEL,2005
2005-07-16,2024,6,0.68,1.0154,1.93,0.02,6.4,22.9,17.9,28.3,BASEL,2005
2005-07-17,2025,1,0.62,1.0145,3.11,0.0,12.9,23.7,17.3,30.3,BASEL,2005
2005-07-18,2026,4,0.73,1.0116,1.81,1.47,4.9,21.1,17.3,27.4,BASEL,2005
2005-07-19,2027,6,0.72,1.0205,1.99,0.01,3.4,18.8,14.6,22.8,BASEL,2005
2005-07-20,2028,7,0.63,1.0241,2.04,0.11,3.8,18.7,13.9,22.7,BASEL,2005
2005-07-21,2029,4,0.69,1.0197,2.44,0.0,5.7,18.9,14.8,23.1,BASEL,2005
2005-07-22,2030,5,0.69,1.0149,1.7,0.0,3.5,17.6,13.1,20.0,BASEL,2005
2005-07-23,2031,5,0.67,1.0119,2.42,0.01,5.9,18.2,11.8,23.3,BASEL,2005
2005-07-24,2032,7,0.79,1.0102,1.24,0.92,0.4,19.0,15.9,23.7,BASEL,2005
2005-07-25,2033,7,0.9,1.0107,0.82,0.23,0.2,18.8,17.4,21.0,BASEL,2005
2005-07-26,2034,6,0.75,1.0123,2.78,0.02,7.9,21.5,17.2,26.8,BASEL,2005
2005-07-27,2035,2,0.62,1.0105,2.93,0.0,12.2,25.4,16.9,33.6,BASEL,2005
2005-07-28,2036,3,0.61,1.0115,2.88,0.0,12.4,26.8,20.4,34.6,BASEL,2005
2005-07-29,2037,6,0.76,1.0137,1.99,1.51,5.1,22.4,17.3,29.7,BASEL,2005
2005-07-30,2038,6,0.77,1.0164,1.66,0.0,2.8,19.2,15.2,23.4,BASEL,2005
2005-07-31,2039,5,0.67,1.0166,2.64,0.0,8.1,18.5,13.5,23.7,BASEL,2005
2005-08-01,2040,5,0.66,1.0167,2.64,0.2,8.4,19.1,13.1,24.5,BASEL,2005
2005-08-02,2041,8,0.95,1.0179,0.23,1.63,0.0,15.3,14.5,16.2,BASEL,2005
2005-08-03,2042,7,0.79,1.0216,1.55,0.08,2.7,17.4,14.4,22.8,BASEL,2005
2005-08-04,2043,1,0.65,1.0247,3.0,0.0,11.7,17.6,12.4,22.9,BASEL,2005
2005-08-05,2044,3,0.66,1.0218,2.72,0.13,9.9,18.2,10.7,24.8,BASEL,2005
2005-08-06,2045,6,0.69,1.0184,1.79,0.0,2.2,18.0,15.4,21.5,BASEL,2005
2005-08-07,2046,4,0.7,1.016,1.81,0.0,3.8,14.9,11.1,18.2,BASEL,2005
2005-08-08,2047,3,0.69,1.0181,2.42,0.0,8.8,14.0,9.1,19.3,BASEL,2005
2005-08-09,2048,0,0.63,1.0159,3.03,0.0,13.2,15.8,8.7,23.2,BASEL,2005
2005-08-10,2049,1,0.67,1.0142,2.93,0.0,12.7,17.3,9.9,24.3,BASEL,2005
2005-08-11,2050,4,0.67,1.0152,2.84,0.0,11.7,16.7,10.9,22.7,BASEL,2005
2005-08-12,2051,3,0.68,1.0155,2.7,0.3,10.3,18.5,11.1,26.5,BASEL,2005
2005-08-13,2052,6,0.72,1.0189,2.23,0.0,5.8,17.7,13.3,23.5,BASEL,2005
2005-08-14,2053,7,0.82,1.0172,0.82,0.51,1.0,15.0,12.4,20.0,BASEL,2005
2005-08-15,2054,8,0.9,1.0208,0.62,0.68,0.0,13.6,11.5,15.4,BASEL,2005
2005-08-16,2055,6,0.79,1.0202,1.66,0.0,5.1,16.0,12.2,21.2,BASEL,2005
2005-08-17,2056,1,0.7,1.017,2.77,0.0,12.6,18.4,10.1,25.6,BASEL,2005
2005-08-18,2057,3,0.68,1.0145,2.49,0.0,10.3,20.6,14.7,27.8,BASEL,2005
2005-08-19,2058,5,0.72,1.0162,1.64,0.1,5.4,19.8,16.4,25.8,BASEL,2005
2005-08-20,2059,7,0.85,1.0184,0.91,0.26,0.2,16.2,15.0,19.5,BASEL,2005
2005-08-21,2060,8,0.94,1.0151,0.23,2.2,0.0,15.1,13.8,16.3,BASEL,2005
2005-08-22,2061,8,0.9,1.0132,0.44,0.22,0.0,17.1,15.9,19.4,BASEL,2005
2005-08-23,2062,7,0.78,1.0157,1.86,0.0,3.7,17.9,15.2,22.0,BASEL,2005
2005-08-24,2063,7,0.79,1.0151,1.63,0.0,5.1,18.0,15.4,22.9,BASEL,2005
2005-08-25,2064,8,0.84,1.0119,0.82,0.47,0.1,17.3,15.2,21.9,BASEL,2005
2005-08-26,2065,6,0.76,1.0189,1.69,0.0,3.1,16.5,12.9,21.3,BASEL,2005
2005-08-27,2066,7,0.75,1.0184,1.89,0.0,3.4,16.3,11.2,21.2,BASEL,2005
2005-08-28,2067,2,0.72,1.0211,2.25,0.0,9.6,17.4,12.3,23.4,BASEL,2005
2005-08-29,2068,0,0.75,1.0228,2.51,0.0,12.3,18.5,11.6,25.6,BASEL,2005
2005-08-30,2069,1,0.75,1.0223,2.44,0.0,12.2,21.2,14.4,28.2,BASEL,2005
2005-08-31,2070,1,0.71,1.0164,2.41,0.0,12.0,22.6,16.2,29.9,BASEL,2005
2005-09-01,2071,3,0.73,1.0169,2.04,0.0,8.7,22.0,17.4,26.9,BASEL,2005
2005-09-02,2072,5,0.78,1.0225,2.02,0.0,7.6,21.4,17.5,27.1,BASEL,2005
2005-09-03,2073,3,0.78,1.0239,2.02,0.0,6.8,21.3,16.4,27.0,BASEL,2005
2005-09-04,2074,1,0.78,1.0216,2.11,0.0,7.5,20.1,15.4,26.0,BASEL,2005
2005-09-05,2075,3,0.71,1.0157,1.99,0.01,8.7,19.9,14.8,27.5,BASEL,2005
2005-09-06,2076,3,0.69,1.0114,2.17,0.0,9.9,20.7,15.6,27.5,BASEL,2005
2005-09-07,2077,2,0.7,1.0128,2.27,0.0,11.8,20.0,13.7,27.0,BASEL,2005
2005-09-08,2078,3,0.66,1.0143,2.21,0.12,11.0,21.4,15.0,28.4,BASEL,2005
2005-09-09,2079,6,0.82,1.0114,1.41,0.04,2.5,19.9,17.4,24.8,BASEL,2005
2005-09-10,2080,6,0.82,1.0114,1.29,1.83,2.1,18.8,15.0,24.2,BASEL,2005
2005-09-11,2081,7,0.85,1.011,0.95,0.3,0.8,16.3,15.1,18.7,BASEL,2005
2005-09-12,2082,6,0.82,1.0159,1.15,0.0,3.4,16.7,14.8,20.6,BASEL,2005
2005-09-13,2083,8,0.9,1.0234,0.57,0.01,0.2,16.5,14.5,18.5,BASEL,2005
2005-09-14,2084,8,0.82,1.0251,0.96,0.0,0.3,17.4,14.1,21.0,BASEL,2005
2005-09-15,2085,7,0.79,1.0204,1.4,0.0,3.0,17.2,12.8,22.0,BASEL,2005
2005-09-16,2086,7,0.78,1.0096,1.31,1.6,3.6,16.2,9.9,22.8,BASEL,2005
2005-09-17,2087,7,0.81,1.0179,0.55,0.0,0.7,10.3,6.5,14.1,BASEL,2005
2005-09-18,2088,7,0.73,1.0222,0.67,0.0,0.2,9.9,5.3,13.9,BASEL,2005
2005-09-19,2089,8,0.78,1.0227,0.87,0.0,0.7,10.1,6.9,13.7,BASEL,2005
