date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2004-06-09,1622,3,2.8,8.0,0.74,1.0191,2.25,0.0,6.8,19.9,13.2,25.4,DE_BILT,2004,6
2004-06-10,1623,7,2.3,8.0,0.85,1.0188,1.38,0.12,2.0,18.1,13.0,23.9,DE_BILT,2004,6
2004-06-11,1624,5,3.8,11.0,0.72,1.0172,2.81,0.0,10.7,17.1,13.2,21.2,DE_BILT,2004,6
2004-06-12,1625,7,3.7,12.0,0.79,1.0199,2.27,0.46,6.9,14.6,10.7,18.1,DE_BILT,2004,6
2004-06-13,1626,5,2.9,8.0,0.73,1.0298,2.17,0.0,6.3,13.6,7.2,18.1,DE_BILT,2004,6
2004-06-14,1627,3,2.5,8.0,0.79,1.028,2.4,0.0,7.8,16.5,6.9,23.9,DE_BILT,2004,6
2004-06-15,1628,3,3.2,11.0,0.78,1.0203,2.54,0.0,8.7,16.7,10.3,23.1,DE_BILT,2004,6
2004-06-16,1629,6,2.7,8.0,0.68,1.0193,2.13,0.0,6.0,15.2,8.6,19.4,DE_BILT,2004,6
2004-06-17,1630,6,4.3,13.0,0.75,1.0089,1.36,0.01,1.9,15.9,12.4,18.9,DE_BILT,2004,6
2004-06-18,1631,7,2.7,8.0,0.78,1.0053,1.49,0.44,2.5,15.0,11.1,19.2,DE_BILT,2004,6
2004-06-19,1632,6,3.4,11.0,0.69,1.0061,2.61,0.06,9.2,12.3,8.0,16.6,DE_BILT,2004,6
2004-06-20,1633,5,3.3,10.0,0.72,1.0062,2.52,0.23,8.6,12.4,8.0,17.3,DE_BILT,2004,6
2004-06-21,1634,6,3.0,9.0,0.79,1.01,2.14,0.36,6.1,12.9,9.1,17.6,DE_BILT,2004,6
2004-06-22,1635,6,2.4,8.0,0.79,1.0124,1.96,0.02,5.0,14.5,6.0,19.3,DE_BILT,2004,6
2004-06-23,1636,8,6.7,25.0,0.87,0.9992,1.49,2.18,2.5,15.5,12.9,19.9,DE_BILT,2004,6
2004-06-24,1637,7,7.1,17.0,0.79,1.0045,1.57,1.36,2.9,13.8,11.9,16.8,DE_BILT,2004,6
2004-06-25,1638,6,3.5,12.0,0.82,1.0162,1.75,0.09,3.8,12.9,7.2,17.0,DE_BILT,2004,6
2004-06-26,1639,4,2.1,6.0,0.72,1.0204,2.17,0.0,6.3,15.5,5.6,20.9,DE_BILT,2004,6
2004-06-27,1640,6,3.5,10.0,0.79,1.0168,2.02,0.15,5.4,17.8,13.8,22.3,DE_BILT,2004,6
2004-06-28,1641,4,3.1,10.0,0.71,1.024,2.86,0.0,11.1,15.4,8.4,20.4,DE_BILT,2004,6
2004-06-29,1642,5,3.1,10.0,0.77,1.0234,2.04,0.0,5.5,16.0,8.5,19.9,DE_BILT,2004,6
2004-06-30,1643,7,3.0,9.0,0.69,1.015,1.38,0.04,2.0,18.3,12.6,24.1,DE_BILT,2004,6
2004-07-01,1644,6,4.0,12.0,0.72,1.0108,2.41,0.05,7.9,16.1,12.3,19.1,DE_BILT,2004,7
2004-07-02,1645,6,4.2,12.0,0.81,1.0101,1.79,1.39,4.1,14.6,10.8,19.1,DE_BILT,2004,7
2004-07-03,1646,7,5.4,14.0,0.8,1.0113,2.09,3.07,5.9,15.0,12.0,19.1,DE_BILT,2004,7
2004-07-04,1647,7,3.4,10.0,0.86,1.0144,1.39,0.16,2.1,14.6,11.9,18.8,DE_BILT,2004,7
2004-07-05,1648,4,2.3,10.0,0.78,1.0175,2.96,0.02,12.0,15.3,9.9,20.5,DE_BILT,2004,7
2004-07-06,1649,1,1.9,7.0,0.7,1.0222,3.05,0.0,12.7,15.6,6.8,21.4,DE_BILT,2004,7
2004-07-07,1650,3,5.0,14.0,0.72,1.0149,2.4,0.51,8.0,16.7,10.4,22.1,DE_BILT,2004,7
2004-07-08,1651,6,2.7,10.0,0.82,1.008,1.83,0.77,4.4,16.8,13.0,21.4,DE_BILT,2004,7
2004-07-09,1652,7,2.9,11.0,0.88,1.0077,1.49,0.71,2.6,15.0,12.5,18.8,DE_BILT,2004,7
2004-07-10,1653,4,3.5,11.0,0.71,1.0131,2.94,0.22,12.0,15.1,10.1,18.7,DE_BILT,2004,7
2004-07-11,1654,7,3.5,9.0,0.82,1.0099,1.54,0.06,2.9,14.1,10.5,17.9,DE_BILT,2004,7
2004-07-12,1655,8,3.1,10.0,0.82,1.0115,1.33,1.35,1.9,13.8,12.7,16.7,DE_BILT,2004,7
2004-07-13,1656,5,2.7,10.0,0.75,1.0164,2.7,0.04,10.3,14.2,9.6,18.3,DE_BILT,2004,7
2004-07-14,1657,8,4.0,12.0,0.87,1.0155,1.1,0.43,1.0,15.9,9.5,20.5,DE_BILT,2004,7
2004-07-15,1658,8,3.0,10.0,0.87,1.0146,0.72,0.0,0.0,17.8,15.4,20.2,DE_BILT,2004,7
2004-07-16,1659,7,2.5,9.0,0.88,1.0148,1.42,0.02,2.4,18.1,13.1,21.6,DE_BILT,2004,7
2004-07-17,1660,5,2.6,16.0,0.83,1.0125,2.41,1.99,8.4,19.6,11.8,28.7,DE_BILT,2004,7
2004-07-18,1661,7,2.0,7.0,0.9,1.0145,1.39,0.19,2.3,17.9,14.6,22.2,DE_BILT,2004,7
2004-07-19,1662,4,2.6,8.0,0.8,1.0179,2.12,0.0,6.5,17.0,12.8,22.2,DE_BILT,2004,7
2004-07-20,1663,5,2.0,7.0,0.88,1.0146,1.6,0.26,3.4,16.7,12.7,21.9,DE_BILT,2004,7
2004-07-21,1664,5,1.6,5.0,0.88,1.016,1.75,0.0,4.3,18.4,12.8,23.4,DE_BILT,2004,7
2004-07-22,1665,4,1.6,13.0,0.79,1.0188,2.61,0.0,10.1,20.3,13.6,26.2,DE_BILT,2004,7
2004-07-23,1666,4,2.3,8.0,0.86,1.0196,1.91,0.3,5.3,18.6,10.7,24.0,DE_BILT,2004,7
2004-07-24,1667,3,1.9,8.0,0.78,1.0239,2.47,0.0,9.2,16.9,9.1,24.0,DE_BILT,2004,7
2004-07-25,1668,7,2.6,9.0,0.87,1.0183,0.76,0.14,0.1,14.6,11.7,17.1,DE_BILT,2004,7
2004-07-26,1669,4,2.7,9.0,0.79,1.0162,2.7,0.53,11.0,16.1,9.7,20.6,DE_BILT,2004,7
2004-07-27,1670,2,1.4,5.0,0.77,1.0208,2.52,0.0,9.7,15.8,8.1,22.6,DE_BILT,2004,7
2004-07-28,1671,2,1.8,5.0,0.75,1.021,2.01,0.0,6.2,17.6,9.8,23.3,DE_BILT,2004,7
2004-07-29,1672,0,2.5,9.0,0.67,1.0172,2.89,0.0,12.8,19.6,11.7,26.2,DE_BILT,2004,7
2004-07-30,1673,2,1.8,8.0,0.7,1.0182,2.63,0.0,10.8,20.5,11.8,27.8,DE_BILT,2004,7
2004-07-31,1674,4,1.5,5.0,0.77,1.0202,2.09,0.0,6.9,19.5,12.4,25.8,DE_BILT,2004,7
2004-08-01,1675,4,1.9,6.0,0.82,1.02,2.24,0.0,8.0,19.2,14.6,23.9,DE_BILT,2004,8
2004-08-02,1676,1,2.3,6.0,0.76,1.0168,2.59,0.0,10.7,20.1,11.8,26.2,DE_BILT,2004,8
2004-08-03,1677,2,2.6,8.0,0.69,1.0118,2.69,0.0,11.6,21.9,13.8,27.4,DE_BILT,2004,8
2004-08-04,1678,2,2.2,7.0,0.7,1.0116,2.34,0.0,8.9,22.4,15.8,28.1,DE_BILT,2004,8
2004-08-05,1679,3,2.8,8.0,0.72,1.012,2.08,0.0,7.1,23.6,18.2,29.6,DE_BILT,2004,8
2004-08-06,1680,4,2.0,6.0,0.71,1.0132,2.22,0.0,8.2,23.0,17.0,30.0,DE_BILT,2004,8
2004-08-07,1681,5,1.8,6.0,0.83,1.0137,1.59,0.0,4.0,21.5,17.5,25.6,DE_BILT,2004,8
2004-08-08,1682,2,3.4,11.0,0.65,1.0091,2.75,0.0,12.6,24.5,17.2,31.0,DE_BILT,2004,8
2004-08-09,1683,0,4.4,12.0,0.49,1.0099,2.52,0.0,10.8,26.5,20.8,32.5,DE_BILT,2004,8
2004-08-10,1684,4,4.0,12.0,0.68,1.011,1.43,2.11,3.2,22.0,17.8,28.4,DE_BILT,2004,8
2004-08-11,1685,4,2.3,7.0,0.79,1.0109,2.11,0.36,7.8,21.0,17.2,26.3,DE_BILT,2004,8
2004-08-12,1686,7,2.6,8.0,0.85,1.0069,1.04,0.31,1.3,19.3,16.4,24.5,DE_BILT,2004,8
2004-08-13,1687,8,3.9,11.0,0.95,1.0036,0.83,2.87,0.5,16.9,15.8,20.1,DE_BILT,2004,8
2004-08-14,1688,4,3.0,7.0,0.83,1.0147,2.29,0.01,9.4,19.2,13.9,24.0,DE_BILT,2004,8
2004-08-15,1689,6,2.1,9.0,0.85,1.0173,1.91,0.26,6.6,19.4,13.1,25.3,DE_BILT,2004,8
2004-08-16,1690,6,2.2,8.0,0.91,1.0075,1.24,1.63,2.4,18.4,14.6,22.5,DE_BILT,2004,8
2004-08-17,1691,5,2.4,8.0,0.8,1.0049,2.17,0.0,8.8,19.8,13.9,24.1,DE_BILT,2004,8
2004-08-18,1692,6,4.1,16.0,0.79,1.0026,1.58,0.09,4.6,20.9,17.0,26.2,DE_BILT,2004,8
2004-08-19,1693,3,5.9,19.0,0.76,1.0039,1.85,0.0,6.5,18.8,15.5,23.5,DE_BILT,2004,8
2004-08-20,1694,6,3.7,12.0,0.86,1.0061,1.05,0.31,1.6,16.3,12.6,20.0,DE_BILT,2004,8
2004-08-21,1695,4,2.6,12.0,0.86,1.014,1.64,0.15,5.2,13.7,7.9,19.2,DE_BILT,2004,8
2004-08-22,1696,5,2.3,9.0,0.78,1.0209,1.88,0.0,7.0,15.1,9.6,21.1,DE_BILT,2004,8
2004-08-23,1697,5,2.7,8.0,0.81,1.0145,1.7,0.04,5.8,16.3,10.1,23.1,DE_BILT,2004,8
2004-08-24,1698,7,3.4,12.0,0.89,1.0079,1.35,1.06,3.5,16.9,14.3,22.0,DE_BILT,2004,8
2004-08-25,1699,6,4.0,11.0,0.85,1.006,1.6,0.71,5.2,16.4,14.3,20.6,DE_BILT,2004,8
2004-08-26,1700,6,3.3,12.0,0.84,1.0131,1.67,0.08,5.8,16.2,13.1,19.8,DE_BILT,2004,8
2004-08-27,1701,8,4.5,12.0,0.95,1.0099,0.54,0.85,0.0,15.6,14.8,16.5,DE_BILT,2004,8
2004-08-28,1702,5,1.8,9.0,0.81,1.0122,2.1,0.0,9.5,15.1,8.6,20.3,DE_BILT,2004,8
2004-08-29,1703,7,3.1,10.0,0.81,1.0113,1.36,0.02,3.9,15.5,8.7,20.4,DE_BILT,2004,8
2004-08-30,1704,5,4.0,13.0,0.85,1.0092,1.66,1.02,6.1,14.6,12.6,18.3,DE_BILT,2004,8
2004-08-31,1705,6,3.3,11.0,0.85,1.0157,1.44,0.84,4.6,14.0,9.6,18.1,DE_BILT,2004,8
2004-09-01,1706,4,1.2,4.0,0.82,1.0177,1.57,0.0,6.3,14.3,9.1,21.1,DE_BILT,2004,9
2004-09-02,1707,0,2.0,7.0,0.77,1.0184,2.13,0.0,11.3,15.7,8.0,23.3,DE_BILT,2004,9
2004-09-03,1708,1,1.3,6.0,0.81,1.0227,1.91,0.0,9.4,17.7,9.2,26.0,DE_BILT,2004,9
2004-09-04,1709,1,1.6,5.0,0.81,1.0281,1.97,0.0,10.1,19.3,13.2,26.0,DE_BILT,2004,9
2004-09-05,1710,1,1.3,5.0,0.83,1.0278,1.75,0.0,8.3,19.4,11.4,28.0,DE_BILT,2004,9
2004-09-06,1711,0,3.2,9.0,0.78,1.0271,1.89,0.0,9.7,19.7,12.8,26.3,DE_BILT,2004,9
2004-09-07,1712,2,4.0,9.0,0.8,1.0317,1.99,0.0,10.8,18.3,12.7,24.3,DE_BILT,2004,9
2004-09-08,1713,0,3.2,8.0,0.79,1.0333,1.97,0.0,10.8,16.1,7.9,22.0,DE_BILT,2004,9
2004-09-09,1714,0,3.8,11.0,0.64,1.0278,2.08,0.0,12.1,16.7,9.8,23.3,DE_BILT,2004,9
2004-09-10,1715,2,3.3,9.0,0.67,1.0162,1.86,0.04,10.0,18.3,10.5,25.9,DE_BILT,2004,9
2004-09-11,1716,6,3.5,14.0,0.85,1.0125,1.21,0.04,4.4,18.6,15.4,22.3,DE_BILT,2004,9
2004-09-12,1717,6,5.6,15.0,0.66,1.0126,1.67,0.02,8.5,16.1,13.6,19.6,DE_BILT,2004,9
2004-09-13,1718,6,4.8,14.0,0.8,1.0065,0.83,0.32,1.8,15.1,12.0,19.4,DE_BILT,2004,9
2004-09-14,1719,4,5.8,17.0,0.79,1.0057,1.6,0.13,8.2,14.3,11.2,19.8,DE_BILT,2004,9
2004-09-15,1720,4,3.0,9.0,0.88,1.0163,1.17,0.4,4.4,12.1,6.4,16.1,DE_BILT,2004,9
2004-09-16,1721,2,1.8,8.0,0.82,1.0253,1.53,0.0,7.8,11.7,4.5,18.8,DE_BILT,2004,9
2004-09-17,1722,4,3.2,10.0,0.67,1.0215,1.53,0.0,7.9,15.1,9.0,20.4,DE_BILT,2004,9
2004-09-18,1723,8,3.7,12.0,0.72,1.0132,0.82,0.06,2.0,16.7,12.7,20.9,DE_BILT,2004,9
2004-09-19,1724,3,3.2,10.0,0.76,1.0156,1.67,0.0,9.7,14.6,9.0,19.2,DE_BILT,2004,9
2004-09-20,1725,8,5.8,17.0,0.84,1.0087,0.41,0.18,0.0,14.1,11.5,15.8,DE_BILT,2004,9
2004-09-21,1726,7,5.6,16.0,0.7,1.0119,1.27,0.31,6.0,13.8,11.0,16.7,DE_BILT,2004,9
2004-09-22,1727,8,3.9,14.0,0.91,1.0119,0.4,2.26,0.0,12.0,10.5,14.4,DE_BILT,2004,9
2004-09-23,1728,6,3.7,13.0,0.89,1.0063,0.78,0.64,2.1,12.5,10.0,15.3,DE_BILT,2004,9
2004-09-24,1729,7,3.0,11.0,0.87,1.0134,1.04,0.69,4.3,11.5,8.0,15.6,DE_BILT,2004,9
2004-09-25,1730,7,3.2,10.0,0.83,1.0187,0.67,0.32,1.4,12.0,10.3,15.1,DE_BILT,2004,9
2004-09-26,1731,7,2.5,9.0,0.87,1.0199,1.01,0.0,4.2,13.9,9.5,18.0,DE_BILT,2004,9
2004-09-27,1732,7,3.0,10.0,0.85,1.0191,1.07,0.06,4.9,15.5,13.0,18.7,DE_BILT,2004,9
2004-09-28,1733,8,3.8,12.0,0.91,1.016,0.43,0.68,0.2,15.5,13.6,17.8,DE_BILT,2004,9
2004-09-29,1734,6,2.5,8.0,0.84,1.0163,1.04,0.04,4.8,12.9,8.2,16.2,DE_BILT,2004,9
2004-09-30,1735,7,2.2,6.0,0.86,1.0199,0.77,0.03,2.5,11.8,6.3,14.1,DE_BILT,2004,9
2004-10-01,1736,8,1.8,5.0,0.92,1.0176,0.57,0.04,1.1,14.5,11.1,17.5,DE_BILT,2004,10
2004-10-02,1737,5,4.1,11.0,0.81,1.0171,1.15,0.0,6.4,13.9,11.4,17.4,DE_BILT,2004,10
2004-10-03,1738,7,3.4,10.0,0.83,1.0188,0.68,0.01,2.0,14.1,10.9,16.5,DE_BILT,2004,10
2004-10-04,1739,7,3.9,12.0,0.84,1.0105,0.52,0.29,0.9,15.1,13.1,18.8,DE_BILT,2004,10
2004-10-05,1740,7,2.9,9.0,0.89,1.0102,0.43,0.0,0.4,13.7,10.5,16.5,DE_BILT,2004,10
2004-10-06,1741,4,4.5,13.0,0.83,1.0133,1.15,0.65,7.0,12.3,8.9,17.0,DE_BILT,2004,10
2004-10-07,1742,4,3.6,11.0,0.82,1.0164,1.04,0.01,6.0,10.8,6.4,15.3,DE_BILT,2004,10
2004-10-08,1743,5,1.4,7.0,0.91,1.0183,0.75,0.05,3.1,9.4,3.9,15.5,DE_BILT,2004,10
2004-10-09,1744,1,2.3,7.0,0.82,1.0195,1.3,0.0,9.4,8.8,2.4,14.5,DE_BILT,2004,10
2004-10-10,1745,0,4.7,13.0,0.76,1.0188,1.3,0.0,9.7,8.6,4.9,13.6,DE_BILT,2004,10
2004-10-11,1746,0,6.0,14.0,0.7,1.0209,1.29,0.0,9.8,8.2,4.4,12.6,DE_BILT,2004,10
2004-10-12,1747,3,5.2,11.0,0.68,1.0174,1.07,0.0,7.1,8.6,4.9,12.1,DE_BILT,2004,10
2004-10-13,1748,4,3.9,9.0,0.81,1.012,0.88,0.0,5.0,11.2,6.8,16.0,DE_BILT,2004,10
2004-10-14,1749,7,4.4,13.0,0.8,1.0017,0.46,0.0,1.0,12.3,10.7,14.4,DE_BILT,2004,10
2004-10-15,1750,6,3.0,8.0,0.83,0.997,0.95,0.88,6.2,10.1,7.6,13.3,DE_BILT,2004,10
2004-10-16,1751,8,2.5,7.0,0.91,0.9978,0.27,0.02,0.0,7.9,6.6,9.3,DE_BILT,2004,10
2004-10-17,1752,8,3.0,9.0,0.92,0.9998,0.35,0.0,0.4,8.5,6.9,10.9,DE_BILT,2004,10
2004-10-18,1753,5,2.4,9.0,0.89,1.0065,0.65,0.27,3.1,9.1,4.9,13.4,DE_BILT,2004,10
2004-10-19,1754,2,2.7,8.0,0.88,1.0083,0.95,0.0,6.9,8.8,3.2,14.3,DE_BILT,2004,10
2004-10-20,1755,7,3.9,9.0,0.93,0.9987,0.41,0.78,0.9,13.4,8.8,18.0,DE_BILT,2004,10
2004-10-21,1756,4,6.1,20.0,0.74,1.0067,1.05,0.48,8.7,12.8,10.3,16.2,DE_BILT,2004,10
2004-10-22,1757,3,4.5,12.0,0.79,1.0119,0.93,0.0,7.2,13.2,10.3,17.2,DE_BILT,2004,10
2004-10-23,1758,8,4.9,12.0,0.86,1.0071,0.24,0.9,0.0,15.4,13.2,17.6,DE_BILT,2004,10
2004-10-24,1759,8,3.9,9.0,0.84,1.0052,0.23,0.12,0.0,16.0,14.9,17.1,DE_BILT,2004,10
2004-10-25,1760,5,6.4,18.0,0.79,1.0057,0.58,0.07,3.0,13.0,9.4,15.4,DE_BILT,2004,10
2004-10-26,1761,3,2.1,7.0,0.88,1.0122,0.71,0.0,4.8,8.5,2.2,13.8,DE_BILT,2004,10
2004-10-27,1762,6,4.0,10.0,0.83,1.0054,0.74,0.0,5.3,8.5,2.5,12.3,DE_BILT,2004,10
2004-10-28,1763,6,3.2,8.0,0.92,0.998,0.47,0.2,2.1,11.8,9.9,14.8,DE_BILT,2004,10
2004-10-29,1764,4,2.1,8.0,0.89,0.9993,0.69,0.0,4.9,12.3,8.5,17.1,DE_BILT,2004,10
2004-10-30,1765,6,1.1,5.0,0.94,1.0085,0.77,0.02,6.3,9.5,4.9,15.0,DE_BILT,2004,10
2004-10-31,1766,7,1.9,8.0,0.89,1.0206,0.21,0.0,0.0,10.3,5.1,12.4,DE_BILT,2004,10
2004-11-01,1767,8,3.3,8.0,0.84,1.0223,0.29,0.0,0.5,8.0,4.0,10.1,DE_BILT,2004,11
2004-11-02,1768,8,3.0,8.0,0.9,1.0198,0.2,0.15,0.0,8.6,7.2,9.9,DE_BILT,2004,11
2004-11-03,1769,8,1.6,5.0,0.97,1.0183,0.24,0.27,0.2,10.1,8.3,12.6,DE_BILT,2004,11
2004-11-04,1770,5,2.5,7.0,0.94,1.0196,0.36,0.08,1.4,9.8,6.3,12.8,DE_BILT,2004,11
2004-11-05,1771,4,3.0,9.0,0.8,1.0254,0.52,0.04,3.4,9.1,6.6,12.7,DE_BILT,2004,11
2004-11-06,1772,7,2.1,8.0,0.9,1.0229,0.35,0.04,1.4,9.3,5.9,12.9,DE_BILT,2004,11
2004-11-07,1773,7,1.5,5.0,0.86,1.0231,0.55,0.0,4.1,7.6,5.4,11.8,DE_BILT,2004,11
2004-11-08,1774,7,1.9,5.0,0.88,1.018,0.26,0.0,0.5,6.8,3.9,9.2,DE_BILT,2004,11
2004-11-09,1775,2,2.3,6.0,0.87,1.0147,0.76,0.0,8.0,2.7,0.1,6.3,DE_BILT,2004,11
2004-11-10,1776,8,2.3,7.0,0.93,1.0092,0.17,0.55,0.0,6.3,3.4,8.5,DE_BILT,2004,11
2004-11-11,1777,5,1.6,6.0,0.91,1.0213,0.34,0.0,1.6,3.5,-0.8,5.8,DE_BILT,2004,11
2004-11-12,1778,4,3.6,13.0,0.94,1.0191,0.38,0.35,2.2,5.1,0.3,10.2,DE_BILT,2004,11
2004-11-13,1779,4,2.5,15.0,0.86,1.0272,0.61,0.27,6.0,5.0,1.4,9.0,DE_BILT,2004,11
2004-11-14,1780,4,1.6,4.0,0.9,1.0324,0.6,0.0,6.0,4.5,-0.6,10.1,DE_BILT,2004,11
2004-11-15,1781,8,2.8,7.0,0.89,1.0255,0.16,0.0,0.0,7.4,3.3,8.8,DE_BILT,2004,11
2004-11-16,1782,8,3.3,9.0,0.94,1.0238,0.15,0.08,0.0,10.2,8.6,11.5,DE_BILT,2004,11
2004-11-17,1783,8,5.4,15.0,0.93,1.0173,0.15,0.86,0.0,11.4,10.1,12.6,DE_BILT,2004,11
2004-11-18,1784,8,3.9,13.0,0.89,1.0092,0.15,2.65,0.0,7.5,2.6,11.9,DE_BILT,2004,11
2004-11-19,1785,6,3.8,18.0,0.86,1.0133,0.4,0.58,3.0,3.4,1.2,6.0,DE_BILT,2004,11
2004-11-20,1786,5,2.6,11.0,0.91,1.0209,0.39,0.45,3.0,2.0,-1.5,5.7,DE_BILT,2004,11
2004-11-21,1787,6,3.1,9.0,0.96,1.0226,0.26,0.21,1.1,1.4,-1.4,6.9,DE_BILT,2004,11
2004-11-22,1788,8,5.7,14.0,0.88,1.0138,0.14,0.08,0.0,11.1,6.9,12.8,DE_BILT,2004,11
2004-11-23,1789,3,2.6,11.0,0.88,1.0259,0.45,0.03,4.3,6.6,-1.3,11.0,DE_BILT,2004,11
2004-11-24,1790,0,1.4,4.0,0.93,1.0332,0.57,0.0,6.9,1.3,-2.7,7.1,DE_BILT,2004,11
2004-11-25,1791,6,1.7,5.0,0.98,1.0266,0.13,0.0,0.0,-1.9,-4.2,-0.5,DE_BILT,2004,11
2004-11-26,1792,8,3.8,9.0,0.98,1.0213,0.13,0.38,0.0,3.8,-1.9,8.3,DE_BILT,2004,11
2004-11-27,1793,8,2.4,7.0,0.93,1.0215,0.13,0.0,0.0,8.0,6.3,9.7,DE_BILT,2004,11
2004-11-28,1794,8,2.6,8.0,0.96,1.0122,0.13,0.5,0.0,8.0,6.6,9.1,DE_BILT,2004,11
2004-11-29,1795,8,1.1,4.0,0.98,1.017,0.13,0.0,0.0,7.2,5.0,8.2,DE_BILT,2004,11
2004-11-30,1796,7,2.2,8.0,0.97,1.0152,0.23,0.0,1.0,4.9,2.4,7.5,DE_BILT,2004,11
2004-12-01,1797,8,2.1,7.0,0.92,1.0088,0.12,0.0,0.0,3.3,3.0,3.9,DE_BILT,2004,12
2004-12-02,1798,3,1.1,3.0,0.95,1.0125,0.45,0.0,5.6,1.9,-2.3,7.4,DE_BILT,2004,12
2004-12-03,1799,8,1.0,3.0,0.99,1.0215,0.18,0.0,0.8,1.7,-0.5,4.8,DE_BILT,2004,12
2004-12-04,1800,8,2.3,5.0,0.99,1.0289,0.11,0.04,0.0,3.3,0.0,5.6,DE_BILT,2004,12
2004-12-05,1801,7,2.3,7.0,0.98,1.0283,0.14,0.0,0.2,6.7,1.5,9.3,DE_BILT,2004,12
2004-12-06,1802,8,2.6,6.0,0.97,1.0287,0.14,0.0,0.3,6.7,2.0,8.9,DE_BILT,2004,12
2004-12-07,1803,8,2.2,7.0,0.96,1.0299,0.19,0.0,1.0,6.4,5.3,7.2,DE_BILT,2004,12
2004-12-08,1804,6,1.6,4.0,0.94,1.0322,0.17,0.0,0.7,5.1,0.4,7.4,DE_BILT,2004,12
2004-12-09,1805,4,2.5,6.0,0.98,1.0275,0.15,0.0,0.4,-0.7,-3.3,1.0,DE_BILT,2004,12
2004-12-10,1806,7,2.1,5.0,0.99,1.0258,0.11,0.0,0.0,-0.2,-5.0,2.2,DE_BILT,2004,12
2004-12-11,1807,8,1.3,4.0,0.95,1.0296,0.11,0.0,0.0,3.6,2.2,5.2,DE_BILT,2004,12
2004-12-12,1808,8,3.3,9.0,0.92,1.0307,0.11,0.0,0.0,2.7,1.1,3.6,DE_BILT,2004,12
2004-12-13,1809,8,2.7,6.0,0.92,1.0303,0.11,0.0,0.0,-1.2,-1.9,1.2,DE_BILT,2004,12
2004-12-14,1810,7,3.2,9.0,0.96,1.0269,0.11,0.0,0.0,0.4,-2.0,3.8,DE_BILT,2004,12
2004-12-15,1811,6,3.9,8.0,0.9,1.0199,0.15,0.0,0.5,4.0,0.8,6.0,DE_BILT,2004,12
2004-12-16,1812,6,5.0,13.0,0.95,1.0059,0.11,0.41,0.0,5.5,2.4,7.3,DE_BILT,2004,12
2004-12-17,1813,7,4.0,15.0,0.89,0.9951,0.17,0.96,0.8,6.0,4.3,8.1,DE_BILT,2004,12
2004-12-18,1814,6,3.8,13.0,0.83,1.0049,0.2,0.14,1.3,4.6,0.8,7.6,DE_BILT,2004,12
2004-12-19,1815,2,2.0,8.0,0.9,1.0112,0.44,0.0,6.2,0.5,-3.8,5.5,DE_BILT,2004,12
2004-12-20,1816,1,1.8,6.0,0.89,1.0215,0.46,0.0,6.6,-1.7,-5.0,4.0,DE_BILT,2004,12
2004-12-21,1817,4,2.2,5.0,0.9,1.0231,0.29,0.0,3.0,-2.7,-6.0,-0.5,DE_BILT,2004,12
2004-12-22,1818,8,5.8,14.0,0.96,1.0131,0.11,0.25,0.0,3.6,-0.5,7.4,DE_BILT,2004,12
2004-12-23,1819,8,5.7,16.0,0.88,1.0056,0.19,0.04,1.1,9.7,7.1,11.6,DE_BILT,2004,12
2004-12-24,1820,6,5.9,15.0,0.79,0.9991,0.36,1.03,4.4,8.8,6.9,10.3,DE_BILT,2004,12
2004-12-25,1821,4,3.9,14.0,0.9,0.9947,0.33,0.32,3.6,3.6,-0.1,7.1,DE_BILT,2004,12
2004-12-26,1822,3,0.8,4.0,0.97,1.0082,0.42,0.0,5.5,-1.3,-4.7,4.3,DE_BILT,2004,12
2004-12-27,1823,3,1.9,8.0,0.93,1.0172,0.47,0.0,6.6,-2.0,-6.5,4.1,DE_BILT,2004,12
2004-12-28,1824,7,4.5,13.0,0.92,1.0052,0.15,0.83,0.5,2.5,-1.7,5.3,DE_BILT,2004,12
2004-12-29,1825,6,2.4,11.0,0.9,1.0238,0.37,0.27,4.5,4.1,0.9,7.3,DE_BILT,2004,12
2004-12-30,1826,7,5.0,11.0,0.94,1.0258,0.11,0.05,0.0,6.8,4.8,8.6,DE_BILT,2004,12
2004-12-31,1827,8,4.1,11.0,0.94,1.0215,0.11,0.29,0.0,8.7,7.2,9.4,DE_BILT,2004,12
2005-01-01,1828,7,4.5,17.0,0.9,1.0186,0.2,0.13,1.2,6.9,2.8,10.6,DE_BILT,2005,1
2005-01-02,1829,6,5.9,15.0,0.69,1.0195,0.2,0.0,1.1,6.4,5.6,8.6,DE_BILT,2005,1
2005-01-03,1830,6,4.8,13.0,0.83,1.0281,0.17,0.0,0.6,7.5,5.8,8.9,DE_BILT,2005,1
2005-01-04,1831,8,6.6,14.0,0.85,1.0237,0.11,0.16,0.0,7.6,6.6,9.3,DE_BILT,2005,1
2005-01-05,1832,7,4.2,12.0,0.92,1.0221,0.11,0.32,0.0,5.9,3.1,7.7,DE_BILT,2005,1
2005-01-06,1833,4,5.0,13.0,0.86,1.0261,0.42,0.03,5.1,7.7,5.6,9.5,DE_BILT,2005,1
2005-01-07,1834,8,8.0,18.0,0.83,1.0214,0.12,0.0,0.0,11.2,9.3,12.5,DE_BILT,2005,1
2005-01-08,1835,5,8.8,24.0,0.69,1.0128,0.25,0.0,1.8,9.1,5.3,11.8,DE_BILT,2005,1
