date,days,cloud_cover,humidity,pressure,global_radiation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2005-04-13,1930,4,0.74,1.0094,2.41,9.1,11.6,6.8,16.4,ROMA,2005,4
2005-04-14,1931,3,0.74,1.0116,2.34,10.7,12.4,8.2,16.6,ROMA,2005,4
2005-04-15,1932,3,0.75,1.0113,2.5,10.7,12.7,7.8,17.6,ROMA,2005,4
2005-04-16,1933,6,0.76,1.0056,0.58,1.8,11.2,8.8,13.6,ROMA,2005,4
2005-04-17,1934,5,0.78,0.9998,0.89,2.8,10.7,7.6,13.8,ROMA,2005,4
2005-04-18,1935,3,0.72,1.0026,2.18,6.4,10.5,5.0,16.0,ROMA,2005,4
2005-04-19,1936,7,0.8,1.0069,1.28,1.6,14.2,10.8,17.6,ROMA,2005,4
2005-04-20,1937,5,0.74,1.0088,1.56,4.4,12.7,10.2,15.2,ROMA,2005,4
2005-04-21,1938,4,0.74,1.008,2.26,10.0,11.3,6.6,16.0,ROMA,2005,4
2005-04-22,1939,2,0.77,1.0145,2.0,9.9,11.1,6.0,16.2,ROMA,2005,4
2005-04-23,1940,3,0.76,1.0191,2.44,9.7,12.0,6.8,17.2,ROMA,2005,4
2005-04-24,1941,6,0.62,1.0178,1.58,2.8,13.6,8.8,18.4,ROMA,2005,4
2005-04-25,1942,7,0.84,1.0134,0.94,1.6,15.6,12.6,18.6,ROMA,2005,4
2005-04-26,1943,2,0.68,1.0163,2.66,10.6,14.7,9.2,20.2,ROMA,2005,4
2005-04-27,1944,0,0.72,1.0193,2.74,12.4,15.1,9.2,21.0,ROMA,2005,4
2005-04-28,1945,2,0.68,1.0194,2.73,12.4,15.7,9.4,22.0,ROMA,2005,4
2005-04-29,1946,3,0.72,1.0177,2.5,10.0,16.6,10.0,23.2,ROMA,2005,4
2005-04-30,1947,2,0.72,1.0166,2.69,12.7,18.2,13.2,23.2,ROMA,2005,4
2005-05-01,1948,1,0.72,1.0183,2.7,12.1,17.0,11.6,22.4,ROMA,2005,5
2005-05-02,1949,1,0.66,1.0213,2.76,12.6,18.3,11.2,25.4,ROMA,2005,5
2005-05-03,1950,3,0.64,1.0213,2.58,10.9,17.9,12.0,23.8,ROMA,2005,5
2005-05-04,1951,5,0.66,1.0144,2.22,6.6,18.6,14.0,23.2,ROMA,2005,5
2005-05-05,1952,5,0.84,1.0089,2.04,6.7,16.8,13.8,19.8,ROMA,2005,5
2005-05-06,1953,2,0.69,1.0061,2.84,11.7,16.1,11.0,21.2,ROMA,2005,5
2005-05-07,1954,1,0.65,1.0102,2.82,11.8,15.8,9.4,22.2,ROMA,2005,5
2005-05-08,1955,4,0.78,1.0085,1.82,7.6,16.2,12.6,19.8,ROMA,2005,5
2005-05-09,1956,3,0.7,1.0106,2.77,9.8,16.8,13.6,20.0,ROMA,2005,5
2005-05-10,1957,6,0.69,1.0126,1.33,2.6,17.8,15.0,20.6,ROMA,2005,5
2005-05-11,1958,4,0.74,1.0127,2.24,7.0,18.3,12.8,23.8,ROMA,2005,5
2005-05-12,1959,3,0.67,1.013,2.67,12.2,18.6,12.8,24.4,ROMA,2005,5
2005-05-13,1960,5,0.69,1.0162,1.75,5.2,19.3,15.0,23.6,ROMA,2005,5
2005-05-14,1961,5,0.63,1.0151,1.5,5.4,19.7,14.6,24.8,ROMA,2005,5
2005-05-15,1962,4,0.6,1.015,2.78,10.0,18.9,14.2,23.6,ROMA,2005,5
2005-05-16,1963,4,0.54,1.0139,2.89,12.0,18.4,13.0,23.8,ROMA,2005,5
2005-05-17,1964,7,0.73,1.0107,0.9,1.6,19.0,15.4,22.6,ROMA,2005,5
2005-05-18,1965,7,0.8,1.0097,1.59,5.6,16.5,14.8,18.2,ROMA,2005,5
2005-05-19,1966,5,0.64,1.0158,2.49,11.2,17.8,13.4,22.2,ROMA,2005,5
2005-05-20,1967,1,0.61,1.0192,3.08,12.0,17.6,10.6,24.6,ROMA,2005,5
2005-05-21,1968,2,0.57,1.018,3.04,12.4,17.8,11.0,24.6,ROMA,2005,5
2005-05-22,1969,4,0.76,1.0163,2.5,6.8,18.6,13.0,24.2,ROMA,2005,5
2005-05-23,1970,4,0.56,1.0152,2.4,7.4,19.7,14.2,25.2,ROMA,2005,5
2005-05-24,1971,3,0.7,1.0168,2.93,10.9,19.8,15.0,24.6,ROMA,2005,5
2005-05-25,1972,1,0.62,1.0187,2.84,12.0,20.9,14.6,27.2,ROMA,2005,5
2005-05-26,1973,1,0.55,1.0181,2.96,12.4,21.8,14.8,28.8,ROMA,2005,5
2005-05-27,1974,1,0.62,1.0175,2.89,11.4,22.4,16.8,28.0,ROMA,2005,5
2005-05-28,1975,2,0.63,1.0163,2.66,10.0,24.1,18.2,30.0,ROMA,2005,5
2005-05-29,1976,2,0.66,1.016,2.32,8.4,23.2,16.6,29.8,ROMA,2005,5
2005-05-30,1977,3,0.68,1.0156,2.7,10.0,23.3,16.8,29.8,ROMA,2005,5
2005-05-31,1978,4,0.76,1.0149,2.04,6.6,22.1,18.0,26.2,ROMA,2005,5
2005-06-01,1979,3,0.67,1.0142,2.76,10.2,21.7,16.0,27.4,ROMA,2005,6
2005-06-02,1980,3,0.69,1.0142,2.55,10.8,22.5,18.0,27.0,ROMA,2005,6
2005-06-03,1981,2,0.71,1.0153,2.85,12.5,22.5,16.6,28.4,ROMA,2005,6
2005-06-04,1982,2,0.66,1.016,2.63,10.7,23.3,17.8,28.8,ROMA,2005,6
2005-06-05,1983,4,0.82,1.0141,2.38,9.9,22.8,19.2,26.4,ROMA,2005,6
2005-06-06,1984,4,0.74,1.0124,2.51,7.3,21.7,17.2,26.2,ROMA,2005,6
2005-06-07,1985,2,0.68,1.0139,2.7,10.8,21.2,15.4,27.0,ROMA,2005,6
2005-06-08,1986,2,0.58,1.0187,3.16,10.9,19.3,14.6,24.0,ROMA,2005,6
2005-06-09,1987,6,0.58,1.0184,2.52,8.5,17.5,13.2,21.8,ROMA,2005,6
2005-06-10,1988,2,0.66,1.016,2.47,10.0,16.1,10.8,21.4,ROMA,2005,6
2005-06-11,1989,2,0.62,1.0162,2.42,8.5,17.1,11.8,22.4,ROMA,2005,6
2005-06-12,1990,4,0.72,1.0147,2.38,8.6,18.6,13.2,24.0,ROMA,2005,6
2005-06-13,1991,2,0.65,1.0131,2.98,11.1,21.1,15.0,27.2,ROMA,2005,6
2005-06-14,1992,3,0.7,1.014,1.69,4.8,22.3,17.4,27.2,ROMA,2005,6
2005-06-15,1993,5,0.78,1.0156,1.39,2.8,20.9,16.4,25.4,ROMA,2005,6
2005-06-16,1994,2,0.66,1.0164,2.2,8.5,21.9,15.2,28.6,ROMA,2005,6
2005-06-17,1995,3,0.62,1.0192,2.75,10.5,23.8,16.8,30.8,ROMA,2005,6
2005-06-18,1996,3,0.66,1.0174,2.73,10.1,24.3,18.4,30.2,ROMA,2005,6
2005-06-19,1997,2,0.7,1.0138,2.3,9.0,24.1,18.8,29.4,ROMA,2005,6
2005-06-20,1998,2,0.62,1.0127,2.66,12.1,24.5,18.2,30.8,ROMA,2005,6
2005-06-21,1999,1,0.62,1.0153,3.01,12.0,24.1,18.0,30.2,ROMA,2005,6
2005-06-22,2000,1,0.66,1.0185,3.01,13.1,24.4,18.8,30.0,ROMA,2005,6
2005-06-23,2001,2,0.66,1.0193,2.92,11.9,25.2,19.0,31.4,ROMA,2005,6
2005-06-24,2002,1,0.68,1.0175,2.9,12.8,26.2,20.2,32.2,ROMA,2005,6
2005-06-25,2003,2,0.7,1.0175,2.89,11.6,26.1,21.0,31.2,ROMA,2005,6
2005-06-26,2004,0,0.59,1.0185,2.95,12.6,26.9,20.6,33.2,ROMA,2005,6
2005-06-27,2005,0,0.66,1.0164,2.95,13.1,27.5,21.0,34.0,ROMA,2005,6
2005-06-28,2006,1,0.66,1.0142,2.84,12.3,28.7,22.8,34.6,ROMA,2005,6
2005-06-29,2007,0,0.62,1.0108,2.86,12.0,27.6,21.8,33.4,ROMA,2005,6
2005-06-30,2008,2,0.69,1.0089,2.81,12.1,27.7,24.2,31.2,ROMA,2005,6
2005-07-01,2009,2,0.78,1.0103,2.54,10.4,25.8,22.2,29.4,ROMA,2005,7
2005-07-02,2010,1,0.59,1.0116,3.0,13.1,25.6,19.2,32.0,ROMA,2005,7
2005-07-03,2011,1,0.48,1.013,3.05,12.4,25.2,18.4,32.0,ROMA,2005,7
2005-07-04,2012,1,0.58,1.0119,2.86,12.0,23.8,17.8,29.8,ROMA,2005,7
2005-07-05,2013,4,0.66,1.0104,2.08,8.2,24.7,20.4,29.0,ROMA,2005,7
2005-07-06,2014,2,0.7,1.0092,2.57,10.2,24.2,19.4,29.0,ROMA,2005,7
2005-07-07,2015,1,0.78,1.0102,2.99,12.6,23.3,19.4,27.2,ROMA,2005,7
2005-07-08,2016,3,0.69,1.012,2.7,11.0,23.4,20.0,26.8,ROMA,2005,7
2005-07-09,2017,3,0.74,1.0132,2.76,11.8,22.5,18.4,26.6,ROMA,2005,7
2005-07-10,2018,3,0.72,1.0152,2.85,12.4,22.4,17.8,27.0,ROMA,2005,7
2005-07-11,2019,4,0.76,1.0149,1.64,6.8,22.1,18.4,25.8,ROMA,2005,7
2005-07-12,2020,2,0.63,1.0154,2.87,12.0,24.0,17.8,30.2,ROMA,2005,7
2005-07-13,2021,3,0.58,1.016,2.72,10.0,24.8,19.6,30.0,ROMA,2005,7
2005-07-14,2022,1,0.55,1.0167,2.52,11.8,24.7,18.8,30.6,ROMA,2005,7
2005-07-15,2023,0,0.5,1.0189,2.99,12.5,25.7,18.4,33.0,ROMA,2005,7
2005-07-16,2024,0,0.62,1.0178,2.94,12.0,26.0,19.2,32.8,ROMA,2005,7
2005-07-17,2025,0,0.6,1.0162,2.89,12.1,26.4,20.4,32.4,ROMA,2005,7
2005-07-18,2026,1,0.48,1.0149,2.74,11.5,26.7,19.8,33.6,ROMA,2005,7
2005-07-19,2027,2,0.68,1.0148,2.62,11.5,26.8,22.0,31.6,ROMA,2005,7
2005-07-20,2028,0,0.66,1.0175,2.9,12.5,25.2,19.8,30.6,ROMA,2005,7
2005-07-21,2029,2,0.73,1.0131,2.72,11.5,25.5,21.0,30.0,ROMA,2005,7
2005-07-22,2030,2,0.68,1.0097,2.7,10.9,24.4,19.4,29.4,ROMA,2005,7
2005-07-23,2031,3,0.76,1.0082,2.74,11.2,25.1,21.8,28.4,ROMA,2005,7
2005-07-24,2032,1,0.66,1.011,2.82,11.6,24.9,18.8,31.0,ROMA,2005,7
2005-07-25,2033,0,0.64,1.0121,2.65,12.2,26.3,20.0,32.6,ROMA,2005,7
2005-07-26,2034,3,0.6,1.0116,1.97,6.3,26.7,20.0,33.4,ROMA,2005,7
2005-07-27,2035,0,0.59,1.0128,2.81,12.3,26.7,20.2,33.2,ROMA,2005,7
2005-07-28,2036,0,0.61,1.0144,2.71,12.0,28.2,20.4,36.0,ROMA,2005,7
2005-07-29,2037,1,0.52,1.0135,2.55,10.4,30.4,22.8,38.0,ROMA,2005,7
2005-07-30,2038,2,0.66,1.0115,2.11,8.9,27.1,21.2,33.0,ROMA,2005,7
2005-07-31,2039,1,0.68,1.011,2.71,11.1,27.0,21.6,32.4,ROMA,2005,7
2005-08-01,2040,0,0.7,1.0124,2.62,11.7,26.3,21.0,31.6,ROMA,2005,8
2005-08-02,2041,5,0.63,1.0119,1.66,5.5,26.6,21.8,31.4,ROMA,2005,8
2005-08-03,2042,5,0.76,1.0119,2.17,8.5,22.9,20.2,25.6,ROMA,2005,8
2005-08-04,2043,3,0.68,1.0117,2.65,11.2,24.7,19.8,29.6,ROMA,2005,8
2005-08-05,2044,0,0.51,1.0141,2.88,12.7,23.2,18.2,28.2,ROMA,2005,8
2005-08-06,2045,2,0.56,1.0117,2.76,11.7,23.0,16.0,30.0,ROMA,2005,8
2005-08-07,2046,3,0.67,1.0064,2.12,11.0,23.0,18.4,27.6,ROMA,2005,8
2005-08-08,2047,3,0.75,1.0079,1.94,9.0,23.3,18.8,27.8,ROMA,2005,8
2005-08-09,2048,1,0.66,1.0137,2.58,11.8,23.4,18.4,28.4,ROMA,2005,8
2005-08-10,2049,3,0.72,1.0145,2.21,9.0,23.9,18.4,29.4,ROMA,2005,8
2005-08-11,2050,6,0.69,1.0126,0.67,0.9,26.0,22.2,29.8,ROMA,2005,8
2005-08-12,2051,3,0.72,1.01,1.99,9.0,25.2,21.4,29.0,ROMA,2005,8
2005-08-13,2052,2,0.74,1.0138,2.25,11.5,25.0,20.8,29.2,ROMA,2005,8
2005-08-14,2053,1,0.68,1.0144,2.42,12.2,24.7,19.2,30.2,ROMA,2005,8
2005-08-15,2054,3,0.69,1.0095,2.28,11.4,23.8,19.0,28.6,ROMA,2005,8
2005-08-16,2055,1,0.6,1.011,2.6,12.5,21.8,15.4,28.2,ROMA,2005,8
2005-08-17,2056,1,0.59,1.0137,2.55,11.8,23.4,16.2,30.6,ROMA,2005,8
2005-08-18,2057,4,0.64,1.0153,1.8,6.2,24.1,18.8,29.4,ROMA,2005,8
2005-08-19,2058,4,0.68,1.0154,2.23,10.4,24.8,19.6,30.0,ROMA,2005,8
2005-08-20,2059,5,0.78,1.0146,1.9,6.6,24.1,20.4,27.8,ROMA,2005,8
2005-08-21,2060,6,0.7,1.0104,1.36,3.8,20.1,15.8,24.4,ROMA,2005,8
2005-08-22,2061,6,0.76,1.0083,1.13,3.4,19.2,16.0,22.4,ROMA,2005,8
2005-08-23,2062,4,0.78,1.0103,1.57,5.0,19.8,15.2,24.4,ROMA,2005,8
2005-08-24,2063,3,0.8,1.0128,2.36,11.8,21.5,17.0,26.0,ROMA,2005,8
2005-08-25,2064,2,0.78,1.0145,2.44,10.5,21.4,16.6,26.2,ROMA,2005,8
2005-08-26,2065,1,0.74,1.0171,2.36,11.0,22.4,17.2,27.6,ROMA,2005,8
2005-08-27,2066,3,0.74,1.017,2.27,10.4,23.1,17.8,28.4,ROMA,2005,8
2005-08-28,2067,6,0.82,1.0153,1.09,3.2,23.0,20.4,25.6,ROMA,2005,8
2005-08-29,2068,6,0.67,1.0177,1.95,8.4,24.9,19.4,30.4,ROMA,2005,8
2005-08-30,2069,4,0.68,1.0191,1.6,5.5,26.4,20.8,32.0,ROMA,2005,8
2005-08-31,2070,3,0.71,1.0158,1.74,7.5,24.3,18.0,30.6,ROMA,2005,8
2005-09-01,2071,1,0.72,1.0144,2.22,10.7,24.1,18.2,30.0,ROMA,2005,9
2005-09-02,2072,1,0.73,1.018,1.93,10.0,25.5,20.0,31.0,ROMA,2005,9
2005-09-03,2073,3,0.75,1.0202,1.99,9.5,24.8,19.4,30.2,ROMA,2005,9
2005-09-04,2074,4,0.75,1.0195,1.69,7.1,24.3,19.2,29.4,ROMA,2005,9
2005-09-05,2075,4,0.78,1.0175,1.82,7.0,22.6,17.8,27.4,ROMA,2005,9
2005-09-06,2076,3,0.7,1.015,2.13,10.8,21.5,16.2,26.8,ROMA,2005,9
2005-09-07,2077,5,0.8,1.0157,1.25,4.0,23.3,18.4,28.2,ROMA,2005,9
2005-09-08,2078,6,0.69,1.0184,0.84,2.0,22.1,17.8,26.4,ROMA,2005,9
2005-09-09,2079,6,0.65,1.0144,0.75,1.4,22.6,18.8,26.4,ROMA,2005,9
2005-09-10,2080,1,0.79,1.0125,1.93,10.1,21.5,16.8,26.2,ROMA,2005,9
2005-09-11,2081,4,0.78,1.0127,1.97,10.2,21.8,17.4,26.2,ROMA,2005,9
2005-09-12,2082,4,0.76,1.0143,1.68,7.5,22.5,18.6,26.4,ROMA,2005,9
2005-09-13,2083,5,0.75,1.0187,1.14,2.4,22.0,17.8,26.2,ROMA,2005,9
2005-09-14,2084,1,0.72,1.0191,1.81,9.2,21.8,16.2,27.4,ROMA,2005,9
2005-09-15,2085,0,0.65,1.0157,2.09,11.1,22.6,16.6,28.6,ROMA,2005,9
2005-09-16,2086,3,0.84,1.0104,1.86,7.9,21.5,18.0,25.0,ROMA,2005,9
2005-09-17,2087,7,0.85,1.0068,0.79,0.2,21.7,19.0,24.4,ROMA,2005,9
2005-09-18,2088,7,0.79,1.0084,1.61,6.0,21.4,19.2,23.6,ROMA,2005,9
2005-09-19,2089,5,0.82,1.014,1.68,7.7,20.8,17.6,24.0,ROMA,2005,9
2005-09-20,2090,5,0.77,1.0125,1.55,5.6,19.9,16.4,23.4,ROMA,2005,9
2005-09-21,2091,5,0.82,1.0132,1.06,2.4,18.6,14.8,22.4,ROMA,2005,9
2005-09-22,2092,5,0.82,1.016,1.14,4.9,18.8,15.0,22.6,ROMA,2005,9
2005-09-23,2093,2,0.74,1.0161,1.93,10.5,17.9,12.8,23.0,ROMA,2005,9
2005-09-24,2094,2,0.77,1.0161,1.8,9.4,19.0,14.0,24.0,ROMA,2005,9
2005-09-25,2095,3,0.78,1.0154,1.41,5.8,19.1,14.8,23.4,ROMA,2005,9
2005-09-26,2096,1,0.74,1.0192,1.68,9.8,19.9,14.6,25.2,ROMA,2005,9
2005-09-27,2097,4,0.78,1.0222,1.51,8.1,20.2,16.0,24.4,ROMA,2005,9
2005-09-28,2098,3,0.8,1.0223,1.64,9.5,20.3,16.0,24.6,ROMA,2005,9
2005-09-29,2099,5,0.8,1.0192,1.31,5.6,20.4,17.0,23.8,ROMA,2005,9
2005-09-30,2100,2,0.72,1.0134,1.68,9.7,19.6,15.0,24.2,ROMA,2005,9
2005-10-01,2101,0,0.56,1.0154,1.88,10.8,16.6,11.8,21.4,ROMA,2005,10
2005-10-02,2102,5,0.84,1.0147,0.66,3.4,15.9,10.8,21.0,ROMA,2005,10
2005-10-03,2103,6,0.94,1.0159,0.2,0.6,15.3,13.4,17.2,ROMA,2005,10
2005-10-04,2104,4,0.74,1.0177,1.36,6.7,16.5,12.2,20.8,ROMA,2005,10
2005-10-05,2105,5,0.79,1.0181,1.6,8.3,17.0,13.4,20.6,ROMA,2005,10
2005-10-06,2106,5,0.84,1.0184,0.74,2.6,15.6,11.8,19.4,ROMA,2005,10
2005-10-07,2107,7,0.94,1.0179,0.21,0.0,15.0,13.4,16.6,ROMA,2005,10
2005-10-08,2108,7,0.95,1.016,0.16,0.0,14.6,13.0,16.2,ROMA,2005,10
2005-10-09,2109,2,0.48,1.0182,1.7,10.0,15.9,10.2,21.6,ROMA,2005,10
2005-10-10,2110,2,0.82,1.0215,1.6,9.8,16.5,11.6,21.4,ROMA,2005,10
2005-10-11,2111,4,0.76,1.0206,1.17,5.6,16.8,12.4,21.2,ROMA,2005,10
2005-10-12,2112,4,0.8,1.0198,0.83,5.2,16.1,12.0,20.2,ROMA,2005,10
2005-10-13,2113,5,0.8,1.0192,1.17,4.3,17.3,13.2,21.4,ROMA,2005,10
2005-10-14,2114,2,0.82,1.0229,1.45,9.2,17.9,13.4,22.4,ROMA,2005,10
2005-10-15,2115,1,0.78,1.0252,1.48,9.2,17.6,12.6,22.6,ROMA,2005,10
2005-10-16,2116,1,0.76,1.0215,1.51,9.2,16.2,10.8,21.6,ROMA,2005,10
2005-10-17,2117,6,0.89,1.0181,0.57,0.4,16.0,12.8,19.2,ROMA,2005,10
2005-10-18,2118,4,0.74,1.0199,1.42,9.0,15.6,12.2,19.0,ROMA,2005,10
2005-10-19,2119,7,0.86,1.0223,0.22,0.0,15.0,12.8,17.2,ROMA,2005,10
2005-10-20,2120,7,0.92,1.0177,0.14,0.0,16.4,13.8,19.0,ROMA,2005,10
2005-10-21,2121,7,0.92,1.0147,0.19,0.0,16.3,13.4,19.2,ROMA,2005,10
2005-10-22,2122,5,0.92,1.0152,0.82,3.5,17.1,13.2,21.0,ROMA,2005,10
2005-10-23,2123,3,0.83,1.0178,1.23,7.4,18.1,14.0,22.2,ROMA,2005,10
2005-10-24,2124,1,0.8,1.0214,1.31,9.1,18.2,12.8,23.6,ROMA,2005,10
2005-10-25,2125,1,0.82,1.023,1.22,9.2,17.6,12.8,22.4,ROMA,2005,10
2005-10-26,2126,0,0.84,1.0237,1.28,9.0,17.2,12.4,22.0,ROMA,2005,10
2005-10-27,2127,1,0.87,1.0241,1.17,8.7,17.1,12.0,22.2,ROMA,2005,10
2005-10-28,2128,1,0.74,1.0234,1.23,8.7,16.8,11.6,22.0,ROMA,2005,10
2005-10-29,2129,0,0.72,1.023,1.26,9.2,15.8,10.0,21.6,ROMA,2005,10
2005-10-30,2130,0,0.73,1.0226,1.26,9.0,15.1,9.4,20.8,ROMA,2005,10
2005-10-31,2131,2,0.81,1.0209,1.09,7.0,14.7,9.6,19.8,ROMA,2005,10
2005-11-01,2132,6,0.95,1.0216,0.4,0.2,15.5,12.8,18.2,ROMA,2005,11
2005-11-02,2133,3,0.85,1.0211,1.0,6.8,16.8,13.6,20.0,ROMA,2005,11
2005-11-03,2134,2,0.82,1.0216,1.03,8.6,14.4,10.0,18.8,ROMA,2005,11
2005-11-04,2135,2,0.86,1.0219,0.93,7.5,14.7,9.8,19.6,ROMA,2005,11
2005-11-05,2136,7,0.94,1.0215,0.75,2.5,16.7,13.6,19.8,ROMA,2005,11
2005-11-06,2137,8,0.94,1.0215,0.23,0.0,16.0,14.6,17.4,ROMA,2005,11
2005-11-07,2138,3,0.93,1.0231,0.79,6.0,14.6,12.0,17.2,ROMA,2005,11
2005-11-08,2139,1,0.84,1.0243,1.06,8.5,13.4,9.0,17.8,ROMA,2005,11
2005-11-09,2140,2,0.86,1.0242,0.84,6.4,14.2,9.4,19.0,ROMA,2005,11
2005-11-10,2141,1,0.8,1.0277,1.02,8.2,14.2,9.8,18.6,ROMA,2005,11
2005-11-11,2142,1,0.82,1.0283,0.98,7.8,13.8,9.2,18.4,ROMA,2005,11
2005-11-12,2143,1,0.8,1.0231,1.03,8.0,12.5,7.8,17.2,ROMA,2005,11
2005-11-13,2144,4,0.82,1.0182,0.8,5.7,12.5,7.8,17.2,ROMA,2005,11
2005-11-14,2145,4,0.83,1.0204,0.64,3.2,14.7,11.0,18.4,ROMA,2005,11
2005-11-15,2146,5,0.8,1.0142,0.89,5.8,15.7,11.6,19.8,ROMA,2005,11
2005-11-16,2147,5,0.92,1.0027,0.41,0.6,15.3,11.8,18.8,ROMA,2005,11
2005-11-17,2148,6,0.86,1.0014,0.54,3.4,14.4,12.0,16.8,ROMA,2005,11
2005-11-18,2149,4,0.78,1.0089,0.75,4.6,10.9,8.6,13.2,ROMA,2005,11
2005-11-19,2150,2,0.62,1.016,1.0,8.4,8.6,4.8,12.4,ROMA,2005,11
2005-11-20,2151,0,0.66,1.0267,1.01,8.6,5.5,1.0,10.0,ROMA,2005,11
2005-11-21,2152,3,0.67,1.024,0.86,7.0,6.1,1.0,11.2,ROMA,2005,11
2005-11-22,2153,7,0.72,1.0147,0.2,0.0,7.9,6.6,9.2,ROMA,2005,11
2005-11-23,2154,5,0.58,1.009,0.82,5.2,7.4,5.0,9.8,ROMA,2005,11
2005-11-24,2155,4,0.76,1.0086,0.83,7.4,5.5,3.4,7.6,ROMA,2005,11
2005-11-25,2156,7,0.79,1.004,0.32,0.6,6.6,1.6,11.6,ROMA,2005,11
2005-11-26,2157,8,0.8,0.9986,0.29,0.0,11.8,10.4,13.2,ROMA,2005,11
2005-11-27,2158,7,0.76,0.998,0.29,0.6,9.8,8.0,11.6,ROMA,2005,11
2005-11-28,2159,4,0.74,1.0062,0.58,4.4,9.2,6.4,12.0,ROMA,2005,11
2005-11-29,2160,6,0.85,1.0099,0.3,1.2,7.9,4.6,11.2,ROMA,2005,11
2005-11-30,2161,7,0.88,1.0067,0.17,0.0,10.1,8.8,11.4,ROMA,2005,11
2005-12-01,2162,3,0.85,1.0102,0.59,5.1,7.3,4.4,10.2,ROMA,2005,12
2005-12-02,2163,3,0.78,1.0152,0.78,5.8,6.6,1.2,12.0,ROMA,2005,12
2005-12-03,2164,7,0.9,1.0101,0.17,0.0,11.7,10.0,13.4,ROMA,2005,12
2005-12-04,2165,4,0.8,1.0149,0.63,4.8,9.3,5.6,13.0,ROMA,2005,12
2005-12-05,2166,7,0.8,1.0069,0.55,3.8,12.7,10.0,15.4,ROMA,2005,12
2005-12-06,2167,6,0.81,1.0034,0.64,4.3,10.0,7.2,12.8,ROMA,2005,12
2005-12-07,2168,4,0.74,1.0121,0.78,7.4,8.3,5.0,11.6,ROMA,2005,12
2005-12-08,2169,3,0.66,1.0196,0.66,5.0,7.0,2.0,12.0,ROMA,2005,12
2005-12-09,2170,8,0.86,1.0146,0.07,0.5,8.6,7.8,9.4,ROMA,2005,12
2005-12-10,2171,3,0.64,1.0208,0.83,7.4,9.0,5.6,12.4,ROMA,2005,12
2005-12-11,2172,5,0.74,1.0188,0.28,1.5,6.6,3.8,9.4,ROMA,2005,12
2005-12-12,2173,6,0.8,1.0184,0.46,2.7,9.6,6.4,12.8,ROMA,2005,12
2005-12-13,2174,5,0.88,1.0169,0.37,0.0,8.2,4.8,11.6,ROMA,2005,12
2005-12-14,2175,3,0.8,1.0073,0.53,3.6,9.7,5.8,13.6,ROMA,2005,12
2005-12-15,2176,5,0.91,1.0115,0.16,0.0,5.8,4.0,7.6,ROMA,2005,12
2005-12-16,2177,6,0.84,1.0104,0.44,2.2,6.0,2.0,10.0,ROMA,2005,12
2005-12-17,2178,7,0.86,0.9978,0.38,2.1,10.3,7.4,13.2,ROMA,2005,12
2005-12-18,2179,2,0.54,1.0121,0.87,8.2,4.5,1.8,7.2,ROMA,2005,12
2005-12-19,2180,1,0.55,1.0269,0.83,8.2,2.4,-1.8,6.6,ROMA,2005,12
2005-12-20,2181,5,0.7,1.0284,0.23,0.0,4.1,0.2,8.0,ROMA,2005,12
2005-12-21,2182,4,0.82,1.0277,0.33,1.6,4.8,2.0,7.6,ROMA,2005,12
2005-12-22,2183,3,0.74,1.0287,0.74,7.1,4.3,-0.6,9.2,ROMA,2005,12
2005-12-23,2184,3,0.76,1.0247,0.6,5.7,5.4,2.0,8.8,ROMA,2005,12
2005-12-24,2185,1,0.79,1.0254,0.73,8.0,4.8,0.0,9.6,ROMA,2005,12
2005-12-25,2186,7,0.9,1.0192,0.1,0.0,6.2,3.6,8.8,ROMA,2005,12
2005-12-26,2187,7,0.82,1.009,0.34,1.1,9.1,6.8,11.4,ROMA,2005,12
2005-12-27,2188,7,0.8,1.0023,0.19,0.0,9.1,7.0,11.2,ROMA,2005,12
2005-12-28,2189,6,0.64,1.0024,0.34,2.0,7.8,6.2,9.4,ROMA,2005,12
2005-12-29,2190,6,0.67,1.0128,0.17,0.0,3.8,0.6,7.0,ROMA,2005,12
2005-12-30,2191,6,0.68,1.0174,0.67,4.0,2.4,-1.8,6.6,ROMA,2005,12
2005-12-31,2192,7,0.94,1.0177,0.05,0.0,6.7,2.4,11.0,ROMA,2005,12
2006-01-01,2193,8,0.94,1.0084,0.17,0.0,10.3,8.4,12.2,ROMA,2006,1
2006-01-02,2194,7,0.92,1.008,0.17,0.0,7.2,5.4,9.0,ROMA,2006,1
2006-01-03,2195,6,0.87,1.012,0.54,3.2,6.5,4.0,9.0,ROMA,2006,1
2006-01-04,2196,5,0.83,1.0127,0.17,0.0,6.3,3.8,8.8,ROMA,2006,1
2006-01-05,2197,5,0.76,1.0128,0.62,4.1,6.5,3.4,9.6,ROMA,2006,1
2006-01-06,2198,2,0.76,1.0174,0.91,7.9,6.0,2.2,9.8,ROMA,2006,1
2006-01-07,2199,1,0.78,1.0226,0.91,7.9,4.6,0.8,8.4,ROMA,2006,1
2006-01-08,2200,4,0.74,1.0246,0.91,7.8,4.1,0.0,8.2,ROMA,2006,1
2006-01-09,2201,1,0.74,1.0244,0.94,8.2,5.0,-0.2,10.2,ROMA,2006,1
2006-01-10,2202,2,0.72,1.0261,0.93,7.9,5.4,1.0,9.8,ROMA,2006,1
2006-01-11,2203,1,0.74,1.027,0.93,7.9,4.0,-0.8,8.8,ROMA,2006,1
