date,days,wind_speed,precipitation,temp_mean,temp_min,temp_max,city
2002-03-23,813,3.2,0.0,3.6,2.3,5.5,MALMO
2002-03-24,814,1.8,0.0,1.3,-1.8,5.3,MALMO
2002-03-25,815,0.7,0.0,1.9,-3.4,6.6,MALMO
2002-03-26,816,2.1,0.0,2.2,-3.5,6.1,MALMO
2002-03-27,817,1.2,0.0,2.5,-3.6,8.0,MALMO
2002-03-28,818,2.0,0.0,5.4,-0.8,11.1,MALMO
2002-03-29,819,1.6,0.0,6.7,0.6,13.2,MALMO
2002-03-30,820,2.0,0.0,7.8,-1.0,13.5,MALMO
2002-03-31,821,1.8,0.0,7.4,2.8,13.4,MALMO
2002-04-01,822,1.9,0.0,8.8,5.1,13.3,MALMO
2002-04-02,823,2.5,0.0,10.5,5.6,16.3,MALMO
2002-04-03,824,5.8,0.0,7.0,4.2,12.3,MALMO
2002-04-04,825,2.7,0.0,5.5,0.0,12.5,MALMO
2002-04-05,826,3.8,0.0,4.4,2.8,8.5,MALMO
2002-04-06,827,2.2,0.0,3.0,-3.8,8.6,MALMO
2002-04-07,828,2.5,0.0,3.7,0.9,6.9,MALMO
2002-04-08,829,1.4,0.0,2.3,-4.3,8.1,MALMO
2002-04-09,830,2.9,0.0,3.5,-4.5,10.4,MALMO
2002-04-10,831,3.2,0.0,5.7,-2.1,13.0,MALMO
2002-04-11,832,3.8,0.0,7.0,-0.2,13.3,MALMO
2002-04-12,833,1.8,0.02,9.2,6.5,12.1,MALMO
2002-04-13,834,1.7,0.05,9.6,7.1,12.6,MALMO
2002-04-14,835,3.2,0.0,8.1,6.5,10.5,MALMO
2002-04-15,836,3.1,0.0,7.9,6.8,9.2,MALMO
2002-04-16,837,2.8,0.69,4.7,3.4,8.4,MALMO
2002-04-17,838,4.0,0.12,4.4,3.4,5.8,MALMO
2002-04-18,839,2.6,0.46,4.8,3.7,5.6,MALMO
2002-04-19,840,1.0,0.0,6.5,4.4,10.4,MALMO
2002-04-20,841,1.1,0.0,5.8,1.9,12.7,MALMO
2002-04-21,842,1.1,0.0,8.8,0.4,16.3,MALMO
2002-04-22,843,2.2,0.09,10.0,2.8,15.7,MALMO
2002-04-23,844,3.4,0.0,11.2,9.5,14.9,MALMO
2002-04-24,845,2.3,0.0,11.0,8.7,14.1,MALMO
2002-04-25,846,1.5,0.0,10.8,5.5,15.6,MALMO
2002-04-26,847,1.9,0.13,8.9,6.8,12.6,MALMO
2002-04-27,848,5.0,0.7,7.0,5.1,8.6,MALMO
2002-04-28,849,5.5,0.22,7.0,3.5,10.1,MALMO
2002-04-29,850,4.2,0.25,9.1,7.5,11.6,MALMO
2002-04-30,851,4.5,0.0,9.5,6.8,12.6,MALMO
2002-05-01,852,4.1,0.12,10.9,8.9,14.3,MALMO
2002-05-02,853,0.9,0.1,9.9,3.7,15.2,MALMO
2002-05-03,854,1.5,0.23,9.6,6.1,12.9,MALMO
2002-05-04,855,2.0,1.51,10.9,9.2,12.5,MALMO
2002-05-05,856,2.4,0.14,11.4,9.5,13.1,MALMO
2002-05-06,857,3.0,0.0,12.4,8.1,18.0,MALMO
2002-05-07,858,3.0,0.03,11.2,9.4,14.6,MALMO
2002-05-08,859,1.9,0.0,13.7,5.4,21.8,MALMO
2002-05-09,860,5.1,0.0,14.5,9.1,21.0,MALMO
2002-05-10,861,6.2,0.0,14.1,9.5,19.7,MALMO
2002-05-11,862,4.0,0.0,15.2,9.9,22.0,MALMO
2002-05-12,863,2.5,0.0,14.0,10.5,17.8,MALMO
2002-05-13,864,1.8,0.0,13.4,9.8,17.4,MALMO
2002-05-14,865,2.9,0.09,12.5,5.8,19.2,MALMO
2002-05-15,866,3.8,0.29,13.5,10.1,17.3,MALMO
2002-05-16,867,4.5,0.04,13.1,11.1,16.2,MALMO
2002-05-17,868,3.2,0.0,12.7,10.3,16.2,MALMO
2002-05-18,869,1.3,0.0,13.6,5.8,20.0,MALMO
2002-05-19,870,1.5,0.0,11.3,6.6,15.8,MALMO
2002-05-20,871,3.2,0.0,12.4,9.6,16.2,MALMO
2002-05-21,872,4.0,0.0,13.1,4.0,20.3,MALMO
2002-05-22,873,5.4,0.0,16.5,9.4,22.3,MALMO
2002-05-23,874,2.5,0.07,17.8,11.2,23.9,MALMO
2002-05-24,875,2.7,0.0,14.7,13.2,18.5,MALMO
2002-05-25,876,2.1,0.0,15.1,12.4,18.2,MALMO
2002-05-26,877,2.0,0.99,12.4,6.5,17.6,MALMO
2002-05-27,878,1.2,0.01,15.2,11.1,20.3,MALMO
2002-05-28,879,1.5,0.0,13.7,8.4,18.6,MALMO
2002-05-29,880,1.4,0.0,13.7,11.4,18.0,MALMO
2002-05-30,881,2.8,0.0,14.6,11.1,17.7,MALMO
2002-05-31,882,2.5,0.42,14.0,9.9,17.6,MALMO
2002-06-01,883,3.6,0.0,14.0,10.5,18.1,MALMO
2002-06-02,884,1.5,0.0,16.8,10.1,22.5,MALMO
2002-06-03,885,3.3,0.0,16.5,8.8,21.5,MALMO
2002-06-04,886,4.0,0.0,17.7,12.6,22.6,MALMO
2002-06-05,887,5.3,0.0,18.8,12.0,24.6,MALMO
2002-06-06,888,5.9,0.0,19.1,14.0,24.3,MALMO
2002-06-07,889,5.2,0.0,17.1,12.9,21.6,MALMO
2002-06-08,890,4.3,0.0,16.9,11.7,22.2,MALMO
2002-06-09,891,2.5,0.0,16.9,9.9,22.0,MALMO
2002-06-10,892,2.7,1.49,17.0,9.0,22.6,MALMO
2002-06-11,893,2.7,0.24,14.7,12.5,19.5,MALMO
2002-06-12,894,1.8,1.51,14.3,10.9,17.9,MALMO
2002-06-13,895,4.1,0.24,14.1,11.6,17.2,MALMO
2002-06-14,896,4.9,0.0,15.8,11.7,20.1,MALMO
2002-06-15,897,3.2,0.2,15.7,11.3,20.9,MALMO
2002-06-16,898,4.4,0.05,17.2,13.5,21.9,MALMO
2002-06-17,899,2.1,0.0,18.3,15.3,22.2,MALMO
2002-06-18,900,3.6,0.81,22.0,16.0,27.2,MALMO
2002-06-19,901,2.6,0.0,18.9,16.9,23.3,MALMO
2002-06-20,902,2.2,0.5,16.7,11.4,22.2,MALMO
2002-06-21,903,3.5,0.01,16.5,13.9,20.5,MALMO
2002-06-22,904,2.0,0.1,16.5,13.0,21.1,MALMO
2002-06-23,905,5.2,0.05,16.5,13.9,19.9,MALMO
2002-06-24,906,5.1,0.0,16.6,13.1,20.5,MALMO
2002-06-25,907,4.5,0.0,16.1,13.4,19.7,MALMO
2002-06-26,908,3.9,0.04,16.3,13.5,19.4,MALMO
2002-06-27,909,4.2,0.64,15.0,11.8,18.2,MALMO
2002-06-28,910,4.1,1.4,14.4,11.7,17.7,MALMO
2002-06-29,911,5.7,0.1,14.4,11.0,17.4,MALMO
2002-06-30,912,4.4,0.53,14.4,11.5,18.6,MALMO
2002-07-01,913,3.1,0.55,14.4,11.8,16.8,MALMO
2002-07-02,914,3.3,0.0,15.2,13.2,18.6,MALMO
2002-07-03,915,2.8,0.31,14.6,12.6,16.7,MALMO
2002-07-04,916,3.2,0.0,16.5,12.1,20.6,MALMO
2002-07-05,917,3.5,0.0,15.5,12.4,18.6,MALMO
2002-07-06,918,0.9,0.15,16.1,13.8,19.6,MALMO
2002-07-07,919,2.0,0.04,16.1,12.9,19.8,MALMO
2002-07-08,920,3.1,0.0,18.0,13.5,22.0,MALMO
2002-07-09,921,4.3,0.0,22.3,16.7,27.2,MALMO
2002-07-10,922,3.5,0.0,23.3,19.1,27.7,MALMO
2002-07-11,923,3.5,0.0,18.0,14.9,26.6,MALMO
2002-07-12,924,1.0,0.0,17.6,11.4,22.9,MALMO
2002-07-13,925,2.8,0.0,17.8,11.8,23.6,MALMO
2002-07-14,926,2.3,0.0,18.4,12.0,24.6,MALMO
2002-07-15,927,1.1,0.0,20.9,15.2,26.4,MALMO
2002-07-16,928,1.7,0.0,20.8,11.5,27.0,MALMO
2002-07-17,929,2.9,1.09,20.6,12.9,28.0,MALMO
2002-07-18,930,2.6,0.0,18.6,15.9,22.1,MALMO
2002-07-19,931,0.6,0.0,18.2,15.2,21.8,MALMO
2002-07-20,932,2.8,0.0,19.5,17.7,23.1,MALMO
2002-07-21,933,1.5,0.37,16.5,12.6,21.4,MALMO
2002-07-22,934,5.3,2.78,14.4,13.7,15.7,MALMO
2002-07-23,935,5.1,0.29,16.7,12.2,21.1,MALMO
2002-07-24,936,5.0,0.0,16.3,14.1,19.4,MALMO
2002-07-25,937,4.8,0.0,16.3,13.3,20.5,MALMO
2002-07-26,938,2.8,0.0,15.8,13.3,17.6,MALMO
2002-07-27,939,2.0,0.0,18.3,14.2,22.3,MALMO
2002-07-28,940,1.8,0.0,20.4,13.1,26.0,MALMO
2002-07-29,941,1.8,0.0,22.6,13.4,29.9,MALMO
2002-07-30,942,2.9,0.0,22.2,17.3,27.4,MALMO
2002-07-31,943,2.0,0.84,22.9,14.8,30.1,MALMO
2002-08-01,944,2.5,0.69,24.2,19.3,30.4,MALMO
2002-08-02,945,3.2,0.86,21.6,19.4,26.1,MALMO
2002-08-03,946,2.2,2.1,19.0,18.5,20.0,MALMO
2002-08-04,947,1.9,0.0,19.2,15.8,23.4,MALMO
2002-08-05,948,3.5,0.0,19.2,13.3,24.7,MALMO
2002-08-06,949,3.8,0.0,18.0,14.0,22.6,MALMO
2002-08-07,950,1.8,0.0,18.9,12.4,24.8,MALMO
2002-08-08,951,1.8,0.0,18.4,11.5,24.6,MALMO
2002-08-09,952,2.5,0.0,19.7,13.3,25.8,MALMO
2002-08-10,953,2.9,0.1,19.8,16.5,24.0,MALMO
2002-08-11,954,2.1,0.85,21.1,16.3,26.1,MALMO
2002-08-12,955,2.3,0.05,19.9,17.9,23.3,MALMO
2002-08-13,956,5.0,0.0,19.8,19.1,22.0,MALMO
2002-08-14,957,3.1,0.0,20.0,16.8,23.4,MALMO
2002-08-15,958,2.2,0.0,19.0,12.7,24.6,MALMO
2002-08-16,959,1.7,0.0,20.5,16.5,26.3,MALMO
2002-08-17,960,1.5,0.0,21.4,14.8,27.6,MALMO
2002-08-18,961,2.7,0.0,20.1,14.0,25.7,MALMO
2002-08-19,962,4.1,0.0,21.8,16.8,27.2,MALMO
2002-08-20,963,3.2,0.0,21.1,15.4,26.7,MALMO
2002-08-21,964,2.6,0.0,20.2,11.6,27.3,MALMO
2002-08-22,965,1.8,0.0,20.4,14.5,26.3,MALMO
2002-08-23,966,2.5,0.0,19.5,11.8,26.8,MALMO
2002-08-24,967,3.0,0.0,18.8,10.8,26.0,MALMO
2002-08-25,968,2.5,0.0,20.7,15.6,26.3,MALMO
2002-08-26,969,2.2,0.0,20.0,14.5,24.8,MALMO
2002-08-27,970,1.7,0.0,20.9,16.1,26.7,MALMO
2002-08-28,971,1.1,0.0,19.4,14.0,25.7,MALMO
2002-08-29,972,1.0,0.0,18.5,12.1,23.8,MALMO
2002-08-30,973,2.4,0.0,19.7,16.3,23.5,MALMO
2002-08-31,974,4.0,0.0,20.1,17.3,23.4,MALMO
2002-09-01,975,2.7,0.0,17.1,13.5,20.6,MALMO
2002-09-02,976,0.7,0.0,15.7,7.3,21.6,MALMO
2002-09-03,977,2.2,0.0,16.0,6.4,23.2,MALMO
2002-09-04,978,4.5,0.0,20.7,15.1,24.4,MALMO
2002-09-05,979,1.0,0.0,19.3,14.6,23.8,MALMO
2002-09-06,980,1.5,0.0,17.4,8.8,22.8,MALMO
2002-09-07,981,2.1,0.0,18.5,14.1,22.5,MALMO
2002-09-08,982,2.2,0.0,19.5,15.3,24.8,MALMO
2002-09-09,983,2.8,0.0,18.1,12.0,24.2,MALMO
2002-09-10,984,1.6,0.0,18.5,13.7,24.5,MALMO
2002-09-11,985,1.6,0.0,17.3,11.7,23.2,MALMO
2002-09-12,986,1.0,0.0,16.2,7.4,23.0,MALMO
2002-09-13,987,1.4,0.0,17.8,9.2,25.2,MALMO
2002-09-14,988,3.0,0.0,17.3,14.8,20.7,MALMO
2002-09-15,989,2.2,0.0,12.9,7.8,17.8,MALMO
2002-09-16,990,0.6,0.0,11.2,3.4,17.7,MALMO
2002-09-17,991,2.2,0.0,13.4,4.5,20.1,MALMO
2002-09-18,992,2.0,0.0,15.8,12.0,20.6,MALMO
2002-09-19,993,0.7,0.0,12.5,4.3,19.6,MALMO
2002-09-20,994,2.5,0.15,14.8,10.0,18.5,MALMO
2002-09-21,995,1.2,0.15,10.7,5.9,16.1,MALMO
2002-09-22,996,3.9,0.1,10.1,9.0,12.7,MALMO
2002-09-23,997,2.4,0.0,8.5,5.1,14.5,MALMO
2002-09-24,998,2.1,0.0,9.0,-0.3,14.9,MALMO
2002-09-25,999,1.5,0.0,13.4,10.6,17.4,MALMO
2002-09-26,1000,2.0,0.83,8.6,6.5,14.0,MALMO
2002-09-27,1001,1.4,0.04,7.3,1.2,13.4,MALMO
2002-09-28,1002,2.3,0.2,10.8,2.1,15.0,MALMO
2002-09-29,1003,3.2,0.0,14.3,12.6,16.3,MALMO
2002-09-30,1004,3.4,0.0,14.7,12.7,18.1,MALMO
2002-10-01,1005,1.1,0.0,13.7,11.6,18.7,MALMO
2002-10-02,1006,0.2,0.0,11.0,5.5,19.5,MALMO
2002-10-03,1007,0.7,1.15,12.1,5.2,19.3,MALMO
2002-10-04,1008,4.2,0.44,13.2,11.2,15.8,MALMO
2002-10-05,1009,2.6,0.36,11.5,9.6,15.0,MALMO
2002-10-06,1010,3.8,0.0,6.6,4.8,11.0,MALMO
2002-10-07,1011,2.3,0.06,3.5,-0.7,8.3,MALMO
2002-10-08,1012,2.5,0.0,6.3,2.9,8.1,MALMO
2002-10-09,1013,2.1,0.0,4.8,1.5,10.6,MALMO
2002-10-10,1014,1.9,0.0,3.6,-0.2,10.5,MALMO
2002-10-11,1015,3.5,0.07,4.2,-1.1,9.9,MALMO
2002-10-12,1016,4.1,0.0,5.9,3.4,8.1,MALMO
2002-10-13,1017,4.5,0.43,6.6,6.0,7.6,MALMO
2002-10-14,1018,2.0,0.15,4.5,3.4,6.0,MALMO
2002-10-15,1019,1.5,0.0,4.5,2.6,8.2,MALMO
2002-10-16,1020,1.8,1.54,5.6,2.1,7.6,MALMO
2002-10-17,1021,3.2,1.03,7.8,5.6,10.5,MALMO
2002-10-18,1022,2.2,1.21,3.3,2.2,5.6,MALMO
2002-10-19,1023,3.1,0.01,2.7,0.5,5.5,MALMO
2002-10-20,1024,1.7,0.2,2.7,-3.7,9.0,MALMO
2002-10-21,1025,1.7,0.99,3.4,-1.2,6.2,MALMO
2002-10-22,1026,3.8,0.49,6.7,4.6,7.7,MALMO
2002-10-23,1027,4.2,0.49,10.8,7.7,12.3,MALMO
2002-10-24,1028,4.1,0.0,7.3,5.9,9.9,MALMO
2002-10-25,1029,4.6,0.91,8.9,6.3,10.0,MALMO
2002-10-26,1030,4.2,0.45,9.7,8.8,11.2,MALMO
2002-10-27,1031,4.6,1.18,8.5,7.0,10.6,MALMO
2002-10-28,1032,7.8,0.0,8.1,6.3,10.2,MALMO
2002-10-29,1033,3.2,0.01,7.2,5.4,9.6,MALMO
2002-10-30,1034,1.4,0.0,6.2,4.5,9.8,MALMO
2002-10-31,1035,2.1,0.0,4.0,-2.1,8.5,MALMO
2002-11-01,1036,3.2,0.0,7.3,5.9,8.7,MALMO
2002-11-02,1037,2.1,0.0,0.7,-2.1,7.4,MALMO
2002-11-03,1038,3.9,0.0,2.4,-3.0,6.1,MALMO
2002-11-04,1039,2.2,0.0,3.7,2.5,6.6,MALMO
2002-11-05,1040,0.5,0.0,3.5,2.0,5.0,MALMO
2002-11-06,1041,3.7,0.0,1.8,-0.4,4.1,MALMO
2002-11-07,1042,2.0,0.0,2.3,1.5,2.9,MALMO
2002-11-08,1043,2.0,0.0,5.2,1.3,8.1,MALMO
2002-11-09,1044,3.2,0.0,5.0,4.1,6.6,MALMO
2002-11-10,1045,1.4,0.0,0.8,-1.6,4.2,MALMO
2002-11-11,1046,3.5,0.02,0.1,-3.6,1.6,MALMO
2002-11-12,1047,3.2,0.07,5.0,-0.2,7.7,MALMO
2002-11-13,1048,2.6,0.39,7.9,7.2,8.4,MALMO
2002-11-14,1049,2.5,0.04,7.6,5.3,9.1,MALMO
2002-11-15,1050,0.5,0.0,7.4,6.0,8.5,MALMO
2002-11-16,1051,2.5,1.49,7.0,6.4,8.2,MALMO
2002-11-17,1052,3.5,1.3,5.5,5.0,6.9,MALMO
2002-11-18,1053,2.2,0.0,5.9,3.9,8.3,MALMO
2002-11-19,1054,1.8,0.0,0.1,-1.4,5.3,MALMO
2002-11-20,1055,1.4,0.0,0.0,-3.0,1.7,MALMO
2002-11-21,1056,1.7,0.0,-1.1,-3.9,1.4,MALMO
2002-11-22,1057,5.5,0.0,3.8,-1.0,5.3,MALMO
2002-11-23,1058,5.0,1.58,5.7,4.7,6.1,MALMO
2002-11-24,1059,2.3,0.14,5.8,5.1,6.8,MALMO
2002-11-25,1060,3.5,0.0,7.0,5.7,8.0,MALMO
2002-11-26,1061,4.0,0.0,6.7,5.9,7.9,MALMO
2002-11-27,1062,1.8,0.0,3.7,-0.1,8.0,MALMO
2002-11-28,1063,4.6,0.08,4.8,0.1,5.7,MALMO
2002-11-29,1064,5.7,0.02,5.7,4.9,6.2,MALMO
2002-11-30,1065,4.6,0.09,3.3,2.6,5.7,MALMO
2002-12-01,1066,2.1,0.06,1.6,0.4,2.6,MALMO
2002-12-02,1067,4.4,0.0,4.9,1.7,6.4,MALMO
2002-12-03,1068,4.6,0.03,4.7,3.9,5.6,MALMO
2002-12-04,1069,4.5,0.16,2.1,0.5,4.1,MALMO
2002-12-05,1070,3.6,0.0,1.4,0.2,3.0,MALMO
2002-12-06,1071,5.5,0.0,1.2,0.4,1.8,MALMO
2002-12-07,1072,6.6,0.0,0.8,0.2,2.0,MALMO
2002-12-08,1073,3.6,0.0,0.5,-0.1,1.9,MALMO
2002-12-09,1074,1.6,0.0,-0.8,-1.0,0.0,MALMO
2002-12-10,1075,0.8,0.0,-2.8,-5.0,-0.6,MALMO
2002-12-11,1076,0.8,0.0,-2.8,-6.0,-0.7,MALMO
2002-12-12,1077,1.0,0.0,-3.8,-6.2,-1.0,MALMO
2002-12-13,1078,0.3,0.0,-5.2,-7.5,-3.5,MALMO
2002-12-14,1079,1.5,0.0,-1.4,-4.9,1.6,MALMO
2002-12-15,1080,4.9,0.0,0.5,-0.9,1.9,MALMO
2002-12-16,1081,4.0,0.0,-0.2,-1.4,0.8,MALMO
2002-12-17,1082,2.0,0.0,0.2,-1.5,0.8,MALMO
2002-12-18,1083,2.0,0.0,0.8,-2.3,4.3,MALMO
2002-12-19,1084,1.8,0.0,-3.3,-7.8,0.4,MALMO
2002-12-20,1085,4.2,0.1,1.3,-0.1,2.0,MALMO
2002-12-21,1086,1.5,0.05,1.3,-0.7,3.0,MALMO
2002-12-22,1087,2.0,0.0,-5.2,-7.9,-0.3,MALMO
2002-12-23,1088,3.0,0.0,-2.9,-4.8,0.1,MALMO
2002-12-24,1089,7.1,0.0,-1.3,-3.8,-0.1,MALMO
2002-12-25,1090,5.2,0.0,-0.7,-1.7,0.0,MALMO
2002-12-26,1091,3.5,0.2,0.7,-0.7,1.6,MALMO
2002-12-27,1092,4.0,1.2,1.9,0.5,3.1,MALMO
2002-12-28,1093,2.8,0.75,3.4,2.7,4.4,MALMO
2002-12-29,1094,2.9,0.05,2.1,0.3,5.4,MALMO
2002-12-30,1095,4.1,0.0,-4.5,-6.1,0.6,MALMO
2002-12-31,1096,0.8,0.0,-10.4,-12.1,-6.1,MALMO
2003-01-01,1097,1.8,0.35,-5.7,-11.3,-3.6,MALMO
2003-01-02,1098,3.5,0.05,-2.2,-4.9,-1.0,MALMO
2003-01-03,1099,3.0,0.05,-4.2,-5.6,-2.7,MALMO
2003-01-04,1100,1.2,0.0,-11.5,-13.4,-5.5,MALMO
2003-01-05,1101,3.4,0.8,-6.0,-16.9,-2.0,MALMO
2003-01-06,1102,2.4,0.05,-10.8,-16.2,-3.4,MALMO
2003-01-07,1103,1.0,0.05,-5.7,-19.5,-2.3,MALMO
2003-01-08,1104,1.2,0.0,-3.5,-4.1,-1.9,MALMO
2003-01-09,1105,1.5,0.0,-3.7,-5.0,-3.2,MALMO
2003-01-10,1106,0.8,0.0,-6.6,-12.7,-1.7,MALMO
2003-01-11,1107,3.3,0.0,-8.0,-19.0,-0.1,MALMO
2003-01-12,1108,5.7,0.4,2.5,-0.1,3.8,MALMO
2003-01-13,1109,3.8,0.06,3.4,0.6,4.4,MALMO
2003-01-14,1110,6.0,0.04,5.1,2.2,6.8,MALMO
2003-01-15,1111,5.8,0.0,5.0,4.2,6.3,MALMO
2003-01-16,1112,6.4,0.0,5.5,4.0,7.4,MALMO
2003-01-17,1113,4.2,0.0,3.5,2.2,5.2,MALMO
2003-01-18,1114,4.1,0.01,2.9,1.1,4.0,MALMO
2003-01-19,1115,4.0,0.35,2.3,0.8,3.9,MALMO
2003-01-20,1116,3.3,0.0,3.7,0.7,4.4,MALMO
2003-01-21,1117,3.2,0.38,3.7,2.8,5.3,MALMO
2003-01-22,1118,3.0,0.0,1.4,0.7,3.9,MALMO
2003-01-23,1119,1.0,0.0,2.4,-0.3,5.5,MALMO
2003-01-24,1120,2.0,0.0,2.5,1.8,3.3,MALMO
2003-01-25,1121,4.3,0.08,3.1,2.1,3.6,MALMO
2003-01-26,1122,4.4,0.11,4.6,2.5,6.2,MALMO
2003-01-27,1123,4.9,0.84,7.0,4.0,9.8,MALMO
2003-01-28,1124,5.3,0.79,4.4,3.3,8.2,MALMO
2003-01-29,1125,2.2,0.0,0.8,-0.4,3.3,MALMO
2003-01-30,1126,3.0,0.0,-4.4,-6.2,-0.4,MALMO
2003-01-31,1127,1.5,0.0,-7.6,-9.1,-4.8,MALMO
2003-02-01,1128,3.1,0.0,-5.1,-11.5,-1.6,MALMO
2003-02-02,1129,5.5,0.22,-1.4,-2.6,-0.1,MALMO
2003-02-03,1130,3.1,0.3,1.1,-0.4,1.8,MALMO
2003-02-04,1131,0.5,0.21,0.6,-0.2,1.6,MALMO
2003-02-05,1132,0.8,0.0,-2.3,-4.2,0.4,MALMO
2003-02-06,1133,1.6,0.0,-6.4,-10.7,-1.4,MALMO
2003-02-07,1134,1.7,0.3,-2.1,-9.3,0.7,MALMO
2003-02-08,1135,3.2,0.0,0.1,-0.8,1.2,MALMO
2003-02-09,1136,3.2,0.0,-1.8,-2.4,-0.1,MALMO
2003-02-10,1137,1.6,0.0,-3.7,-8.1,0.2,MALMO
2003-02-11,1138,2.2,0.0,-2.0,-2.3,-1.2,MALMO
2003-02-12,1139,0.8,0.0,-4.1,-7.0,0.6,MALMO
2003-02-13,1140,0.3,0.0,-5.9,-10.3,-2.2,MALMO
2003-02-14,1141,2.0,0.0,-2.4,-7.0,-1.2,MALMO
2003-02-15,1142,1.5,0.0,-2.0,-4.8,1.6,MALMO
2003-02-16,1143,0.7,0.0,-6.8,-11.1,0.1,MALMO
2003-02-17,1144,1.9,0.0,-2.4,-9.5,0.0,MALMO
2003-02-18,1145,0.8,0.0,-4.0,-7.3,0.6,MALMO
2003-02-19,1146,1.0,0.0,-2.4,-6.6,2.8,MALMO
2003-02-20,1147,1.0,0.0,-3.2,-10.0,5.3,MALMO
2003-02-21,1148,3.5,0.0,-0.3,-3.4,0.5,MALMO
2003-02-22,1149,2.6,0.0,-0.6,-1.4,1.9,MALMO
2003-02-23,1150,1.8,0.0,-1.0,-4.8,3.4,MALMO
2003-02-24,1151,1.4,0.0,-1.6,-4.6,3.4,MALMO
2003-02-25,1152,0.6,0.0,-2.9,-7.8,2.0,MALMO
2003-02-26,1153,2.8,0.0,-1.3,-6.2,4.9,MALMO
2003-02-27,1154,2.7,0.0,-1.3,-2.8,0.1,MALMO
2003-02-28,1155,1.2,0.0,-2.6,-3.3,-1.4,MALMO
2003-03-01,1156,4.8,0.0,-1.7,-3.3,-0.3,MALMO
2003-03-02,1157,6.1,0.0,-1.7,-2.0,-1.1,MALMO
2003-03-03,1158,4.8,0.0,-2.4,-3.0,-1.7,MALMO
2003-03-04,1159,2.5,0.0,-0.7,-2.4,1.4,MALMO
2003-03-05,1160,5.0,0.0,-0.5,-5.1,1.7,MALMO
2003-03-06,1161,6.1,0.19,0.0,-1.3,1.2,MALMO
2003-03-07,1162,2.1,0.04,1.4,-0.5,3.4,MALMO
2003-03-08,1163,4.3,0.08,1.9,-0.3,4.8,MALMO
2003-03-09,1164,2.1,0.02,4.2,2.4,5.6,MALMO
2003-03-10,1165,3.7,0.0,6.5,4.2,9.9,MALMO
2003-03-11,1166,3.7,0.33,5.3,3.7,7.6,MALMO
2003-03-12,1167,2.7,0.0,5.2,4.0,7.3,MALMO
2003-03-13,1168,2.8,0.0,2.6,0.0,5.7,MALMO
2003-03-14,1169,0.9,0.0,2.1,-3.3,8.3,MALMO
2003-03-15,1170,0.8,0.0,2.6,-3.4,8.7,MALMO
2003-03-16,1171,3.0,0.0,6.2,-1.1,12.1,MALMO
2003-03-17,1172,3.4,0.0,5.4,2.5,9.6,MALMO
2003-03-18,1173,2.2,0.0,5.9,1.9,12.1,MALMO
2003-03-19,1174,2.3,0.0,2.4,0.1,5.1,MALMO
2003-03-20,1175,3.1,0.0,1.0,-1.4,6.7,MALMO
2003-03-21,1176,1.4,0.0,-1.9,-6.0,2.5,MALMO
2003-03-22,1177,2.0,0.0,0.7,-5.5,5.1,MALMO
2003-03-23,1178,1.9,0.0,5.2,-3.0,11.2,MALMO
2003-03-24,1179,1.3,0.03,5.2,-3.3,13.4,MALMO
2003-03-25,1180,1.5,0.0,6.6,2.2,12.5,MALMO
2003-03-26,1181,0.6,0.0,3.9,-2.7,11.7,MALMO
2003-03-27,1182,0.6,0.0,4.9,-3.0,13.8,MALMO
2003-03-28,1183,0.8,0.0,5.7,-2.0,13.6,MALMO
2003-03-29,1184,1.4,0.0,6.3,-1.7,13.3,MALMO
2003-03-30,1185,4.6,0.21,7.1,3.5,12.6,MALMO
2003-03-31,1186,4.0,0.0,5.7,2.0,9.5,MALMO
2003-04-01,1187,3.5,0.15,5.5,-2.4,10.1,MALMO
2003-04-02,1188,3.0,0.0,6.0,5.0,9.6,MALMO
2003-04-03,1189,4.8,0.0,5.1,3.6,7.6,MALMO
2003-04-04,1190,3.8,0.0,4.9,-0.4,8.8,MALMO
2003-04-05,1191,4.7,0.0,4.3,0.9,7.5,MALMO
2003-04-06,1192,4.2,0.0,1.8,-0.9,5.5,MALMO
2003-04-07,1193,2.5,0.0,1.1,-3.2,5.6,MALMO
2003-04-08,1194,2.1,0.0,0.1,-3.8,4.6,MALMO
2003-04-09,1195,3.2,0.15,-0.6,-4.5,2.5,MALMO
2003-04-10,1196,2.7,0.87,1.4,0.4,3.6,MALMO
2003-04-11,1197,3.2,0.02,2.9,0.4,5.6,MALMO
2003-04-12,1198,2.2,0.0,6.5,1.9,10.3,MALMO
2003-04-13,1199,1.4,0.0,7.2,3.2,10.9,MALMO
2003-04-14,1200,3.0,0.0,6.7,-2.2,14.1,MALMO
2003-04-15,1201,3.2,0.0,8.9,2.6,15.8,MALMO
2003-04-16,1202,1.0,0.0,9.6,0.7,17.9,MALMO
2003-04-17,1203,2.0,0.0,9.7,0.5,17.3,MALMO
2003-04-18,1204,3.8,0.0,6.2,2.7,11.6,MALMO
2003-04-19,1205,5.9,0.0,8.2,2.8,14.7,MALMO
2003-04-20,1206,6.3,0.0,9.9,3.8,16.1,MALMO
2003-04-21,1207,3.8,0.0,10.9,2.2,18.3,MALMO
2003-04-22,1208,1.6,0.0,10.5,1.1,18.6,MALMO
2003-04-23,1209,1.3,0.0,10.8,0.9,18.2,MALMO
2003-04-24,1210,2.8,0.0,8.9,2.4,14.9,MALMO
