date,days,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2004-09-20,1725,3.5,16.1,0.76,1.0143,0.54,0.24,0.3,12.4,8.5,15.8,KASSEL,2004
2004-09-21,1726,3.7,15.7,0.72,1.0117,1.3,0.44,5.5,12.1,8.6,15.3,KASSEL,2004
2004-09-22,1727,3.0,13.5,0.84,1.0124,0.73,1.29,1.2,9.8,8.1,11.9,KASSEL,2004
2004-09-23,1728,3.3,11.8,0.9,1.0046,0.45,1.37,0.1,9.8,8.5,11.9,KASSEL,2004
2004-09-24,1729,3.1,13.3,0.8,1.01,0.9,0.12,2.4,10.9,9.3,14.3,KASSEL,2004
2004-09-25,1730,3.2,11.4,0.81,1.0175,0.48,0.29,0.2,10.4,8.4,12.6,KASSEL,2004
2004-09-26,1731,2.3,6.9,0.88,1.0204,0.43,0.04,0.1,10.3,8.0,14.3,KASSEL,2004
2004-09-27,1732,2.4,8.5,0.9,1.0197,0.43,0.03,0.1,11.9,9.0,15.6,KASSEL,2004
2004-09-28,1733,2.3,6.7,0.9,1.018,0.36,0.16,0.0,13.3,10.4,16.4,KASSEL,2004
2004-09-29,1734,2.5,10.3,0.89,1.0149,0.51,0.73,0.4,11.6,7.8,15.5,KASSEL,2004
2004-09-30,1735,1.3,5.1,0.84,1.0214,0.75,0.07,1.8,10.6,8.1,14.6,KASSEL,2004
2004-10-01,1736,1.4,5.9,0.86,1.021,0.73,0.21,1.7,12.1,7.7,17.5,KASSEL,2004
2004-10-02,1737,1.8,7.0,0.86,1.0198,0.67,0.0,1.4,12.2,8.1,16.9,KASSEL,2004
2004-10-03,1738,2.2,7.5,0.84,1.0229,1.23,0.0,6.7,11.2,6.3,17.5,KASSEL,2004
2004-10-04,1739,2.9,12.1,0.8,1.0161,1.11,0.0,5.5,14.0,8.5,20.2,KASSEL,2004
2004-10-05,1740,3.1,13.1,0.79,1.0127,1.33,1.3,8.3,17.0,12.2,21.6,KASSEL,2004
2004-10-06,1741,2.5,8.8,0.91,1.016,0.31,0.02,0.0,12.2,8.6,15.0,KASSEL,2004
2004-10-07,1742,3.0,10.7,0.83,1.0192,1.16,0.0,6.5,10.3,6.1,15.4,KASSEL,2004
2004-10-08,1743,1.1,4.6,0.88,1.0182,0.31,0.0,0.0,8.0,4.7,12.9,KASSEL,2004
2004-10-09,1744,1.5,5.6,0.85,1.0192,1.02,0.0,5.3,8.3,4.6,14.0,KASSEL,2004
2004-10-10,1745,2.8,8.8,0.73,1.0194,1.3,0.0,9.1,7.8,4.6,12.1,KASSEL,2004
2004-10-11,1746,3.2,11.3,0.72,1.0247,1.1,0.0,6.5,6.5,3.2,10.0,KASSEL,2004
2004-10-12,1747,2.4,8.7,0.66,1.024,1.32,0.0,9.8,4.8,-0.1,9.7,KASSEL,2004
2004-10-13,1748,2.2,6.3,0.74,1.0182,1.1,0.0,7.0,7.5,2.3,13.4,KASSEL,2004
2004-10-14,1749,2.1,6.6,0.84,1.0088,0.43,0.39,0.5,8.2,4.5,12.7,KASSEL,2004
2004-10-15,1750,2.5,14.0,0.88,1.0012,0.4,0.1,0.4,8.4,6.6,11.5,KASSEL,2004
2004-10-16,1751,2.6,8.8,0.85,1.0013,0.54,0.25,1.3,6.8,3.9,9.9,KASSEL,2004
2004-10-17,1752,2.7,8.8,0.89,1.0018,0.32,0.44,0.1,7.2,5.5,9.2,KASSEL,2004
2004-10-18,1753,2.5,9.6,0.87,1.0069,0.47,0.22,0.9,7.8,4.2,11.2,KASSEL,2004
2004-10-19,1754,1.8,6.4,0.9,1.0125,0.84,0.0,4.6,6.5,4.0,12.1,KASSEL,2004
2004-10-20,1755,2.0,8.1,0.94,1.0071,0.25,0.89,0.0,9.3,3.8,13.7,KASSEL,2004
2004-10-21,1756,3.3,14.5,0.75,1.0107,1.03,0.12,7.6,12.2,4.8,15.8,KASSEL,2004
2004-10-22,1757,3.5,11.8,0.77,1.0174,1.09,0.0,8.9,10.0,4.3,15.6,KASSEL,2004
2004-10-23,1758,4.0,12.3,0.81,1.0128,0.35,0.0,0.4,12.9,7.4,16.2,KASSEL,2004
2004-10-24,1759,3.6,11.6,0.8,1.0102,0.94,0.84,6.9,14.5,10.8,19.0,KASSEL,2004
2004-10-25,1760,3.4,12.2,0.77,1.0098,0.78,0.0,4.8,13.4,8.1,17.4,KASSEL,2004
2004-10-26,1761,1.4,5.1,0.81,1.0134,0.32,0.0,0.3,9.2,6.1,12.5,KASSEL,2004
2004-10-27,1762,1.9,7.4,0.8,1.0096,0.82,0.03,5.7,8.2,3.2,12.4,KASSEL,2004
2004-10-28,1763,1.4,5.9,0.9,1.0031,0.22,0.11,0.0,9.8,7.8,12.7,KASSEL,2004
2004-10-29,1764,1.5,4.2,0.93,1.0017,0.46,0.08,1.5,10.6,7.4,14.9,KASSEL,2004
2004-10-30,1765,1.3,5.9,0.95,1.0075,0.28,0.03,0.2,9.5,7.1,12.6,KASSEL,2004
2004-10-31,1766,1.9,7.1,0.89,1.0188,0.21,0.0,0.0,9.7,7.9,11.8,KASSEL,2004
2004-11-01,1767,3.0,9.0,0.84,1.0216,0.24,0.0,0.1,8.5,7.5,10.4,KASSEL,2004
2004-11-02,1768,2.3,7.4,0.86,1.021,0.2,0.0,0.0,8.3,7.5,9.9,KASSEL,2004
2004-11-03,1769,0.6,5.1,0.88,1.02,0.19,0.0,0.0,11.0,9.6,12.7,KASSEL,2004
2004-11-04,1770,1.8,6.8,0.94,1.0204,0.19,0.15,0.0,10.3,8.4,11.1,KASSEL,2004
2004-11-05,1771,1.9,10.7,0.81,1.0246,0.63,0.04,4.3,7.9,4.3,10.9,KASSEL,2004
2004-11-06,1772,2.1,10.4,0.86,1.0217,0.43,0.28,1.7,5.4,2.6,8.2,KASSEL,2004
2004-11-07,1773,2.6,10.2,0.82,1.0214,0.49,0.0,2.6,5.0,2.0,8.2,KASSEL,2004
2004-11-08,1774,1.2,5.7,0.85,1.0201,0.47,0.0,2.4,2.0,-0.8,6.4,KASSEL,2004
2004-11-09,1775,3.1,11.7,0.89,1.0127,0.18,1.44,0.0,0.8,-0.8,1.9,KASSEL,2004
2004-11-10,1776,2.5,9.3,0.93,1.0099,0.17,0.03,0.0,0.9,-0.1,1.7,KASSEL,2004
2004-11-11,1777,2.1,7.2,0.87,1.0202,0.21,0.0,0.1,2.4,0.4,4.4,KASSEL,2004
2004-11-12,1778,3.0,10.9,0.9,1.0205,0.17,0.39,0.0,3.1,2.5,4.3,KASSEL,2004
2004-11-13,1779,3.3,13.3,0.86,1.0227,0.49,0.13,3.2,3.3,0.4,5.7,KASSEL,2004
2004-11-14,1780,1.2,6.3,0.89,1.0317,0.26,0.0,0.5,2.3,-0.2,4.3,KASSEL,2004
2004-11-15,1781,3.1,8.1,0.98,1.0279,0.16,0.05,0.0,0.2,-2.0,2.1,KASSEL,2004
2004-11-16,1782,3.4,8.7,0.99,1.0244,0.16,0.35,0.0,4.4,2.0,6.5,KASSEL,2004
2004-11-17,1783,3.8,13.7,0.89,1.0184,0.15,0.26,0.0,8.4,6.0,11.1,KASSEL,2004
2004-11-18,1784,2.7,15.5,0.89,1.0096,0.15,3.55,0.0,6.5,3.6,10.1,KASSEL,2004
2004-11-19,1785,5.0,17.7,0.85,1.0074,0.49,0.21,3.7,1.4,0.3,3.7,KASSEL,2004
2004-11-20,1786,4.9,14.6,0.81,1.0181,0.43,0.2,2.8,1.5,0.2,3.2,KASSEL,2004
2004-11-21,1787,3.2,9.5,0.81,1.0247,0.53,0.26,4.7,1.7,-1.1,5.4,KASSEL,2004
2004-11-22,1788,3.9,11.9,0.89,1.0146,0.14,0.9,0.0,6.0,-0.2,10.2,KASSEL,2004
2004-11-23,1789,3.3,14.1,0.8,1.0224,0.3,0.19,1.2,6.0,-0.2,9.6,KASSEL,2004
2004-11-24,1790,1.3,4.6,0.95,1.0353,0.17,0.0,0.1,-2.2,-3.6,0.6,KASSEL,2004
2004-11-25,1791,2.7,14.0,0.89,1.03,0.53,0.2,5.3,-1.4,-3.4,-2.4,KASSEL,2004
2004-11-26,1792,3.6,9.5,0.85,1.0243,0.31,0.17,1.5,0.5,-1.9,2.9,KASSEL,2004
2004-11-27,1793,2.5,9.0,0.91,1.0228,0.2,0.2,0.3,4.9,2.7,7.8,KASSEL,2004
2004-11-28,1794,2.7,8.6,0.9,1.0158,0.13,0.0,0.0,5.6,3.0,7.1,KASSEL,2004
2004-11-29,1795,1.2,5.4,0.93,1.0173,0.13,0.0,0.0,5.0,3.1,8.4,KASSEL,2004
2004-11-30,1796,2.5,10.0,0.85,1.0165,0.41,0.0,3.3,4.3,2.9,7.0,KASSEL,2004
2004-12-01,1797,1.7,5.8,0.87,1.0096,0.13,0.0,0.0,3.6,3.2,4.5,KASSEL,2004
2004-12-02,1798,1.4,5.3,0.87,1.0128,0.13,0.0,0.0,2.1,-1.9,3.9,KASSEL,2004
2004-12-03,1799,1.1,3.2,0.94,1.0222,0.13,0.0,0.0,-0.2,-2.5,1.9,KASSEL,2004
2004-12-04,1800,2.3,6.8,0.96,1.0317,0.13,0.0,0.0,-0.2,-1.7,1.3,KASSEL,2004
2004-12-05,1801,4.1,9.2,0.99,1.0308,0.12,0.0,0.0,-1.1,-2.4,0.7,KASSEL,2004
2004-12-06,1802,2.8,6.7,0.93,1.0306,0.19,0.0,0.4,2.5,0.7,4.5,KASSEL,2004
2004-12-07,1803,2.1,4.9,0.84,1.0314,0.12,0.0,0.0,3.6,2.5,4.7,KASSEL,2004
2004-12-08,1804,1.1,3.7,0.87,1.0334,0.26,0.0,1.3,2.2,-2.8,5.5,KASSEL,2004
2004-12-09,1805,1.8,4.9,0.91,1.0312,0.49,0.0,6.3,-1.6,-4.9,2.2,KASSEL,2004
2004-12-10,1806,1.6,5.0,0.88,1.0283,0.51,0.0,6.7,-3.0,-6.0,2.2,KASSEL,2004
2004-12-11,1807,1.5,6.2,0.89,1.0308,0.48,0.0,6.2,-3.2,-7.0,0.1,KASSEL,2004
2004-12-12,1808,1.4,4.8,0.87,1.0326,0.12,0.0,0.0,-0.1,-2.3,1.5,KASSEL,2004
2004-12-13,1809,2.6,6.8,0.88,1.0324,0.12,0.0,0.0,-2.4,-3.7,0.7,KASSEL,2004
2004-12-14,1810,4.6,11.3,0.91,1.0312,0.12,0.0,0.0,-3.3,-3.9,-2.6,KASSEL,2004
2004-12-15,1811,5.7,11.8,0.89,1.026,0.42,0.0,4.6,-3.1,-4.6,-1.2,KASSEL,2004
2004-12-16,1812,4.8,11.8,0.89,1.0144,0.25,0.05,1.3,-0.7,-4.0,2.9,KASSEL,2004
2004-12-17,1813,3.7,9.9,0.91,0.9974,0.12,0.94,0.0,3.2,1.0,4.8,KASSEL,2004
2004-12-18,1814,4.5,17.7,0.83,1.0037,0.35,0.53,3.1,2.1,0.1,4.9,KASSEL,2004
2004-12-19,1815,2.5,8.3,0.86,1.0087,0.44,0.01,5.2,0.1,-4.5,1.9,KASSEL,2004
2004-12-20,1816,1.7,6.2,0.89,1.0238,0.49,0.0,6.5,-4.8,-7.5,-1.4,KASSEL,2004
2004-12-21,1817,1.7,8.3,0.86,1.0262,0.49,0.0,6.7,-6.0,-9.6,-1.7,KASSEL,2004
2004-12-22,1818,6.1,14.8,0.87,1.0196,0.12,0.12,0.0,-3.6,-6.1,-0.4,KASSEL,2004
2004-12-23,1819,4.7,12.9,0.94,1.0082,0.12,0.65,0.0,2.5,-0.4,5.7,KASSEL,2004
2004-12-24,1820,3.1,12.2,0.87,1.0037,0.16,0.33,0.2,5.6,2.5,7.8,KASSEL,2004
2004-12-25,1821,3.3,14.7,0.86,0.997,0.12,0.0,0.0,4.3,-0.1,7.9,KASSEL,2004
2004-12-26,1822,3.1,10.7,0.93,1.0068,0.12,0.0,0.0,0.5,-1.2,1.9,KASSEL,2004
2004-12-27,1823,3.4,11.7,0.82,1.0168,0.12,0.0,0.0,0.0,-1.4,1.0,KASSEL,2004
2004-12-28,1824,5.5,15.2,0.82,1.0088,0.12,0.56,0.0,-0.6,-2.4,2.9,KASSEL,2004
2004-12-29,1825,1.9,7.7,0.89,1.0234,0.15,0.12,0.1,1.2,-1.1,3.1,KASSEL,2004
2004-12-30,1826,4.0,12.3,0.9,1.0328,0.12,0.2,0.0,0.4,-1.9,1.9,KASSEL,2004
2004-12-31,1827,2.4,10.4,0.93,1.0163,0.12,0.2,0.0,3.3,1.6,4.9,KASSEL,2004
2005-01-01,1828,5.0,12.4,0.86,1.0196,0.12,0.1,0.0,5.4,4.1,6.7,KASSEL,2005
2005-01-02,1829,4.1,16.0,0.69,1.0185,0.12,0.01,0.0,4.6,2.7,8.0,KASSEL,2005
2005-01-03,1830,3.7,14.5,0.78,1.0275,0.12,0.12,0.0,4.6,3.0,5.6,KASSEL,2005
2005-01-04,1831,3.5,13.8,0.7,1.0256,0.12,0.01,0.0,6.3,3.4,8.7,KASSEL,2005
2005-01-05,1832,3.6,10.5,0.9,1.0252,0.13,0.29,0.0,3.8,3.1,4.7,KASSEL,2005
2005-01-06,1833,3.3,13.2,0.8,1.0273,0.13,0.07,0.0,5.0,2.8,7.9,KASSEL,2005
2005-01-07,1834,4.2,14.6,0.8,1.0267,0.13,0.0,0.0,7.4,4.0,9.5,KASSEL,2005
2005-01-08,1835,4.0,17.8,0.75,1.0173,0.34,0.41,2.3,7.1,3.6,10.0,KASSEL,2005
2005-01-09,1836,3.5,11.7,0.74,1.0252,0.53,0.0,6.3,5.1,2.4,8.8,KASSEL,2005
2005-01-10,1837,5.1,13.5,0.83,1.0233,0.13,0.0,0.0,7.8,5.4,10.9,KASSEL,2005
2005-01-11,1838,4.5,12.3,0.84,1.025,0.13,0.06,0.0,6.8,5.4,9.7,KASSEL,2005
2005-01-12,1839,3.5,10.2,0.85,1.0225,0.14,0.13,0.0,6.5,1.0,7.9,KASSEL,2005
2005-01-13,1840,2.7,10.4,0.87,1.0256,0.14,1.07,0.0,2.3,0.1,5.1,KASSEL,2005
2005-01-14,1841,1.6,7.1,0.88,1.0315,0.33,0.0,1.8,1.5,-1.2,4.3,KASSEL,2005
2005-01-15,1842,0.9,5.1,0.94,1.033,0.14,0.0,0.0,-2.9,-6.2,-0.8,KASSEL,2005
2005-01-16,1843,4.0,11.6,0.82,1.0282,0.62,0.0,7.6,-1.7,-6.3,2.1,KASSEL,2005
2005-01-17,1844,4.7,14.8,0.91,1.0216,0.15,0.3,0.0,-0.4,-2.8,2.6,KASSEL,2005
2005-01-18,1845,4.1,13.8,0.88,0.9998,0.15,0.64,0.0,3.4,0.3,5.5,KASSEL,2005
2005-01-19,1846,2.7,10.2,0.86,1.0084,0.2,0.26,0.2,1.5,-0.4,4.6,KASSEL,2005
2005-01-20,1847,4.8,20.1,0.82,1.0011,0.29,2.46,0.9,6.0,1.9,10.1,KASSEL,2005
2005-01-21,1848,5.4,16.8,0.79,1.0034,0.15,0.64,0.0,3.2,0.9,6.8,KASSEL,2005
2005-01-22,1849,4.4,15.0,0.81,1.0132,0.16,0.28,0.0,2.4,0.5,4.8,KASSEL,2005
2005-01-23,1850,3.1,12.9,0.8,1.0169,0.16,0.24,0.0,1.0,-0.8,3.2,KASSEL,2005
2005-01-24,1851,5.3,13.2,0.77,1.0177,0.16,0.03,0.0,-1.6,-2.6,0.0,KASSEL,2005
2005-01-25,1852,3.6,15.0,0.84,1.0225,0.17,0.2,0.0,-2.6,-2.9,-1.8,KASSEL,2005
2005-01-26,1853,4.5,14.3,0.74,1.0268,0.62,0.0,5.7,-2.7,-4.4,-0.8,KASSEL,2005
2005-01-27,1854,1.9,7.2,0.86,1.0207,0.17,0.04,0.0,-4.8,-7.9,-3.4,KASSEL,2005
2005-01-28,1855,0.9,3.0,0.86,1.0162,0.17,0.03,0.0,-3.6,-7.6,-1.5,KASSEL,2005
2005-01-29,1856,1.2,5.8,0.88,1.0257,0.62,0.01,5.1,-6.9,-9.7,-2.7,KASSEL,2005
2005-01-30,1857,4.1,9.5,0.87,1.0291,0.18,0.19,0.0,-3.4,-5.0,-1.6,KASSEL,2005
2005-01-31,1858,3.7,14.9,0.9,1.0221,0.18,1.16,0.0,1.5,-1.7,5.5,KASSEL,2005
2005-02-01,1859,4.6,14.9,0.76,1.0226,0.65,0.07,5.2,2.5,0.6,4.3,KASSEL,2005
2005-02-02,1860,3.9,12.8,0.84,1.0256,0.3,0.22,0.5,3.7,1.9,5.8,KASSEL,2005
2005-02-03,1861,2.9,13.7,0.83,1.0306,0.19,0.08,0.0,3.7,1.4,5.0,KASSEL,2005
2005-02-04,1862,1.3,5.2,0.86,1.034,0.34,0.0,0.7,1.5,-1.8,4.9,KASSEL,2005
2005-02-05,1863,2.5,8.6,0.67,1.0284,0.87,0.0,8.5,-1.0,-4.1,3.1,KASSEL,2005
2005-02-06,1864,1.7,6.6,0.64,1.0293,0.88,0.0,8.5,-2.3,-6.1,2.0,KASSEL,2005
2005-02-07,1865,1.3,5.1,0.73,1.0296,0.89,0.0,8.4,-2.6,-6.1,2.1,KASSEL,2005
2005-02-08,1866,2.8,7.2,0.79,1.0308,0.21,0.0,0.0,-2.7,-5.5,-0.8,KASSEL,2005
2005-02-09,1867,3.8,8.9,0.87,1.0317,0.21,0.01,0.0,-0.7,-3.4,2.0,KASSEL,2005
2005-02-10,1868,4.2,11.2,0.86,1.0246,0.22,0.85,0.0,3.5,1.6,4.9,KASSEL,2005
2005-02-11,1869,1.1,4.2,0.97,1.0204,0.22,1.21,0.0,3.8,2.8,4.7,KASSEL,2005
2005-02-12,1870,4.0,18.7,0.89,1.0,0.32,0.81,0.3,6.8,3.3,11.1,KASSEL,2005
2005-02-13,1871,1.0,12.5,0.81,0.9938,0.57,0.3,2.4,1.9,-0.8,4.5,KASSEL,2005
2005-02-14,1872,4.1,15.8,0.78,1.0018,0.53,0.18,1.8,0.6,-2.4,3.9,KASSEL,2005
2005-02-15,1873,5.0,13.0,0.81,1.0131,0.46,0.07,1.1,-1.2,-2.5,0.4,KASSEL,2005
2005-02-16,1874,5.2,12.7,0.82,1.0224,0.29,0.01,0.1,-1.9,-2.8,-0.6,KASSEL,2005
2005-02-17,1875,2.6,7.4,0.75,1.0262,0.25,0.0,0.0,-2.6,-4.0,-1.2,KASSEL,2005
2005-02-18,1876,2.9,10.5,0.75,1.0212,0.48,0.32,1.1,-2.8,-4.2,0.0,KASSEL,2005
2005-02-19,1877,2.9,11.8,0.9,1.0093,0.4,0.23,0.5,-1.4,-3.4,1.1,KASSEL,2005
2005-02-20,1878,2.4,8.8,0.84,1.0072,0.67,0.01,2.7,0.2,-3.1,3.1,KASSEL,2005
2005-02-21,1879,2.7,10.0,0.82,1.0108,0.46,0.04,0.8,-0.9,-4.3,3.4,KASSEL,2005
2005-02-22,1880,5.2,14.6,0.72,1.011,0.51,0.08,1.1,-2.5,-3.8,-0.6,KASSEL,2005
2005-02-23,1881,2.4,7.9,0.86,1.0099,0.27,0.12,0.0,-2.3,-3.8,0.1,KASSEL,2005
2005-02-24,1882,1.9,6.8,0.74,1.0158,0.96,0.0,5.7,-2.8,-6.9,0.6,KASSEL,2005
2005-02-25,1883,0.5,3.8,0.84,1.0182,0.28,0.05,0.0,-3.7,-9.0,0.2,KASSEL,2005
2005-02-26,1884,1.7,9.6,0.91,1.0146,0.29,0.39,0.0,-1.1,-3.9,0.6,KASSEL,2005
2005-02-27,1885,4.4,13.0,0.75,1.0213,0.72,0.06,2.5,-6.2,-10.0,-3.2,KASSEL,2005
2005-02-28,1886,1.4,5.7,0.72,1.024,0.96,0.0,5.0,-8.2,-14.6,-3.4,KASSEL,2005
2005-03-01,1887,4.6,11.7,0.63,1.0116,0.53,0.0,0.9,-5.9,-9.1,-2.6,KASSEL,2005
2005-03-02,1888,4.2,11.5,0.55,1.0071,1.15,0.06,6.4,-3.8,-8.0,0.6,KASSEL,2005
2005-03-03,1889,2.5,7.7,0.77,1.0114,1.07,0.0,5.4,-2.0,-5.9,2.5,KASSEL,2005
2005-03-04,1890,2.1,5.4,0.71,1.0133,0.79,0.0,2.6,-2.2,-3.9,0.4,KASSEL,2005
2005-03-05,1891,0.6,15.0,0.78,1.0067,0.44,0.2,0.3,-3.2,-5.0,-1.5,KASSEL,2005
2005-03-06,1892,2.4,9.3,0.78,1.0163,1.18,0.2,4.1,9.5,5.5,13.8,KASSEL,2005
2005-03-07,1893,2.0,8.2,0.82,1.0199,0.63,0.04,1.2,-1.7,-7.7,2.9,KASSEL,2005
2005-03-08,1894,1.6,7.5,0.82,1.02,0.35,0.05,0.0,2.5,1.3,4.5,KASSEL,2005
2005-03-09,1895,2.4,9.6,0.81,1.0256,0.41,0.12,0.1,2.1,-0.3,4.5,KASSEL,2005
2005-03-10,1896,1.9,6.0,0.7,1.0293,1.53,0.0,9.3,-0.4,-4.3,4.4,KASSEL,2005
2005-03-11,1897,3.7,12.3,0.82,1.0087,0.37,0.95,0.0,1.2,-2.9,4.2,KASSEL,2005
2005-03-12,1898,2.7,13.7,0.82,0.9999,0.98,0.89,3.4,1.3,-0.5,4.8,KASSEL,2005
2005-03-13,1899,0.9,11.4,0.81,1.0101,1.03,0.24,3.7,2.0,-0.3,6.0,KASSEL,2005
2005-03-14,1900,1.5,7.5,0.72,1.0154,0.5,0.0,0.3,3.2,0.2,6.8,KASSEL,2005
2005-03-15,1901,1.9,11.2,0.64,1.0217,1.48,0.0,7.7,6.1,-0.1,12.4,KASSEL,2005
2005-03-16,1902,3.3,13.2,0.61,1.0233,1.47,0.0,7.5,11.6,4.8,19.7,KASSEL,2005
2005-03-17,1903,3.4,17.1,0.67,1.0223,0.81,0.05,1.8,12.7,8.0,16.8,KASSEL,2005
2005-03-18,1904,2.6,9.4,0.76,1.025,1.14,0.04,4.1,12.4,10.2,18.5,KASSEL,2005
2005-03-19,1905,2.5,9.9,0.85,1.0258,0.41,0.04,0.0,7.6,3.3,10.9,KASSEL,2005
2005-03-20,1906,1.7,5.0,0.62,1.0252,1.44,0.0,6.5,4.6,0.6,10.0,KASSEL,2005
2005-03-21,1907,1.8,6.6,0.55,1.0207,1.89,0.0,11.0,5.1,-1.9,12.9,KASSEL,2005
2005-03-22,1908,2.5,8.6,0.49,1.0155,1.8,0.11,9.8,9.1,1.0,16.9,KASSEL,2005
2005-03-23,1909,2.0,5.3,0.8,1.0195,1.2,0.0,4.1,11.0,6.2,16.8,KASSEL,2005
2005-03-24,1910,1.6,6.8,0.79,1.0189,1.61,0.27,7.5,10.4,4.1,18.3,KASSEL,2005
2005-03-25,1911,0.9,4.0,0.92,1.0172,0.44,0.89,0.0,9.5,6.5,12.3,KASSEL,2005
2005-03-26,1912,1.7,7.0,0.83,1.0112,1.41,0.0,5.5,9.5,5.5,15.9,KASSEL,2005
2005-03-27,1913,1.6,7.0,0.78,1.0082,1.4,0.33,5.3,11.1,5.8,17.6,KASSEL,2005
2005-03-28,1914,0.8,2.8,0.9,1.0129,0.6,0.36,0.3,10.6,9.2,13.5,KASSEL,2005
2005-03-29,1915,1.6,5.9,0.83,1.0151,1.03,0.0,2.4,10.3,7.7,14.4,KASSEL,2005
2005-03-30,1916,2.5,8.1,0.68,1.0184,1.02,0.0,2.3,9.3,5.7,13.6,KASSEL,2005
2005-03-31,1917,2.7,8.3,0.49,1.026,2.16,0.0,11.8,7.9,2.0,14.4,KASSEL,2005
2005-04-01,1918,2.1,9.1,0.45,1.0293,2.12,0.0,11.2,7.7,1.0,14.4,KASSEL,2005
2005-04-02,1919,1.7,7.9,0.44,1.0264,2.23,0.0,12.1,9.3,0.1,16.8,KASSEL,2005
2005-04-03,1920,1.5,6.7,0.42,1.0251,2.25,0.0,12.1,10.5,0.5,18.9,KASSEL,2005
2005-04-04,1921,2.0,8.1,0.54,1.0237,1.97,0.02,9.2,10.9,1.3,20.2,KASSEL,2005
2005-04-05,1922,1.9,8.8,0.73,1.0244,0.98,0.23,1.7,8.4,4.7,11.9,KASSEL,2005
2005-04-06,1923,3.4,13.8,0.71,1.019,1.3,0.5,3.6,9.1,2.6,13.9,KASSEL,2005
2005-04-07,1924,2.6,14.7,0.68,1.0041,1.39,0.33,4.1,10.3,4.6,14.9,KASSEL,2005
2005-04-08,1925,1.8,11.3,0.78,1.0033,1.11,0.59,2.3,6.7,4.4,11.9,KASSEL,2005
2005-04-09,1926,2.5,10.7,0.74,1.0153,0.74,0.07,0.5,3.6,-0.2,6.8,KASSEL,2005
2005-04-10,1927,1.7,8.0,0.82,1.0239,0.82,0.11,0.8,5.4,0.8,10.4,KASSEL,2005
2005-04-11,1928,0.8,5.6,0.82,1.0293,0.88,0.0,1.0,6.8,1.6,10.4,KASSEL,2005
2005-04-12,1929,1.4,15.0,0.78,1.022,0.84,0.2,0.8,9.3,3.7,8.9,KASSEL,2005
2005-04-13,1930,1.7,6.8,0.73,1.0122,1.03,0.0,1.6,10.9,7.3,16.1,KASSEL,2005
2005-04-14,1931,1.8,8.4,0.64,1.0074,1.34,0.0,3.3,12.4,7.5,16.8,KASSEL,2005
2005-04-15,1932,1.9,8.4,0.63,1.0048,2.13,0.0,9.1,13.5,5.2,21.9,KASSEL,2005
2005-04-16,1933,3.9,11.2,0.62,1.0027,2.27,0.0,10.2,14.7,8.3,20.9,KASSEL,2005
2005-04-17,1934,3.2,9.0,0.74,0.9997,1.59,0.0,4.7,13.5,9.8,18.1,KASSEL,2005
2005-04-18,1935,1.6,8.2,0.78,1.0007,1.48,0.06,3.9,13.6,9.8,18.5,KASSEL,2005
2005-04-19,1936,2.0,7.7,0.9,1.0031,0.58,1.97,0.0,11.4,8.4,15.7,KASSEL,2005
2005-04-20,1937,4.0,11.7,0.59,1.0114,1.24,0.0,2.4,8.3,3.3,12.9,KASSEL,2005
2005-04-21,1938,2.2,8.7,0.48,1.0199,2.68,0.0,13.2,5.6,-0.3,11.1,KASSEL,2005
2005-04-22,1939,1.6,5.9,0.59,1.0174,2.68,0.0,13.0,7.1,-1.1,14.5,KASSEL,2005
2005-04-23,1940,1.5,7.1,0.52,1.0132,2.58,0.0,12.0,10.4,0.9,17.6,KASSEL,2005
2005-04-24,1941,1.7,6.9,0.58,1.0116,1.7,0.81,5.0,12.1,7.6,17.8,KASSEL,2005
2005-04-25,1942,1.2,41.0,0.84,1.0095,0.61,0.56,0.0,9.0,7.3,11.3,KASSEL,2005
2005-04-26,1943,0.2,2.7,0.92,1.0148,0.61,0.62,0.0,9.4,7.7,10.6,KASSEL,2005
2005-04-27,1944,2.6,13.7,0.73,1.0159,1.7,0.03,4.8,11.0,5.2,15.7,KASSEL,2005
2005-04-28,1945,2.1,7.7,0.69,1.0223,2.42,0.0,10.0,10.8,3.7,17.4,KASSEL,2005
2005-04-29,1946,1.7,6.1,0.86,1.0212,0.63,0.17,0.0,11.2,7.6,14.2,KASSEL,2005
2005-04-30,1947,0.8,4.6,0.83,1.0175,1.39,0.0,2.8,14.7,11.1,19.6,KASSEL,2005
2005-05-01,1948,1.7,6.5,0.72,1.0129,2.52,0.0,10.2,17.9,9.4,26.6,KASSEL,2005
2005-05-02,1949,3.2,13.6,0.56,1.0127,2.72,0.0,11.9,20.2,12.7,26.6,KASSEL,2005
2005-05-03,1950,2.3,13.6,0.79,1.0131,1.71,1.14,4.0,15.3,10.5,20.7,KASSEL,2005
2005-05-04,1951,1.6,6.9,0.92,1.0127,0.95,1.02,0.5,11.6,9.9,14.4,KASSEL,2005
2005-05-05,1952,2.5,11.7,0.68,1.016,2.29,0.26,7.9,9.8,6.2,14.5,KASSEL,2005
2005-05-06,1953,3.4,15.6,0.77,1.0126,1.83,0.32,4.6,8.5,3.6,14.7,KASSEL,2005
2005-05-07,1954,3.1,15.1,0.89,1.007,0.83,1.07,0.2,6.1,4.6,10.5,KASSEL,2005
