date,days,wind_speed,humidity,pressure,global_radiation,precipitation,temp_mean,temp_min,temp_max,city
2005-01-31,1858,2.5,0.91,1.0327,0.23,0.0,4.6,2.5,6.7,TOURS
2005-02-01,1859,3.5,0.82,1.0324,0.53,0.0,7.4,5.1,9.8,TOURS
2005-02-02,1860,2.4,0.87,1.0354,0.46,0.0,5.2,0.9,9.6,TOURS
2005-02-03,1861,2.9,0.77,1.0345,0.5,0.0,6.2,4.1,8.3,TOURS
2005-02-04,1862,3.0,0.83,1.0288,0.53,0.0,5.2,3.1,7.3,TOURS
2005-02-05,1863,2.9,0.84,1.0203,0.5,0.0,2.8,-0.5,6.1,TOURS
2005-02-06,1864,3.0,0.83,1.0206,0.66,0.0,5.8,0.8,10.7,TOURS
2005-02-07,1865,2.1,0.85,1.0226,0.76,0.0,6.5,1.7,11.3,TOURS
2005-02-08,1866,2.2,0.8,1.0272,0.55,0.0,6.8,2.3,11.4,TOURS
2005-02-09,1867,1.8,0.82,1.0318,1.06,0.0,6.8,0.2,13.4,TOURS
2005-02-10,1868,5.0,0.86,1.0329,0.49,0.14,7.2,3.9,10.5,TOURS
2005-02-11,1869,6.5,0.96,1.0256,0.21,0.68,10.3,8.4,12.2,TOURS
2005-02-12,1870,7.6,0.86,1.0179,0.23,0.08,11.4,10.2,12.7,TOURS
2005-02-13,1871,6.0,0.86,1.0124,0.42,0.34,4.7,1.8,7.6,TOURS
2005-02-14,1872,5.2,0.75,1.0176,0.58,0.0,3.1,0.3,5.8,TOURS
2005-02-15,1873,5.1,0.76,1.0176,0.78,0.02,2.4,0.2,4.5,TOURS
2005-02-16,1874,5.9,0.63,1.0242,0.95,0.0,1.6,0.0,3.2,TOURS
2005-02-17,1875,2.4,0.72,1.0268,0.51,0.0,1.1,-0.3,2.4,TOURS
2005-02-18,1876,2.6,0.85,1.0233,0.32,0.14,2.5,0.5,4.5,TOURS
2005-02-19,1877,4.1,0.78,1.0168,0.78,0.02,4.8,2.3,7.4,TOURS
2005-02-20,1878,3.8,0.8,1.0138,0.86,0.0,1.8,-1.4,5.0,TOURS
2005-02-21,1879,2.4,0.84,1.0087,1.03,0.0,2.2,-0.6,5.1,TOURS
2005-02-22,1880,3.6,0.89,1.0078,0.58,0.0,-0.3,-2.5,1.9,TOURS
2005-02-23,1881,2.2,0.82,1.0117,1.05,0.0,-1.4,-4.7,1.8,TOURS
2005-02-24,1882,1.6,0.83,1.0126,0.91,0.02,-1.0,-4.8,2.9,TOURS
2005-02-25,1883,4.9,0.78,1.0122,1.3,0.0,1.4,-1.7,4.5,TOURS
2005-02-26,1884,4.1,0.74,1.0147,1.46,0.04,0.0,-3.8,3.7,TOURS
2005-02-27,1885,6.9,0.69,1.0176,1.28,0.0,-0.4,-2.3,1.5,TOURS
2005-02-28,1886,5.1,0.56,1.0223,1.72,0.0,-3.4,-5.8,-0.9,TOURS
2005-03-01,1887,2.1,0.54,1.0124,1.67,0.0,-3.8,-10.3,2.8,TOURS
2005-03-02,1888,3.8,0.71,1.0032,0.79,0.82,0.2,-4.5,5.0,TOURS
2005-03-03,1889,4.0,0.92,1.0056,0.5,0.02,-0.1,-1.0,0.8,TOURS
2005-03-04,1890,4.1,0.8,1.0165,1.42,0.06,-0.1,-3.3,3.1,TOURS
2005-03-05,1891,3.8,0.88,1.0105,1.15,0.0,2.5,-0.3,5.3,TOURS
2005-03-06,1892,4.6,0.76,1.0231,1.03,0.0,-0.8,-2.7,1.0,TOURS
2005-03-07,1893,3.2,0.72,1.0293,1.55,0.0,0.9,-4.8,6.6,TOURS
2005-03-08,1894,2.2,0.78,1.031,0.59,0.0,4.4,1.3,7.5,TOURS
2005-03-09,1895,1.9,0.79,1.0327,0.55,0.0,5.1,3.0,7.2,TOURS
2005-03-10,1896,1.8,0.74,1.0291,0.64,0.0,5.0,2.9,7.0,TOURS
2005-03-11,1897,3.9,0.71,1.0214,1.66,0.0,6.0,1.4,10.5,TOURS
2005-03-12,1898,4.5,0.72,1.0128,0.79,0.0,7.0,4.8,9.2,TOURS
2005-03-13,1899,1.2,0.66,1.0139,1.95,0.0,3.2,-3.4,9.8,TOURS
2005-03-14,1900,1.2,0.69,1.0156,1.53,0.0,5.0,-1.9,11.8,TOURS
2005-03-15,1901,2.8,0.69,1.0225,1.9,0.0,9.7,0.6,18.8,TOURS
2005-03-16,1902,3.8,0.63,1.0252,1.89,0.0,14.4,5.6,23.2,TOURS
2005-03-17,1903,2.1,0.89,1.031,1.32,0.0,13.2,8.6,17.9,TOURS
2005-03-18,1904,2.6,0.86,1.0285,1.98,0.0,11.8,3.9,19.7,TOURS
2005-03-19,1905,3.6,0.75,1.0216,2.08,0.0,14.3,6.5,22.1,TOURS
2005-03-20,1906,3.6,0.73,1.015,2.08,0.0,15.1,6.8,23.4,TOURS
2005-03-21,1907,2.9,0.73,1.0076,0.94,0.12,14.0,8.3,19.7,TOURS
2005-03-22,1908,3.8,0.8,1.0117,0.89,0.06,14.5,11.8,17.2,TOURS
2005-03-23,1909,4.2,0.75,1.0132,2.14,0.16,13.1,4.9,21.3,TOURS
2005-03-24,1910,2.1,0.9,1.0162,0.93,1.18,14.2,10.4,17.9,TOURS
2005-03-25,1911,3.2,0.78,1.0141,2.03,0.0,11.2,4.2,18.3,TOURS
2005-03-26,1912,3.4,0.8,1.0048,1.54,0.48,14.2,10.0,18.4,TOURS
2005-03-27,1913,3.8,0.89,1.0061,0.79,0.14,12.9,10.7,15.1,TOURS
2005-03-28,1914,3.6,0.86,1.0124,0.9,0.2,12.1,9.3,14.9,TOURS
2005-03-29,1915,5.0,0.86,1.0111,0.67,0.34,12.4,9.6,15.2,TOURS
2005-03-30,1916,3.2,0.81,1.0164,1.35,0.0,12.7,9.5,15.9,TOURS
2005-03-31,1917,2.5,0.79,1.0233,1.83,0.0,10.5,6.8,14.2,TOURS
2005-04-01,1918,4.0,0.76,1.0201,2.31,0.0,11.5,4.3,18.8,TOURS
2005-04-02,1919,3.4,0.65,1.017,1.59,0.0,12.3,6.2,18.4,TOURS
2005-04-03,1920,3.2,0.65,1.021,1.92,0.0,12.0,6.3,17.6,TOURS
2005-04-04,1921,3.1,0.73,1.0229,1.7,1.22,14.3,10.3,18.3,TOURS
2005-04-05,1922,2.0,0.8,1.0271,1.79,0.0,10.3,6.1,14.5,TOURS
2005-04-06,1923,4.2,0.85,1.0169,0.89,0.1,11.3,5.7,16.9,TOURS
2005-04-07,1924,5.1,0.79,1.0087,1.43,0.0,10.4,7.7,13.1,TOURS
2005-04-08,1925,4.6,0.86,1.0106,1.21,0.08,5.7,3.1,8.3,TOURS
2005-04-09,1926,5.6,0.68,1.0252,2.17,0.0,4.4,-0.1,8.9,TOURS
2005-04-10,1927,3.2,0.8,1.028,1.21,0.02,7.3,2.0,12.6,TOURS
2005-04-11,1928,4.4,0.72,1.0263,2.6,0.0,9.7,2.9,16.5,TOURS
2005-04-12,1929,2.8,0.74,1.0222,1.58,0.0,10.4,5.6,15.3,TOURS
2005-04-13,1930,2.8,0.78,1.0126,1.45,0.1,9.2,2.6,15.8,TOURS
2005-04-14,1931,3.8,0.93,1.0043,0.58,0.8,9.2,7.8,10.7,TOURS
2005-04-15,1932,2.2,0.81,1.0049,1.77,0.0,8.8,4.8,12.7,TOURS
2005-04-16,1933,5.0,0.73,1.0076,2.23,0.02,8.2,3.1,13.3,TOURS
2005-04-17,1934,4.0,0.78,1.0056,2.7,0.22,8.5,1.7,15.3,TOURS
2005-04-18,1935,4.1,0.82,1.0018,1.56,0.46,11.7,9.4,14.0,TOURS
2005-04-19,1936,3.8,0.85,1.0059,1.52,0.4,8.9,5.5,12.3,TOURS
2005-04-20,1937,1.5,0.8,1.0131,1.53,0.0,8.3,3.1,13.5,TOURS
2005-04-21,1938,2.4,0.77,1.0161,2.55,0.0,8.9,1.4,16.4,TOURS
2005-04-22,1939,2.8,0.74,1.0116,1.99,0.14,10.1,3.2,17.0,TOURS
2005-04-23,1940,2.5,0.77,1.0087,1.66,0.24,14.4,10.7,18.1,TOURS
2005-04-24,1941,2.2,0.85,1.0066,1.35,0.04,14.2,11.7,16.6,TOURS
2005-04-25,1942,3.4,0.82,1.0114,1.6,0.02,12.2,7.6,16.9,TOURS
2005-04-26,1943,3.6,0.9,1.0151,0.69,0.4,12.1,8.9,15.3,TOURS
2005-04-27,1944,2.8,0.73,1.0196,2.61,0.0,12.8,8.4,17.3,TOURS
2005-04-28,1945,1.8,0.71,1.0189,1.88,0.0,16.0,9.8,22.1,TOURS
2005-04-29,1946,2.0,0.82,1.0197,2.61,0.02,17.1,10.8,23.4,TOURS
2005-04-30,1947,2.9,0.64,1.0114,2.81,0.0,20.6,11.9,29.2,TOURS
2005-05-01,1948,3.4,0.64,1.0091,2.33,0.0,19.4,14.1,24.6,TOURS
2005-05-02,1949,3.2,0.7,1.0117,2.92,0.64,19.2,13.8,24.7,TOURS
2005-05-03,1950,5.4,0.8,1.0165,1.91,0.12,14.4,10.0,18.8,TOURS
2005-05-04,1951,3.9,0.87,1.0189,1.42,0.46,13.4,10.6,16.1,TOURS
2005-05-05,1952,4.0,0.71,1.0223,2.8,0.0,12.8,9.4,16.3,TOURS
2005-05-06,1953,3.8,0.81,1.0216,1.66,0.0,12.1,7.5,16.7,TOURS
2005-05-07,1954,4.5,0.77,1.017,1.14,0.0,11.4,7.2,15.7,TOURS
2005-05-08,1955,2.8,0.68,1.0157,3.05,0.0,9.2,2.2,16.2,TOURS
2005-05-09,1956,2.5,0.65,1.0149,2.5,0.0,9.7,4.2,15.2,TOURS
2005-05-10,1957,5.8,0.63,1.0175,3.2,0.0,10.4,5.6,15.2,TOURS
2005-05-11,1958,6.4,0.67,1.019,3.21,0.0,10.6,4.5,16.6,TOURS
2005-05-12,1959,4.2,0.76,1.0123,1.82,0.48,10.8,4.7,17.0,TOURS
2005-05-13,1960,1.9,0.9,1.011,1.41,0.66,15.5,11.7,19.3,TOURS
2005-05-14,1961,4.4,0.81,1.0143,2.16,0.0,15.8,12.3,19.3,TOURS
2005-05-15,1962,1.8,0.83,1.0157,2.0,0.12,13.1,7.5,18.7,TOURS
2005-05-16,1963,2.4,0.83,1.0138,1.83,0.0,13.6,9.4,17.8,TOURS
2005-05-17,1964,3.2,0.81,1.017,1.57,0.0,10.6,6.4,14.9,TOURS
2005-05-18,1965,2.2,0.69,1.0221,2.27,0.0,10.4,4.2,16.6,TOURS
2005-05-19,1966,3.2,0.73,1.0207,2.66,0.0,13.9,8.0,19.8,TOURS
2005-05-20,1967,3.6,0.71,1.0161,2.73,0.04,16.6,10.2,22.9,TOURS
2005-05-21,1968,4.8,0.78,1.014,1.72,0.22,15.4,12.0,18.8,TOURS
2005-05-22,1969,4.8,0.76,1.0133,2.46,0.02,13.9,9.1,18.7,TOURS
2005-05-23,1970,4.0,0.72,1.0209,2.35,0.04,13.0,7.6,18.5,TOURS
2005-05-24,1971,2.7,0.64,1.0235,3.19,0.0,14.5,6.8,22.2,TOURS
2005-05-25,1972,3.2,0.59,1.0214,3.15,0.0,18.1,8.5,27.7,TOURS
2005-05-26,1973,2.6,0.6,1.0168,2.94,0.0,21.3,12.0,30.6,TOURS
2005-05-27,1974,3.4,0.53,1.012,3.26,0.0,23.5,15.2,31.8,TOURS
2005-05-28,1975,3.4,0.68,1.0183,3.01,0.0,19.2,14.0,24.3,TOURS
2005-05-29,1976,3.8,0.86,1.0179,0.73,0.18,14.6,12.4,16.9,TOURS
2005-05-30,1977,4.2,0.72,1.0248,2.86,0.0,15.2,11.4,18.9,TOURS
2005-05-31,1978,1.9,0.67,1.0257,2.42,0.0,14.0,6.5,21.4,TOURS
2005-06-01,1979,1.5,0.68,1.0219,2.91,0.0,16.2,9.5,22.8,TOURS
2005-06-02,1980,2.3,0.62,1.0153,3.36,0.0,18.8,10.8,26.9,TOURS
2005-06-03,1981,5.1,0.73,1.0121,1.6,0.0,17.4,12.3,22.6,TOURS
2005-06-04,1982,4.1,0.7,1.0198,2.09,0.0,14.4,9.3,19.6,TOURS
2005-06-05,1983,3.1,0.73,1.022,2.15,0.0,12.8,6.7,18.8,TOURS
2005-06-06,1984,3.7,0.91,1.0223,1.14,0.66,16.3,12.8,19.8,TOURS
2005-06-07,1985,4.8,0.71,1.0317,3.32,0.0,13.0,8.0,17.9,TOURS
2005-06-08,1986,5.8,0.6,1.0318,3.53,0.0,13.6,6.7,20.5,TOURS
2005-06-09,1987,4.6,0.6,1.0265,3.48,0.0,14.8,8.5,21.1,TOURS
2005-06-10,1988,4.2,0.57,1.0198,3.44,0.0,16.0,9.6,22.5,TOURS
2005-06-11,1989,5.3,0.7,1.014,3.2,0.0,15.7,10.3,21.1,TOURS
2005-06-12,1990,3.3,0.57,1.0098,3.55,0.0,14.8,6.9,22.6,TOURS
2005-06-13,1991,2.1,0.6,1.0079,3.38,0.0,16.2,8.1,24.3,TOURS
2005-06-14,1992,3.2,0.54,1.0132,3.46,0.0,17.6,10.7,24.6,TOURS
2005-06-15,1993,4.0,0.82,1.0201,1.17,0.1,13.6,9.5,17.8,TOURS
2005-06-16,1994,2.3,0.72,1.025,2.79,0.0,20.6,14.4,26.7,TOURS
2005-06-17,1995,3.4,0.73,1.0268,3.2,0.0,22.0,14.6,29.5,TOURS
2005-06-18,1996,3.7,0.66,1.0203,3.42,0.0,24.4,16.9,31.9,TOURS
2005-06-19,1997,2.4,0.56,1.015,3.43,0.0,25.8,17.1,34.6,TOURS
2005-06-20,1998,3.2,0.78,1.0157,2.77,0.0,23.2,18.3,28.2,TOURS
2005-06-21,1999,2.6,0.56,1.0192,3.06,0.0,23.0,16.0,30.1,TOURS
2005-06-22,2000,3.1,0.56,1.0198,3.19,0.0,23.6,14.4,32.7,TOURS
2005-06-23,2001,3.7,0.66,1.0152,2.41,0.5,28.1,20.6,35.6,TOURS
2005-06-24,2002,2.8,0.67,1.0135,3.0,0.0,24.0,16.3,31.6,TOURS
2005-06-25,2003,2.6,0.73,1.0163,2.27,0.0,23.5,17.7,29.3,TOURS
2005-06-26,2004,3.8,0.68,1.0182,2.58,0.0,26.2,20.3,32.2,TOURS
2005-06-27,2005,3.5,0.66,1.0155,2.15,0.04,27.7,20.6,34.8,TOURS
2005-06-28,2006,3.1,0.59,1.0115,2.26,0.22,27.8,20.8,34.8,TOURS
2005-06-29,2007,4.0,0.7,1.0109,2.44,0.0,21.0,16.0,25.9,TOURS
2005-06-30,2008,5.2,0.83,1.0124,1.53,0.22,19.4,15.8,22.9,TOURS
2005-07-01,2009,4.4,0.76,1.0203,1.73,0.0,17.0,11.5,22.6,TOURS
2005-07-02,2010,2.6,0.75,1.021,2.03,0.0,22.4,17.2,27.5,TOURS
2005-07-03,2011,1.8,0.63,1.0139,3.01,1.76,23.4,14.5,32.3,TOURS
2005-07-04,2012,5.1,0.76,1.0133,2.37,0.0,17.2,12.6,21.9,TOURS
2005-07-05,2013,4.0,0.78,1.0155,2.32,0.28,15.1,8.5,21.7,TOURS
2005-07-06,2014,5.2,0.74,1.0142,1.65,0.0,17.1,13.9,20.3,TOURS
2005-07-07,2015,4.4,0.71,1.0168,1.77,0.0,16.7,11.9,21.5,TOURS
2005-07-08,2016,2.4,0.84,1.0185,1.39,0.56,16.8,11.7,22.0,TOURS
2005-07-09,2017,3.5,0.83,1.0197,1.42,0.6,16.8,12.9,20.8,TOURS
2005-07-10,2018,4.1,0.7,1.0245,3.02,0.0,18.8,12.5,25.1,TOURS
2005-07-11,2019,4.5,0.59,1.0256,2.91,0.0,23.7,16.6,30.8,TOURS
2005-07-12,2020,4.2,0.66,1.0246,2.87,0.0,22.5,16.8,28.2,TOURS
2005-07-13,2021,3.5,0.6,1.0215,2.95,0.0,24.2,17.6,30.8,TOURS
2005-07-14,2022,2.2,0.55,1.0178,2.96,0.0,24.7,17.2,32.2,TOURS
2005-07-15,2023,2.1,0.49,1.0146,2.94,0.0,26.0,16.3,35.7,TOURS
2005-07-16,2024,1.9,0.52,1.0158,3.17,0.0,25.0,17.5,32.6,TOURS
2005-07-17,2025,3.5,0.64,1.0132,2.71,0.54,24.9,16.4,33.4,TOURS
2005-07-18,2026,4.9,0.74,1.0132,1.44,0.0,22.0,18.3,25.8,TOURS
2005-07-19,2027,4.4,0.64,1.0224,2.01,0.0,19.2,15.2,23.3,TOURS
2005-07-20,2028,3.5,0.72,1.0257,1.57,0.0,18.0,11.7,24.2,TOURS
2005-07-21,2029,3.0,0.74,1.0213,1.82,0.0,18.6,12.9,24.3,TOURS
2005-07-22,2030,1.8,0.66,1.0152,2.22,0.0,20.1,13.6,26.6,TOURS
2005-07-23,2031,2.1,0.79,1.0104,1.42,0.12,19.0,14.7,23.2,TOURS
2005-07-24,2032,4.9,0.82,1.007,1.11,0.38,20.4,16.2,24.7,TOURS
2005-07-25,2033,5.4,0.7,1.009,1.72,0.0,21.2,16.7,25.6,TOURS
2005-07-26,2034,2.2,0.68,1.0105,2.31,0.0,22.7,16.6,28.8,TOURS
2005-07-27,2035,2.9,0.75,1.0075,2.12,0.18,24.2,17.7,30.7,TOURS
2005-07-28,2036,2.0,0.73,1.0101,1.9,0.12,23.4,17.9,29.0,TOURS
2005-07-29,2037,3.6,0.76,1.0141,1.44,0.18,20.0,16.9,23.1,TOURS
2005-07-30,2038,4.0,0.72,1.0165,2.49,0.0,18.3,12.8,23.8,TOURS
2005-07-31,2039,3.3,0.68,1.0171,1.87,0.0,17.8,12.8,22.7,TOURS
2005-08-01,2040,1.8,0.66,1.0179,1.55,0.0,18.7,14.7,22.7,TOURS
2005-08-02,2041,2.5,0.66,1.0206,2.26,0.0,18.2,11.4,24.9,TOURS
2005-08-03,2042,3.6,0.66,1.0247,2.8,0.0,19.2,12.5,25.9,TOURS
2005-08-04,2043,2.2,0.62,1.0266,2.86,0.0,17.6,10.4,24.9,TOURS
2005-08-05,2044,3.6,0.64,1.022,2.63,0.0,20.6,12.1,29.1,TOURS
2005-08-06,2045,2.2,0.61,1.0205,2.6,0.0,18.4,11.2,25.5,TOURS
2005-08-07,2046,2.8,0.63,1.0173,1.55,0.0,19.5,15.8,23.2,TOURS
2005-08-08,2047,4.6,0.53,1.0185,3.08,0.0,16.1,9.1,23.1,TOURS
2005-08-09,2048,4.6,0.56,1.0148,3.0,0.0,18.4,10.8,26.0,TOURS
2005-08-10,2049,4.9,0.47,1.0138,2.92,0.0,20.6,12.5,28.6,TOURS
2005-08-11,2050,2.8,0.54,1.0159,2.96,0.0,20.6,13.3,28.0,TOURS
2005-08-12,2051,3.2,0.59,1.0167,2.6,0.0,20.0,14.0,25.9,TOURS
2005-08-13,2052,2.8,0.59,1.0195,2.71,0.0,19.4,13.1,25.7,TOURS
2005-08-14,2053,5.4,0.6,1.0195,2.63,0.0,20.7,16.1,25.2,TOURS
2005-08-15,2054,3.4,0.63,1.0228,2.4,0.0,17.1,10.3,23.9,TOURS
2005-08-16,2055,4.5,0.6,1.0186,2.78,0.0,18.0,10.5,25.4,TOURS
2005-08-17,2056,4.0,0.56,1.0137,2.81,0.0,21.2,13.2,29.3,TOURS
2005-08-18,2057,3.8,0.54,1.012,2.43,0.0,22.6,13.9,31.3,TOURS
2005-08-19,2058,4.9,0.66,1.0175,1.68,0.18,21.0,17.4,24.7,TOURS
2005-08-20,2059,2.6,0.8,1.0211,2.01,0.06,16.0,10.5,21.4,TOURS
2005-08-21,2060,3.8,0.69,1.022,1.26,0.0,16.6,11.9,21.4,TOURS
2005-08-22,2061,3.5,0.75,1.0191,2.25,0.48,17.6,10.3,24.8,TOURS
2005-08-23,2062,3.5,0.77,1.019,1.34,0.02,18.2,14.2,22.2,TOURS
2005-08-24,2063,4.0,0.62,1.0143,2.24,0.5,16.6,8.2,25.0,TOURS
2005-08-25,2064,3.9,0.8,1.0109,1.44,1.12,19.0,15.2,22.7,TOURS
2005-08-26,2065,1.9,0.68,1.0192,2.26,0.0,16.2,9.7,22.7,TOURS
2005-08-27,2066,1.8,0.61,1.0176,1.62,0.0,18.0,12.1,23.8,TOURS
2005-08-28,2067,3.1,0.59,1.0211,2.62,0.0,18.4,10.7,26.0,TOURS
2005-08-29,2068,2.6,0.55,1.0218,2.62,0.0,20.6,12.0,29.2,TOURS
2005-08-30,2069,3.6,0.56,1.0191,2.54,0.0,23.9,15.6,32.2,TOURS
2005-08-31,2070,4.5,0.61,1.0126,2.38,0.0,25.6,17.5,33.6,TOURS
2005-09-01,2071,2.7,0.74,1.0183,1.19,0.0,20.8,17.5,24.0,TOURS
2005-09-02,2072,3.0,0.67,1.0229,2.01,0.0,20.0,12.1,27.8,TOURS
2005-09-03,2073,4.0,0.62,1.0218,2.32,0.0,24.0,16.1,31.8,TOURS
2005-09-04,2074,3.8,0.64,1.0176,2.11,0.0,25.5,16.5,34.5,TOURS
2005-09-05,2075,2.0,0.85,1.0141,0.75,0.0,19.4,16.9,22.0,TOURS
2005-09-06,2076,2.7,0.76,1.0095,1.99,0.0,20.3,15.1,25.5,TOURS
2005-09-07,2077,3.0,0.71,1.0125,2.1,0.0,19.4,11.8,27.0,TOURS
2005-09-08,2078,1.6,0.65,1.0117,1.91,0.0,20.8,13.1,28.5,TOURS
2005-09-09,2079,2.4,0.73,1.0097,1.21,0.18,20.6,16.0,25.3,TOURS
2005-09-10,2080,2.9,0.8,1.011,1.4,0.32,19.0,14.5,23.6,TOURS
2005-09-11,2081,2.0,0.71,1.0128,1.63,0.3,16.3,9.9,22.7,TOURS
2005-09-12,2082,3.2,0.85,1.0182,0.56,0.0,18.1,16.4,19.8,TOURS
2005-09-13,2083,1.8,0.76,1.0244,1.09,0.0,18.9,14.7,23.1,TOURS
2005-09-14,2084,1.7,0.72,1.0256,2.01,0.0,18.4,11.2,25.6,TOURS
2005-09-15,2085,3.1,0.76,1.0194,1.96,0.04,19.3,11.9,26.7,TOURS
2005-09-16,2086,4.6,0.81,1.0128,0.89,0.1,17.4,14.6,20.3,TOURS
2005-09-17,2087,5.2,0.65,1.0225,1.76,0.0,12.2,7.0,17.4,TOURS
2005-09-18,2088,3.8,0.6,1.0252,2.16,0.0,12.8,6.7,18.8,TOURS
2005-09-19,2089,2.7,0.56,1.0245,2.19,0.0,12.6,4.6,20.6,TOURS
2005-09-20,2090,1.8,0.65,1.0247,1.95,0.0,13.0,4.5,21.4,TOURS
2005-09-21,2091,3.2,0.64,1.0207,2.02,0.0,16.1,9.0,23.2,TOURS
2005-09-22,2092,1.9,0.61,1.0179,2.04,0.0,15.2,5.6,24.9,TOURS
2005-09-23,2093,2.6,0.62,1.016,1.68,0.02,17.4,9.8,25.1,TOURS
2005-09-24,2094,1.9,0.86,1.0166,0.85,0.0,18.7,14.5,22.9,TOURS
2005-09-25,2095,1.9,0.82,1.0152,1.11,0.04,17.8,14.2,21.3,TOURS
2005-09-26,2096,2.5,0.74,1.0212,1.71,0.0,15.2,7.9,22.6,TOURS
2005-09-27,2097,3.3,0.79,1.0207,1.32,0.22,17.1,10.5,23.7,TOURS
2005-09-28,2098,2.6,0.75,1.0236,1.13,0.1,15.3,12.2,18.4,TOURS
2005-09-29,2099,3.9,0.71,1.0239,1.58,0.2,16.2,12.3,20.1,TOURS
2005-09-30,2100,3.1,0.74,1.0239,0.8,0.36,14.7,9.5,19.9,TOURS
2005-10-01,2101,4.5,0.8,1.0192,1.03,0.18,15.6,12.5,18.6,TOURS
2005-10-02,2102,3.4,0.82,1.0242,1.27,0.16,11.6,7.4,15.8,TOURS
2005-10-03,2103,3.1,0.76,1.028,1.23,0.0,12.2,7.4,17.1,TOURS
2005-10-04,2104,4.2,0.73,1.0248,1.32,0.0,12.4,6.4,18.4,TOURS
2005-10-05,2105,2.5,0.83,1.0228,0.33,0.0,14.2,12.6,15.7,TOURS
2005-10-06,2106,1.6,0.87,1.0218,0.66,0.0,16.6,13.8,19.4,TOURS
2005-10-07,2107,2.1,0.84,1.0181,1.01,0.02,16.4,13.5,19.4,TOURS
2005-10-08,2108,2.6,0.74,1.0176,1.59,0.02,15.8,7.7,23.8,TOURS
2005-10-09,2109,1.8,0.72,1.0204,1.57,0.0,16.5,8.4,24.6,TOURS
2005-10-10,2110,2.8,0.67,1.016,1.44,0.0,16.9,8.7,25.1,TOURS
2005-10-11,2111,3.8,0.66,1.0124,1.13,0.0,19.6,14.7,24.4,TOURS
2005-10-12,2112,2.7,0.7,1.0115,0.89,0.0,19.8,15.7,23.9,TOURS
2005-10-13,2113,2.3,0.78,1.0168,0.48,0.02,17.2,15.7,18.7,TOURS
2005-10-14,2114,4.0,0.69,1.0216,1.4,0.0,19.2,13.9,24.6,TOURS
2005-10-15,2115,3.9,0.75,1.0211,0.91,0.2,16.2,10.5,21.9,TOURS
2005-10-16,2116,2.8,0.8,1.0201,1.07,0.0,17.6,14.3,21.0,TOURS
2005-10-17,2117,3.5,0.76,1.017,1.23,0.0,15.3,7.7,22.9,TOURS
2005-10-18,2118,3.2,0.89,1.0121,0.35,0.82,15.7,12.4,19.0,TOURS
2005-10-19,2119,3.6,0.88,1.0123,0.55,0.6,15.0,12.8,17.1,TOURS
2005-10-20,2120,2.1,0.91,1.0107,0.31,0.16,13.8,12.1,15.5,TOURS
2005-10-21,2121,5.1,0.91,1.0042,0.47,0.36,16.0,13.8,18.3,TOURS
2005-10-22,2122,5.6,0.84,1.0062,0.81,0.18,16.6,14.0,19.1,TOURS
2005-10-23,2123,1.8,0.83,1.0174,1.01,0.0,14.2,9.9,18.6,TOURS
2005-10-24,2124,4.6,0.85,1.0179,0.55,0.0,14.0,10.2,17.9,TOURS
2005-10-25,2125,6.0,0.8,1.0148,0.75,0.04,17.4,13.5,21.3,TOURS
2005-10-26,2126,3.7,0.73,1.0166,1.12,0.0,19.8,15.5,24.0,TOURS
2005-10-27,2127,4.5,0.68,1.0122,1.22,0.0,18.2,11.3,25.0,TOURS
2005-10-28,2128,2.9,0.78,1.0122,0.38,0.32,18.8,17.2,20.5,TOURS
2005-10-29,2129,3.5,0.79,1.0121,0.77,0.0,18.9,15.1,22.7,TOURS
2005-10-30,2130,3.8,0.74,1.0096,0.86,0.68,19.4,14.3,24.5,TOURS
2005-10-31,2131,4.1,0.89,1.0096,0.47,0.7,15.8,14.4,17.2,TOURS
2005-11-01,2132,4.7,0.79,1.0163,1.0,0.3,13.8,10.5,17.2,TOURS
2005-11-02,2133,5.2,0.77,1.0131,0.28,0.12,14.8,11.9,17.8,TOURS
2005-11-03,2134,5.1,0.79,1.0137,0.69,0.4,16.1,13.1,19.1,TOURS
2005-11-04,2135,3.0,0.88,1.0186,0.51,0.12,12.3,10.1,14.5,TOURS
2005-11-05,2136,2.9,0.82,1.0273,0.9,0.02,10.0,4.6,15.3,TOURS
2005-11-06,2137,3.8,0.81,1.0241,0.92,0.26,10.0,5.0,14.9,TOURS
2005-11-07,2138,3.6,0.93,1.0235,0.24,0.02,11.9,10.5,13.3,TOURS
2005-11-08,2139,3.3,0.76,1.0168,1.02,0.24,12.2,7.1,17.4,TOURS
2005-11-09,2140,3.0,0.87,1.0262,0.54,0.18,10.7,8.6,12.8,TOURS
2005-11-10,2141,1.8,0.84,1.0368,0.94,0.02,6.8,0.7,12.9,TOURS
2005-11-11,2142,2.7,0.87,1.0284,0.7,0.02,7.4,2.6,12.2,TOURS
2005-11-12,2143,2.0,0.92,1.0151,0.17,0.22,6.0,4.3,7.8,TOURS
2005-11-13,2144,5.7,0.92,1.0192,0.21,0.08,8.7,7.1,10.3,TOURS
2005-11-14,2145,4.6,0.9,1.0223,0.26,0.0,7.2,5.8,8.7,TOURS
2005-11-15,2146,2.2,0.88,1.0135,0.39,0.12,7.3,5.8,8.8,TOURS
2005-11-16,2147,2.3,0.9,1.0097,0.32,0.02,8.4,6.6,10.2,TOURS
