date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2004-08-28,1702,7,2.6,6.5,0.84,1.0121,1.15,0.02,2.4,17.5,11.9,21.6,DUSSELDORF
2004-08-29,1703,6,4.0,11.2,0.76,1.0129,1.61,0.0,5.5,16.7,11.5,20.6,DUSSELDORF
2004-08-30,1704,5,6.0,14.9,0.79,1.0108,1.27,0.23,3.2,15.2,11.3,19.1,DUSSELDORF
2004-08-31,1705,5,4.9,11.9,0.82,1.016,1.42,0.19,4.3,14.2,10.2,19.3,DUSSELDORF
2004-09-01,1706,2,2.6,6.6,0.76,1.0184,1.8,0.0,7.8,14.5,8.4,20.7,DUSSELDORF
2004-09-02,1707,2,2.9,8.1,0.65,1.0187,2.28,0.0,12.6,17.6,11.1,24.1,DUSSELDORF
2004-09-03,1708,1,2.3,6.1,0.7,1.0226,2.16,0.0,11.5,19.9,14.2,27.0,DUSSELDORF
2004-09-04,1709,1,1.5,4.4,0.74,1.0282,2.07,0.0,10.8,20.8,13.9,28.6,DUSSELDORF
2004-09-05,1710,3,1.7,6.4,0.72,1.0274,2.09,0.0,11.2,20.9,14.1,27.9,DUSSELDORF
2004-09-06,1711,1,2.4,7.9,0.7,1.0259,2.17,0.0,12.2,20.1,11.9,26.9,DUSSELDORF
2004-09-07,1712,1,4.2,10.9,0.73,1.0297,1.99,0.0,10.5,20.3,15.9,25.6,DUSSELDORF
2004-09-08,1713,3,3.1,8.1,0.74,1.0322,2.03,0.0,11.1,17.1,11.2,22.6,DUSSELDORF
2004-09-09,1714,3,3.1,9.9,0.65,1.0285,2.14,0.0,12.4,16.6,9.1,24.1,DUSSELDORF
2004-09-10,1715,3,5.4,16.5,0.5,1.0181,1.88,0.55,9.9,19.8,11.7,25.8,DUSSELDORF
2004-09-11,1716,6,4.7,12.2,0.84,1.0148,1.26,1.75,4.4,19.2,16.7,23.4,DUSSELDORF
2004-09-12,1717,4,6.7,15.0,0.68,1.0151,1.68,0.01,8.2,16.3,13.8,19.3,DUSSELDORF
2004-09-13,1718,7,6.2,16.5,0.7,1.01,1.05,0.16,3.0,16.4,13.1,21.9,DUSSELDORF
2004-09-14,1719,3,6.7,15.8,0.72,1.0089,1.27,0.0,4.8,15.6,11.9,20.2,DUSSELDORF
2004-09-15,1720,4,5.5,14.9,0.79,1.0168,1.15,0.19,3.9,13.5,7.6,17.3,DUSSELDORF
2004-09-16,1721,2,1.8,4.8,0.75,1.0264,1.76,0.0,9.7,11.8,6.7,18.4,DUSSELDORF
2004-09-17,1722,3,4.5,9.0,0.65,1.0236,1.79,0.0,10.2,14.5,9.3,20.8,DUSSELDORF
2004-09-18,1723,5,5.0,9.4,0.62,1.0156,1.74,0.22,9.9,17.9,11.8,24.9,DUSSELDORF
2004-09-19,1724,4,3.6,7.6,0.79,1.0164,1.21,0.0,4.8,15.4,10.2,18.9,DUSSELDORF
2004-09-20,1725,7,7.4,16.7,0.76,1.0128,0.41,0.17,0.0,14.1,10.0,16.5,DUSSELDORF
2004-09-21,1726,6,8.1,17.1,0.73,1.0132,1.09,0.31,4.0,13.5,11.0,16.7,DUSSELDORF
2004-09-22,1727,8,6.1,16.6,0.85,1.0133,0.4,2.81,0.0,12.0,10.1,14.2,DUSSELDORF
2004-09-23,1728,6,4.5,15.0,0.94,1.0063,0.55,0.47,0.5,12.3,10.1,15.0,DUSSELDORF
2004-09-24,1729,6,5.0,13.2,0.86,1.0126,0.98,0.32,3.4,11.8,9.3,15.9,DUSSELDORF
2004-09-25,1730,8,4.2,9.4,0.82,1.0192,0.58,0.15,0.7,12.1,10.3,15.2,DUSSELDORF
2004-09-26,1731,6,2.9,5.9,0.87,1.0206,0.77,0.01,1.9,13.6,10.5,17.4,DUSSELDORF
2004-09-27,1732,7,4.0,8.4,0.9,1.0197,0.77,0.07,2.0,15.0,11.3,18.5,DUSSELDORF
2004-09-28,1733,8,4.3,10.1,0.88,1.0176,0.36,0.25,0.0,15.6,12.2,18.6,DUSSELDORF
2004-09-29,1734,6,4.1,9.8,0.85,1.0161,0.78,0.0,2.2,13.5,7.1,17.8,DUSSELDORF
2004-09-30,1735,5,2.1,7.3,0.81,1.0208,1.2,0.02,6.2,11.8,4.9,17.0,DUSSELDORF
2004-10-01,1736,6,3.5,8.4,0.83,1.019,0.57,0.03,0.9,14.6,11.7,18.0,DUSSELDORF
2004-10-02,1737,5,4.5,9.7,0.78,1.0189,0.87,0.0,3.2,14.0,9.9,16.8,DUSSELDORF
2004-10-03,1738,4,4.1,9.6,0.75,1.0208,1.11,0.0,5.7,13.9,8.7,19.1,DUSSELDORF
2004-10-04,1739,6,5.0,13.5,0.75,1.0126,0.9,0.0,3.7,16.8,12.8,21.8,DUSSELDORF
2004-10-05,1740,7,5.0,12.1,0.84,1.0115,0.51,1.77,0.7,16.8,11.4,20.6,DUSSELDORF
2004-10-06,1741,5,5.1,11.8,0.81,1.0156,0.93,0.0,4.2,13.0,10.6,16.3,DUSSELDORF
2004-10-07,1742,3,4.2,11.1,0.77,1.0181,1.17,0.0,7.0,12.3,9.3,16.7,DUSSELDORF
2004-10-08,1743,6,1.6,4.2,0.83,1.0179,0.87,0.0,3.8,10.9,6.1,16.2,DUSSELDORF
2004-10-09,1744,3,2.5,7.5,0.82,1.0187,1.28,0.0,8.7,9.3,3.4,15.3,DUSSELDORF
2004-10-10,1745,3,4.8,12.2,0.76,1.0176,1.3,0.0,9.2,9.2,5.6,14.0,DUSSELDORF
2004-10-11,1746,2,4.8,11.8,0.69,1.0209,1.35,0.0,10.2,8.3,2.9,14.4,DUSSELDORF
2004-10-12,1747,4,6.1,13.7,0.61,1.0194,0.87,0.0,4.3,9.0,6.2,12.5,DUSSELDORF
2004-10-13,1748,5,5.9,10.5,0.75,1.0148,0.68,0.0,2.5,11.0,8.2,14.9,DUSSELDORF
2004-10-14,1749,6,6.2,12.4,0.76,1.0048,0.69,0.38,2.7,12.2,10.0,16.0,DUSSELDORF
2004-10-15,1750,6,4.4,12.6,0.81,0.9985,0.75,0.45,3.4,10.7,8.4,14.1,DUSSELDORF
2004-10-16,1751,7,4.1,10.6,0.84,0.9995,0.41,0.48,0.6,8.6,7.1,10.8,DUSSELDORF
2004-10-17,1752,7,4.5,12.5,0.89,1.0013,0.39,0.09,0.5,8.8,7.5,11.7,DUSSELDORF
2004-10-18,1753,6,5.0,11.6,0.85,1.0074,0.74,0.05,3.7,9.9,6.6,13.9,DUSSELDORF
2004-10-19,1754,3,4.2,9.5,0.8,1.0098,1.05,0.0,7.7,10.4,5.8,15.2,DUSSELDORF
2004-10-20,1755,6,6.4,15.8,0.88,1.002,0.32,1.06,0.2,14.1,8.9,17.3,DUSSELDORF
2004-10-21,1756,3,7.2,18.9,0.69,1.0093,1.04,0.0,8.1,13.8,9.7,17.7,DUSSELDORF
2004-10-22,1757,2,5.6,10.8,0.73,1.0151,1.06,0.0,8.5,13.5,9.6,17.7,DUSSELDORF
2004-10-23,1758,6,6.4,12.8,0.72,1.0105,0.28,0.0,0.1,16.6,12.5,19.5,DUSSELDORF
2004-10-24,1759,7,4.2,9.2,0.75,1.0078,0.66,0.08,3.4,17.1,14.1,21.1,DUSSELDORF
2004-10-25,1760,5,7.0,16.8,0.71,1.0084,0.59,0.0,2.7,14.8,10.9,17.0,DUSSELDORF
2004-10-26,1761,6,2.9,6.2,0.86,1.0131,0.51,0.0,2.0,9.6,4.7,12.6,DUSSELDORF
2004-10-27,1762,4,3.1,11.9,0.82,1.0069,0.72,0.32,4.6,9.1,2.6,13.8,DUSSELDORF
2004-10-28,1763,5,5.3,11.6,0.87,0.9997,0.54,0.0,2.5,12.5,10.6,15.9,DUSSELDORF
2004-10-29,1764,5,3.5,9.2,0.88,0.9996,0.5,0.34,2.1,13.3,8.6,17.7,DUSSELDORF
2004-10-30,1765,7,1.3,3.4,0.94,1.0079,0.38,0.0,1.0,10.6,7.1,14.2,DUSSELDORF
2004-10-31,1766,7,2.1,7.6,0.93,1.0192,0.21,0.0,0.0,10.2,7.6,12.2,DUSSELDORF
2004-11-01,1767,6,4.6,11.0,0.85,1.02,0.26,0.0,0.2,9.6,7.6,11.1,DUSSELDORF
2004-11-02,1768,8,2.5,5.1,0.86,1.0186,0.2,0.01,0.0,10.1,8.9,11.5,DUSSELDORF
2004-11-03,1769,6,3.0,7.2,0.87,1.0182,0.62,0.0,4.2,11.9,9.3,14.7,DUSSELDORF
2004-11-04,1770,7,2.7,5.5,0.9,1.02,0.2,0.01,0.0,11.8,8.6,13.5,DUSSELDORF
2004-11-05,1771,3,3.8,10.0,0.85,1.0262,0.61,0.02,4.2,8.2,4.3,12.8,DUSSELDORF
2004-11-06,1772,7,3.0,11.6,0.92,1.023,0.26,0.54,0.3,8.1,5.5,10.8,DUSSELDORF
2004-11-07,1773,4,1.3,6.4,0.92,1.0225,0.54,0.0,3.5,6.0,1.9,11.7,DUSSELDORF
2004-11-08,1774,6,1.3,3.5,0.91,1.0186,0.18,0.0,0.0,6.3,2.9,8.8,DUSSELDORF
2004-11-09,1775,4,2.4,7.5,0.86,1.0142,0.76,1.33,7.5,2.7,-1.5,7.0,DUSSELDORF
2004-11-10,1776,8,4.0,8.1,0.96,1.0092,0.18,0.57,0.0,2.1,0.4,3.4,DUSSELDORF
2004-11-11,1777,6,2.0,6.2,0.88,1.0205,0.2,0.0,0.1,3.4,-1.2,5.9,DUSSELDORF
2004-11-12,1778,4,3.7,12.8,0.93,1.0208,0.62,0.52,5.5,3.9,-2.0,8.0,DUSSELDORF
2004-11-13,1779,4,3.5,11.2,0.86,1.0258,0.64,0.15,6.0,5.0,0.4,8.6,DUSSELDORF
2004-11-14,1780,3,1.3,3.1,0.95,1.0325,0.42,0.0,2.5,2.7,-1.0,7.4,DUSSELDORF
2004-11-15,1781,7,3.5,7.7,0.95,1.0279,0.16,0.0,0.0,3.6,-1.3,6.3,DUSSELDORF
2004-11-16,1782,8,3.9,9.3,0.93,1.0252,0.16,0.1,0.0,8.3,6.1,9.9,DUSSELDORF
2004-11-17,1783,8,6.8,13.7,0.91,1.0198,0.16,0.71,0.0,10.7,9.2,12.7,DUSSELDORF
2004-11-18,1784,8,5.0,15.2,0.94,1.0107,0.16,4.2,0.0,8.1,4.4,11.6,DUSSELDORF
2004-11-19,1785,6,5.3,13.2,0.91,1.0118,0.45,0.35,3.4,2.5,0.6,4.7,DUSSELDORF
2004-11-20,1786,7,5.2,11.2,0.93,1.0213,0.18,0.06,0.1,2.0,0.6,3.1,DUSSELDORF
2004-11-21,1787,3,3.6,9.3,0.86,1.0247,0.6,0.12,6.3,1.5,-2.7,6.0,DUSSELDORF
2004-11-22,1788,8,6.5,14.0,0.89,1.0157,0.15,0.11,0.0,9.8,3.9,12.3,DUSSELDORF
2004-11-23,1789,6,3.8,10.6,0.89,1.0249,0.22,0.26,0.5,7.3,-1.0,10.6,DUSSELDORF
2004-11-24,1790,2,1.8,6.3,0.93,1.0341,0.56,0.0,5.9,1.2,-2.3,6.4,DUSSELDORF
2004-11-25,1791,2,4.0,8.5,0.76,1.0278,0.62,0.0,7.4,2.1,-0.9,6.7,DUSSELDORF
2004-11-26,1792,7,3.9,6.8,0.85,1.0238,0.14,0.47,0.0,3.4,-1.4,6.3,DUSSELDORF
2004-11-27,1793,8,3.2,8.2,0.94,1.0229,0.14,0.01,0.0,7.9,6.2,9.2,DUSSELDORF
2004-11-28,1794,8,3.0,7.4,0.89,1.0143,0.14,0.18,0.0,8.1,6.6,9.7,DUSSELDORF
2004-11-29,1795,7,1.1,3.6,0.96,1.0166,0.16,0.0,0.1,6.9,5.5,8.6,DUSSELDORF
2004-11-30,1796,1,2.4,7.2,0.92,1.0149,0.58,0.0,7.2,3.3,-0.2,6.7,DUSSELDORF
2004-12-01,1797,7,1.7,4.2,0.96,1.0086,0.12,0.24,0.0,2.0,-1.5,3.4,DUSSELDORF
2004-12-02,1798,5,1.2,3.3,0.93,1.0127,0.28,0.0,1.8,2.3,-1.4,6.2,DUSSELDORF
2004-12-03,1799,4,1.2,4.7,0.94,1.0215,0.33,0.0,2.6,0.9,-4.1,5.9,DUSSELDORF
2004-12-04,1800,7,3.0,7.4,1.0,1.0306,0.12,0.0,0.0,0.9,-0.2,1.7,DUSSELDORF
2004-12-05,1801,8,3.2,7.0,0.97,1.03,0.12,0.01,0.0,2.1,-0.2,4.8,DUSSELDORF
2004-12-06,1802,7,2.7,6.0,0.94,1.03,0.12,0.0,0.0,6.4,4.6,8.2,DUSSELDORF
2004-12-07,1803,8,1.8,5.7,0.88,1.0307,0.12,0.0,0.0,5.9,4.0,7.3,DUSSELDORF
2004-12-08,1804,5,1.9,4.8,0.87,1.032,0.12,0.0,0.0,5.1,-2.1,8.5,DUSSELDORF
2004-12-09,1805,1,1.8,4.9,0.93,1.028,0.48,0.0,6.2,-0.7,-4.1,4.7,DUSSELDORF
2004-12-10,1806,2,2.0,7.0,0.88,1.0266,0.51,0.0,6.8,-0.9,-5.4,4.0,DUSSELDORF
2004-12-11,1807,8,1.8,5.2,0.97,1.0303,0.11,0.0,0.0,0.4,-1.0,1.8,DUSSELDORF
2004-12-12,1808,6,2.1,6.9,0.9,1.0313,0.3,0.0,2.5,-0.9,-3.3,1.2,DUSSELDORF
2004-12-13,1809,8,3.6,7.2,0.87,1.0309,0.11,0.0,0.0,-1.3,-2.3,-0.6,DUSSELDORF
2004-12-14,1810,1,3.9,10.8,0.84,1.0291,0.44,0.0,5.4,-0.5,-3.3,2.5,DUSSELDORF
2004-12-15,1811,3,6.0,10.4,0.68,1.0227,0.44,0.0,5.5,3.4,0.7,7.6,DUSSELDORF
2004-12-16,1812,5,7.1,14.3,0.84,1.0103,0.38,0.19,4.2,3.9,1.5,6.5,DUSSELDORF
2004-12-17,1813,8,5.9,16.5,0.89,0.9964,0.14,1.55,0.2,5.8,3.3,7.2,DUSSELDORF
2004-12-18,1814,6,6.2,13.0,0.85,1.006,0.18,0.07,0.6,4.3,2.4,5.9,DUSSELDORF
2004-12-19,1815,3,1.8,5.5,0.94,1.0098,0.41,0.0,4.9,0.3,-4.9,3.6,DUSSELDORF
2004-12-20,1816,3,1.4,4.3,0.94,1.0228,0.4,0.0,4.6,-3.9,-6.9,0.4,DUSSELDORF
2004-12-21,1817,2,3.3,7.8,0.78,1.0245,0.51,0.0,7.1,-3.3,-7.1,0.2,DUSSELDORF
2004-12-22,1818,8,6.2,13.6,0.89,1.0177,0.11,0.88,0.0,0.7,-3.3,3.8,DUSSELDORF
2004-12-23,1819,7,6.5,13.3,0.91,1.0085,0.11,0.05,0.0,7.8,3.7,10.2,DUSSELDORF
2004-12-24,1820,7,7.0,17.5,0.79,1.0029,0.24,0.65,1.4,9.2,7.8,11.8,DUSSELDORF
2004-12-25,1821,6,5.3,17.6,0.87,0.9962,0.27,0.0,2.0,4.8,0.4,11.5,DUSSELDORF
2004-12-26,1822,7,2.1,6.1,0.96,1.007,0.32,0.0,2.8,1.9,-0.7,5.1,DUSSELDORF
2004-12-27,1823,7,2.3,9.2,0.95,1.018,0.11,0.0,0.0,-0.2,-1.0,0.7,DUSSELDORF
2004-12-28,1824,6,6.1,13.5,0.92,1.0076,0.11,0.69,0.0,0.8,-1.0,3.0,DUSSELDORF
2004-12-29,1825,4,3.0,9.9,0.93,1.024,0.48,0.05,6.1,2.6,0.3,5.4,DUSSELDORF
2004-12-30,1826,8,4.7,9.5,0.88,1.0291,0.11,0.05,0.0,5.0,2.8,7.2,DUSSELDORF
2004-12-31,1827,8,5.1,9.6,0.91,1.0233,0.12,0.03,0.0,8.7,6.4,10.1,DUSSELDORF
2005-01-01,1828,7,4.3,17.7,0.89,1.0216,0.12,0.11,0.0,7.3,4.7,10.8,DUSSELDORF
2005-01-02,1829,6,7.4,17.8,0.73,1.0204,0.17,0.03,0.4,6.1,4.6,10.4,DUSSELDORF
2005-01-03,1830,7,6.5,11.4,0.83,1.0296,0.14,0.0,0.1,6.0,3.6,8.3,DUSSELDORF
2005-01-04,1831,7,7.3,15.8,0.76,1.0269,0.32,0.09,2.5,7.4,5.4,8.5,DUSSELDORF
2005-01-05,1832,7,5.5,10.2,0.89,1.0245,0.12,0.16,0.0,6.6,4.8,7.2,DUSSELDORF
2005-01-06,1833,5,5.8,13.7,0.84,1.0277,0.41,0.0,4.2,7.6,5.8,9.0,DUSSELDORF
2005-01-07,1834,6,8.5,16.0,0.79,1.026,0.12,0.0,0.0,10.6,7.6,12.1,DUSSELDORF
2005-01-08,1835,5,9.1,22.0,0.69,1.0165,0.16,0.04,0.2,9.2,5.1,11.7,DUSSELDORF
2005-01-09,1836,5,6.3,11.4,0.74,1.0242,0.47,0.0,5.2,7.6,5.7,9.5,DUSSELDORF
2005-01-10,1837,5,6.6,14.5,0.7,1.0209,0.4,0.03,3.7,12.0,9.1,15.6,DUSSELDORF
2005-01-11,1838,7,6.3,12.8,0.8,1.0229,0.32,0.25,2.2,10.4,8.6,12.3,DUSSELDORF
2005-01-12,1839,6,5.4,12.2,0.83,1.0217,0.19,0.01,0.4,8.4,4.1,11.1,DUSSELDORF
2005-01-13,1840,3,5.2,10.9,0.81,1.0264,0.28,0.0,1.5,5.0,2.5,7.4,DUSSELDORF
2005-01-14,1841,3,1.7,5.8,0.89,1.0309,0.39,0.0,3.3,2.5,-0.4,7.1,DUSSELDORF
2005-01-15,1842,1,4.0,10.2,0.77,1.0292,0.61,0.0,7.4,1.6,-2.8,5.9,DUSSELDORF
2005-01-16,1843,2,5.2,10.8,0.69,1.0245,0.61,0.0,7.4,2.9,-0.3,7.1,DUSSELDORF
2005-01-17,1844,7,5.6,12.3,0.81,1.0175,0.22,0.9,0.6,5.8,2.4,8.7,DUSSELDORF
2005-01-18,1845,7,5.2,14.5,0.92,0.9977,0.14,1.47,0.0,4.0,0.4,7.4,DUSSELDORF
2005-01-19,1846,5,5.0,13.4,0.87,1.008,0.33,0.08,1.9,4.0,0.7,5.8,DUSSELDORF
2005-01-20,1847,8,8.3,19.9,0.89,1.0028,0.14,2.3,0.0,9.0,5.0,10.9,DUSSELDORF
2005-01-21,1848,5,7.6,21.3,0.78,1.0064,0.32,0.45,1.7,5.4,1.5,8.9,DUSSELDORF
2005-01-22,1849,5,4.2,11.8,0.86,1.0156,0.33,0.13,1.8,3.7,0.5,7.5,DUSSELDORF
2005-01-23,1850,5,3.2,14.1,0.89,1.0192,0.53,0.24,4.7,1.7,-2.4,5.8,DUSSELDORF
2005-01-24,1851,5,4.8,10.3,0.85,1.0204,0.49,0.04,4.0,0.0,-2.2,1.7,DUSSELDORF
2005-01-25,1852,6,3.7,9.9,0.8,1.0242,0.34,0.0,1.7,-1.0,-2.8,1.1,DUSSELDORF
2005-01-26,1853,5,4.6,10.2,0.77,1.0283,0.35,0.0,1.8,-1.3,-4.7,1.4,DUSSELDORF
2005-01-27,1854,8,1.6,5.3,0.93,1.0204,0.16,0.07,0.0,-1.5,-4.4,0.4,DUSSELDORF
2005-01-28,1855,7,1.3,3.2,0.92,1.0149,0.16,0.01,0.0,0.0,-1.9,1.9,DUSSELDORF
2005-01-29,1856,4,2.0,5.1,0.75,1.0246,0.67,0.06,6.3,-1.0,-6.6,3.0,DUSSELDORF
2005-01-30,1857,8,2.4,7.0,0.95,1.0289,0.17,0.32,0.0,1.5,-0.3,5.0,DUSSELDORF
2005-01-31,1858,8,5.0,13.9,0.95,1.0246,0.17,0.74,0.0,5.7,4.4,7.4,DUSSELDORF
2005-02-01,1859,6,5.0,9.7,0.83,1.0259,0.35,0.02,1.4,4.4,3.3,5.7,DUSSELDORF
2005-02-02,1860,7,4.6,10.4,0.91,1.029,0.25,0.42,0.4,5.4,4.0,6.8,DUSSELDORF
2005-02-03,1861,7,3.0,8.7,0.88,1.0321,0.18,0.15,0.0,5.5,4.6,6.7,DUSSELDORF
2005-02-04,1862,5,2.1,6.4,0.8,1.0324,0.45,0.0,2.4,4.8,0.7,7.8,DUSSELDORF
2005-02-05,1863,4,5.2,11.1,0.65,1.0246,0.87,0.0,8.6,2.4,-0.2,4.8,DUSSELDORF
2005-02-06,1864,0,3.4,7.7,0.66,1.026,0.87,0.0,8.4,2.1,-1.9,7.1,DUSSELDORF
2005-02-07,1865,3,3.1,8.9,0.68,1.0266,0.62,0.0,4.3,0.5,-4.5,5.3,DUSSELDORF
2005-02-08,1866,0,3.7,7.9,0.78,1.0284,0.87,0.0,8.0,1.5,-1.6,6.0,DUSSELDORF
2005-02-09,1867,7,4.5,9.6,0.76,1.0291,0.32,0.0,0.7,5.3,1.5,8.6,DUSSELDORF
2005-02-10,1868,8,7.4,15.0,0.86,1.0232,0.21,2.55,0.0,7.8,6.3,8.6,DUSSELDORF
2005-02-11,1869,8,1.8,6.0,0.98,1.0193,0.21,0.68,0.0,7.0,5.6,8.2,DUSSELDORF
2005-02-12,1870,7,8.8,20.7,0.89,1.0009,0.25,0.97,0.1,8.8,3.9,12.4,DUSSELDORF
2005-02-13,1871,7,6.6,16.0,0.87,0.9972,0.38,0.96,1.0,2.9,0.9,4.8,DUSSELDORF
2005-02-14,1872,6,4.9,13.9,0.88,1.0046,0.43,0.66,1.4,2.6,0.3,5.0,DUSSELDORF
2005-02-15,1873,7,5.6,12.5,0.82,1.0156,0.23,0.02,0.0,0.9,-0.7,2.8,DUSSELDORF
2005-02-16,1874,7,3.9,8.2,0.78,1.0246,0.28,0.02,0.2,-0.3,-1.3,1.1,DUSSELDORF
2005-02-17,1875,7,2.1,5.6,0.73,1.0268,0.38,0.0,0.8,-0.6,-1.3,0.6,DUSSELDORF
2005-02-18,1876,7,4.1,9.0,0.72,1.0209,0.49,0.33,1.7,-0.1,-3.4,2.1,DUSSELDORF
2005-02-19,1877,7,2.8,8.7,0.93,1.0094,0.42,0.1,1.0,2.2,0.3,5.2,DUSSELDORF
2005-02-20,1878,7,2.8,9.2,0.95,1.0071,0.34,0.42,0.4,1.1,-1.2,4.0,DUSSELDORF
2005-02-21,1879,6,2.5,11.4,0.85,1.0094,0.55,0.0,2.0,0.9,-1.7,3.3,DUSSELDORF
2005-02-22,1880,6,5.7,13.2,0.71,1.0114,0.46,0.0,1.2,-0.1,-1.8,1.9,DUSSELDORF
2005-02-23,1881,8,2.3,6.1,0.86,1.0107,0.26,0.08,0.0,-1.3,-2.5,0.4,DUSSELDORF
2005-02-24,1882,4,3.2,8.9,0.77,1.0142,0.92,0.0,5.7,-0.9,-3.9,1.9,DUSSELDORF
2005-02-25,1883,4,1.9,6.9,0.81,1.018,0.91,0.0,5.5,-1.4,-6.2,3.6,DUSSELDORF
2005-02-26,1884,8,1.8,12.9,0.93,1.0152,0.27,0.22,0.0,0.5,-1.2,1.8,DUSSELDORF
2005-02-27,1885,3,5.3,13.6,0.71,1.0223,0.91,0.0,5.2,-3.4,-7.1,-1.1,DUSSELDORF
2005-02-28,1886,2,1.9,7.3,0.68,1.024,1.32,0.0,10.1,-5.2,-11.1,0.2,DUSSELDORF
2005-03-01,1887,7,5.3,11.0,0.67,1.0105,0.31,0.0,0.0,-2.9,-5.3,-0.3,DUSSELDORF
2005-03-02,1888,8,5.3,11.2,0.76,1.0045,0.32,0.08,0.0,-1.0,-2.3,0.6,DUSSELDORF
2005-03-03,1889,7,3.6,10.0,0.83,1.0108,0.49,0.0,0.7,-0.5,-2.3,1.8,DUSSELDORF
2005-03-04,1890,7,2.8,7.6,0.74,1.0128,0.73,0.02,2.3,-1.6,-5.3,0.8,DUSSELDORF
2005-03-05,1891,7,3.4,10.7,0.78,1.0066,0.33,0.0,0.0,-0.4,-2.0,1.8,DUSSELDORF
2005-03-06,1892,5,3.7,10.5,0.79,1.0214,0.96,0.06,4.1,-1.7,-5.5,2.2,DUSSELDORF
2005-03-07,1893,8,3.3,8.9,0.89,1.0215,0.39,0.3,0.1,2.3,-1.7,5.0,DUSSELDORF
2005-03-08,1894,8,4.6,9.6,0.88,1.0224,0.39,0.07,0.1,4.4,3.2,5.9,DUSSELDORF
2005-03-09,1895,7,3.8,12.6,0.86,1.0271,0.43,0.06,0.2,4.3,-0.3,6.6,DUSSELDORF
2005-03-10,1896,2,1.7,5.4,0.86,1.029,1.52,0.0,9.2,1.3,-4.7,7.1,DUSSELDORF
2005-03-11,1897,8,7.3,17.8,0.86,1.0104,0.37,0.94,0.0,3.7,0.5,6.9,DUSSELDORF
2005-03-12,1898,6,6.4,15.2,0.89,1.0026,0.8,0.65,2.2,2.7,0.8,5.3,DUSSELDORF
2005-03-13,1899,7,5.0,13.6,0.8,1.0106,0.58,0.06,0.8,4.4,2.0,7.6,DUSSELDORF
2005-03-14,1900,7,3.4,7.0,0.7,1.0146,0.38,0.0,0.0,4.9,2.2,8.0,DUSSELDORF
2005-03-15,1901,4,4.6,11.5,0.64,1.0208,1.62,0.0,9.3,7.9,0.7,14.0,DUSSELDORF
2005-03-16,1902,5,6.0,14.1,0.58,1.0219,1.69,0.0,9.8,15.0,9.5,20.4,DUSSELDORF
2005-03-17,1903,7,7.3,14.8,0.7,1.0237,0.71,0.0,1.3,14.2,11.2,16.7,DUSSELDORF
2005-03-18,1904,7,4.5,8.8,0.81,1.0274,0.6,0.01,0.7,11.0,8.7,13.9,DUSSELDORF
2005-03-19,1905,8,2.4,6.3,0.88,1.0254,0.41,0.07,0.0,11.1,8.2,13.4,DUSSELDORF
2005-03-20,1906,6,3.1,7.3,0.77,1.0227,1.42,0.0,6.5,8.5,4.7,12.4,DUSSELDORF
2005-03-21,1907,4,4.1,10.9,0.49,1.0165,1.91,0.0,11.1,10.9,3.7,17.7,DUSSELDORF
2005-03-22,1908,6,6.6,14.5,0.5,1.0112,1.15,0.13,4.0,13.6,9.6,19.1,DUSSELDORF
2005-03-23,1909,3,2.6,5.6,0.73,1.0182,1.73,0.0,8.9,13.0,8.1,18.4,DUSSELDORF
2005-03-24,1910,5,4.6,12.2,0.74,1.0158,1.29,0.37,4.9,13.6,7.7,19.7,DUSSELDORF
2005-03-25,1911,7,2.4,6.6,0.84,1.0168,1.02,0.32,2.8,12.0,9.1,16.7,DUSSELDORF
2005-03-26,1912,5,2.4,6.7,0.78,1.0087,1.3,0.34,4.8,12.5,8.5,18.7,DUSSELDORF
2005-03-27,1913,6,2.6,6.9,0.8,1.0063,0.6,0.31,0.4,12.9,9.7,16.3,DUSSELDORF
2005-03-28,1914,7,2.9,9.3,0.82,1.0116,0.85,0.0,1.6,12.7,9.3,16.9,DUSSELDORF
2005-03-29,1915,6,1.6,6.4,0.84,1.0135,0.71,0.0,0.8,11.6,6.9,16.5,DUSSELDORF
2005-03-30,1916,7,2.9,10.3,0.83,1.0156,0.69,0.23,0.7,11.8,8.5,15.2,DUSSELDORF
2005-03-31,1917,4,2.3,6.1,0.6,1.0233,1.58,0.0,6.5,11.8,6.5,18.0,DUSSELDORF
2005-04-01,1918,0,3.4,9.4,0.44,1.0262,2.23,0.0,12.2,10.9,2.7,17.1,DUSSELDORF
2005-04-02,1919,0,4.2,11.5,0.38,1.0229,2.26,0.0,12.3,12.3,4.2,18.7,DUSSELDORF
2005-04-03,1920,2,3.9,9.1,0.41,1.0221,2.15,0.0,11.1,15.0,8.4,21.6,DUSSELDORF
2005-04-04,1921,4,4.0,14.5,0.55,1.0219,1.67,0.2,6.8,14.4,9.2,20.3,DUSSELDORF
2005-04-05,1922,6,3.8,10.1,0.69,1.0244,1.43,0.0,4.8,10.2,7.7,13.6,DUSSELDORF
2005-04-06,1923,6,5.6,15.0,0.69,1.0169,1.25,0.33,3.5,10.2,5.2,15.0,DUSSELDORF
2005-04-07,1924,5,7.2,18.1,0.69,1.0032,1.63,0.05,6.1,10.1,7.3,12.9,DUSSELDORF
